abspathanglesrate,enddistance,endpupilsize,eyemovementvelocity,fixationrate,fixationsaccadetimeratio,longestsaccadedistance,longestsaccadeduration,maxdistance,maxpupilsize,maxpupilvelocity,maxsaccadespeed,meanabspathangles,meanfixationduration,meanpupilsize,meanpupilvelocity,meanrelpathangles,meansaccadedistance,meansaccadeduration,meansaccadespeed,mindistance,minpupilsize,minsaccadespeed,relpathanglesrate,startdistance,startpupilsize,stddevabspathangles,stddevdistance,stddevpathdistance,stddevpupilsize,stddevrelpathangles,stddevsaccadedistance,stddevsaccadeduration,stddevsaccadespeed,Relevant bars_endpupilsize,Relevant bars_fixationrate,Relevant bars_longestfixation,Relevant bars_maxdistance,Relevant bars_maxpupilsize,Relevant bars_maxpupilvelocity,Relevant bars_meanfixationduration,Relevant bars_mindistance,Relevant bars_numevents,Relevant bars_numfixations,Relevant bars_numtransfrom_Non-relevant bars,Relevant bars_numtransfrom_Refs,Relevant bars_numtransfrom_Text,Relevant bars_numtransfrom_legend,Relevant bars_proportionnum,Relevant bars_proptransfrom_Non-relevant bars,Relevant bars_proptransfrom_Refs,Relevant bars_proptransfrom_Relevant bars,Relevant bars_proptransfrom_Text,Relevant bars_proptransfrom_Viz,Relevant bars_proptransfrom_labels,Relevant bars_proptransfrom_legend,Relevant bars_stddevfixationduration,Relevant bars_stddevpupilsize,Relevant bars_timetofirstfixation,Relevant bars_timetolastfixation,Non-relevant bars_endpupilsize,Non-relevant bars_leftclicrate,Non-relevant bars_longestfixation,Non-relevant bars_maxpupilvelocity,Non-relevant bars_mindistance,Non-relevant bars_numtransfrom_Refs,Non-relevant bars_numtransfrom_Text,Non-relevant bars_numtransfrom_legend,Non-relevant bars_proptransfrom_Non-relevant bars,Non-relevant bars_proptransfrom_Refs,Non-relevant bars_proptransfrom_Relevant bars,Non-relevant bars_proptransfrom_Text,Non-relevant bars_proptransfrom_Viz,Non-relevant bars_proptransfrom_labels,Non-relevant bars_stddevfixationduration,Non-relevant bars_stddevpupilvelocity,Non-relevant bars_timetofirstfixation,Text_leftclicrate,Text_longestfixation,Text_maxpupilsize,Text_maxpupilvelocity,Text_minpupilsize,Text_numtransfrom_Non-relevant bars,Text_numtransfrom_Refs,Text_numtransfrom_Relevant bars,Text_numtransfrom_Text,Text_numtransfrom_Viz,Text_numtransfrom_labels,Text_numtransfrom_legend,Text_proportionnum,Text_proptransfrom_Refs,Text_proptransfrom_Relevant bars,Text_proptransfrom_Viz,Text_stddevfixationduration,Text_timetofirstfixation,Refs_leftclicrate,Refs_longestfixation,Refs_maxpupilsize,Refs_maxpupilvelocity,Refs_numtransfrom_Non-relevant bars,Refs_numtransfrom_Refs,Refs_numtransfrom_Viz,Refs_numtransfrom_legend,Refs_proportionnum,Refs_proptransfrom_Refs,Refs_proptransfrom_Viz,Refs_timetofirstfixation,labels_fixationrate,labels_longestfixation,labels_maxpupilvelocity,labels_numtransfrom_Refs,labels_numtransfrom_Text,labels_numtransfrom_Viz,labels_numtransfrom_legend,labels_proportionnum,labels_proptransfrom_Non-relevant bars,labels_proptransfrom_Refs,labels_proptransfrom_Relevant bars,labels_proptransfrom_Text,labels_proptransfrom_labels,labels_proptransfrom_legend,labels_stddevfixationduration,labels_timetofirstfixation,Viz_longestfixation,Viz_maxpupilvelocity,Viz_numtransfrom_Refs,Viz_numtransfrom_Text,Viz_numtransfrom_legend,Viz_proptransfrom_Non-relevant bars,Viz_proptransfrom_Relevant bars,Viz_proptransfrom_Text,Viz_proptransfrom_Viz,Viz_proptransfrom_labels,Viz_proptransfrom_legend,Viz_stddevfixationduration,Viz_timetofirstfixation,legend_fixationrate,legend_longestfixation,legend_meanfixationduration,legend_minpupilsize,legend_numtransfrom_Non-relevant bars,legend_numtransfrom_Refs,legend_numtransfrom_Relevant bars,legend_numtransfrom_Text,legend_numtransfrom_labels,legend_proportionnum,legend_proptransfrom_Non-relevant bars,legend_proptransfrom_Refs,legend_proptransfrom_Relevant bars,legend_proptransfrom_Text,legend_proptransfrom_Viz,legend_proptransfrom_labels,legend_proptransfrom_legend,legend_stddevfixationduration,legend_stddevpupilsize,legend_timetofirstfixation,BarChartLit
0.00477960850401,554.34,0.0751641860646,0.466284879943,0.00369889406632,7.044011051389999,573.726437614,108.0,626.9,0.220759336261,0.05875,8.69282481233,1.29753155376,238.655805415,0.0858201136582,0.00127500763235,1.36995540252,128.333129008,41.4088722608,2.81782589713,528.31,-0.251224941848,0.894230994489,0.0050254604518,626.9,0.038365411839199996,1.3925676678999999,22.750859587399997,98.35043636809999,0.0443108515235,1.34883432767,92.90897990170001,12.1019778452,1.32111497872,0.0191660513737,0.0030581039755400003,516,606.93,0.110363013585,0.005,327,561.53,0,7,0,1,1,1,0.00321248279027,0.0,0.125,0.25,0.125,0.375,0.0,0.125,-1.0,0.0360810495095,-1,362166,0.051164985482800004,0.0,433,0.05625,564.63,1,0,0,0.33333333333299997,0.08333333333330001,0.08333333333330001,0.0,0.416666666667,0.08333333333330001,110.37979887600001,0.00314941942094,11501,0.0,725,0.19836008238400002,0.0225,-0.07363085754260001,0,86,0,344,0,0,0,0.203763194126,0.2,0.0,0.0,93.66112491610001,375,0.0,1324,0.220759336261,0.035,0,1471,9,1,0.7370353373109999,0.935155753338,0.005721551176100001,841,0.0044286979628,508,0.00777777777778,3,0,6,1,0.00458926112896,0.07142857142860001,0.214285714286,0.0,0.0,0.214285714286,0.07142857142860001,144.05863004,26424,1782,0.01875,7,1,10,0.1,0.0166666666667,0.0166666666667,0.483333333333,0.1,0.166666666667,0.0,11717,0.0037902716361300002,600,263,-0.0416319234335,0,0,0,1,0,0.0055071133547499995,0.0,0.0,0.0,0.052631578947400004,0.578947368421,0.0,0.368421052632,154.898793939,0.033751229264700006,11925,1
0.00452621013123,564.98,-0.0007393624567550001,0.399366253394,0.0035363271576500004,9.50150886912,666.65110903,133.0,658.69,0.31191273886,0.055,9.95001655268,1.2880938712799999,200.157263752,0.0220260206741,0.0028033125384200005,1.58606150945,131.83496007600002,42.453168044099996,2.82175532291,546.68,-0.1744349743,0.936124969497,0.00553763423513,607.13,0.283304049851,1.27065888582,9.18242199459,112.40606373899999,0.0546808140819,1.1908608410500001,107.671105435,18.8447708914,1.30786131914,0.0176519376207,0.0043555555555600005,816,584.71,0.123912782513,0.0311111111111,229,-1.0,0,49,9,2,1,1,0.0345557122708,0.169811320755,0.0377358490566,0.37735849056599996,0.0188679245283,0.264150943396,0.11320754717,0.0188679245283,121.26048064700001,0.0494461529885,-1,673917,0.0380867154846,0.0,1091,0.0175,-1.0,2,0,1,0.472222222222,0.0277777777778,0.111111111111,0.0,0.25,0.125,170.37176903,0.00177777461259,-1,0.0,483,0.226086671832,0.041111111111099996,-1.0,0,37,1,79,3,0,0,0.0916784203103,0.308333333333,0.008333333333329999,0.025,102.20320995,-1,0.0,916,0.31191273886,0.04875,0,604,5,0,0.470380818054,0.924961715161,0.00765696784074,-1,0.0036373556424499996,675,0.02625,0,0,25,1,0.028208744710900003,0.140350877193,0.0,0.122807017544,0.0,0.280701754386,0.017543859649099998,0.0,-1,916,0.04625,3,1,4,0.109195402299,0.0977011494253,0.005747126436779999,0.632183908046,0.114942528736,0.0229885057471,138.57815507200002,-1,0.00377358490566,608,265,-1.0,1,0,1,0,0,0.00423131170663,0.14285714285700002,0.0,0.14285714285700002,0.0,0.5714285714289999,0.0,0.14285714285700002,180.814822401,0.0382578390702,-1,1
0.00535937373885,648.26,0.0308826273558,0.492041039309,0.00380197665072,7.75275577646,1056.60314353,108.0,674.95,0.154453122917,0.0555555555556,12.365444976,1.41753764765,223.153130812,-0.010963951352,0.0019009753922899998,1.50251525812,150.293100099,40.3895759717,3.26465118226,621.22,-0.40753871990999996,1.22490394068,0.00564877994192,671.02,-0.009743288993149999,1.21942608347,9.30703624814,139.865862171,0.027891763870799998,1.15284697273,136.856368572,15.9501100223,1.6449612062999999,-0.035134486711300005,0.00477251034044,716,674.92,0.154453122917,0.0333333333333,209,629.88,0,210,23,2,1,13,0.130192188469,0.09019607843139998,0.0078431372549,0.325490196078,0.00392156862745,0.376470588235,0.14509803921599998,0.0509803921569,107.465939858,0.028637418780400003,1008,688115,0.005491429637720001,0.0,924,0.0325,642.47,1,1,2,0.264957264957,0.00854700854701,0.196581196581,0.00854700854701,0.324786324786,0.179487179487,121.625061379,0.0016716260289400002,8353,0.0,908,0.0698157971903,0.020625,-0.102844347293,0,9,1,123,12,0,0,0.101053936764,0.0620689655172,0.0068965517241400005,0.0827586206897,0.0,5063,0.0,708,0.0495028390158,0.04,2,156,1,0,0.119032858029,0.9176470588240001,0.005882352941180001,15906,0.00412585955407,816,0.036666666666699994,2,2,133,4,0.12275263484200001,0.0562913907285,0.00662251655629,0.13576158940400002,0.00662251655629,0.341059602649,0.0132450331126,127.527562463,5388,816,0.04375,4,10,58,0.0404624277457,0.11560693641599999,0.011560693641600001,0.605780346821,0.154913294798,0.0670520231214,110.768429716,575,0.00438186492171,625,228,-0.06560392397300001,4,0,6,2,6,0.0464972101674,0.0344827586207,0.0,0.051724137931,0.0172413793103,0.534482758621,0.051724137931,0.310344827586,107.327233893,0.020235454905299998,23901,0
0.00435718705478,583.8,0.0353652486161,0.341415592979,0.00389655236117,9.3668388027,862.388871483,100.0,635.14,0.356807975888,0.1275,10.3902273673,1.1218983436799999,225.94748358900003,0.0681907000498,0.00123566708092,1.6521742483700002,92.76288739120001,32.7093081135,2.4104473748900004,532.59,-0.38197751883599995,0.923960780544,0.0063955223079,594.65,0.17921530888700002,1.23474319623,9.594306283060002,110.88113301,0.0477959728869,1.23020444948,102.413687276,12.7260093006,1.3616459711200002,0.122385655447,0.0045646149188400004,608,610.06,0.24670052234700002,0.0825,219,551.43,0,196,13,1,1,12,0.071480671043,0.053061224489799996,0.00408163265306,0.359183673469,0.00408163265306,0.37551020408200003,0.155102040816,0.04897959183669999,124.059435714,0.041622705188300003,33969,912102,0.037141175286099996,0.0,866,0.04,-1.0,1,0,1,0.371681415929,0.008849557522120001,0.194690265487,0.0,0.283185840708,0.132743362832,162.438481945,0.00206796680732,-1,0.0,1466,0.317737589148,0.04875,-0.0978292516347,1,50,2,592,4,0,0,0.242888402626,0.07704160246530001,0.0030816640986100004,0.00616332819723,136.511229536,333,0.0,1083,0.216509768957,0.055,0,626,2,0,0.260758570387,0.912536443149,0.00291545189504,10177,0.00357946591533,1307,0.0625,1,2,150,4,0.0736688548505,0.0564263322884,0.0031347962382399994,0.0971786833856,0.00626959247649,0.35423197492200004,0.012539184953,192.374156062,36667,1307,0.1275,10,3,76,0.04857819905209999,0.09715639810429999,0.00355450236967,0.577014218009,0.17180094786699998,0.0900473933649,150.305997219,28905,0.00476064533192,600,210,-1.0,4,0,7,0,6,0.0328227571116,0.025974025974,0.0,0.0454545454545,0.0,0.506493506494,0.038961038961,0.38311688311700004,112.15133235200001,0.04638550413380001,-1,1
0.00479129570213,677.48,-0.0200744126714,0.48136001607100004,0.00380887302913,8.45962888531,928.434305586,133.0,722.88,0.559326033805,0.0875,10.775385408800002,1.2626492177,187.84260797299999,0.0156818334246,0.00272517034608,1.54440863146,124.74556033100001,37.314043754400004,2.8819253759,534.21,-0.335050494313,0.7892103646140001,0.005838484532270001,612.9,0.100471988944,1.19731882127,20.005154399400002,141.108528441,0.0573368449483,1.14531357584,131.117070005,17.1630855213,1.49143415171,0.104360582545,0.00495611154237,1224,703.38,0.21712979695999998,0.0475,201,613.48,0,166,22,16,5,7,0.06893687707639999,0.11055276381899999,0.08040201005030001,0.30150753768800004,0.025125628140699997,0.316582914573,0.130653266332,0.035175879397,150.66639849799998,0.042167718193499994,31812,1084315,0.135469331349,0.0,625,0.0633333333333,-1.0,17,1,5,0.31884057971,0.12318840579700001,0.115942028986,0.007246376811590001,0.275362318841,0.12318840579700001,127.648589468,0.0027082578937299997,-1,1.3273408319200001e-06,1024,0.21907409375999998,0.04875,-0.33116190071199997,2,76,2,190,9,4,2,0.11877076412000001,0.266666666667,0.007017543859649999,0.0315789473684,115.734723898,1033,1.3273408319200001e-06,1199,0.279347294568,0.06875,14,859,28,2,0.42068106312299997,0.851337958375,0.0277502477701,33,0.00477616196179,1074,0.0475,12,4,132,6,0.08347176079730001,0.04838709677419999,0.0387096774194,0.11290322580600001,0.0129032258065,0.34193548387100003,0.0193548387097,156.092552673,30696,1074,0.0875,21,9,35,0.05952380952380001,0.125850340136,0.015306122449,0.486394557823,0.21768707483000002,0.05952380952380001,135.286425248,27948,0.00466426119863,600,214,-1.0,3,1,7,0,2,0.0220099667774,0.0394736842105,0.013157894736799998,0.09210526315789999,0.0,0.539473684211,0.026315789473700002,0.289473684211,0.0,0.0417203158128,-1,0
0.0033282186336100004,659.67,0.018872048080599998,0.296368508567,0.00282977314282,10.954585497,881.29208455,150.0,694.25,0.20551227310400003,0.12125,11.750561127300001,1.18210010002,322.152295633,-0.0164013468089,0.0015304931873,1.6521201984,113.988865816,34.9739478958,2.8165683390400003,630.69,-0.37888580852700005,1.06537654461,0.004628007641310001,653.11,0.162676811624,1.25404265134,7.72582694136,120.045289052,0.0399533747058,1.23931322227,114.59900008,13.8701961855,1.49619446898,-0.0423214683206,0.0033894900700500003,991,667.06,0.106072808952,0.0675,295,631.47,0,135,18,3,3,4,0.07558790593510001,0.105263157895,0.017543859649099998,0.327485380117,0.017543859649099998,0.321637426901,0.187134502924,0.0233918128655,167.770587855,0.0369497425746,5063,1016094,-0.00254568265981,0.0,1316,0.01875,630.69,1,4,1,0.263736263736,0.010989010989,0.197802197802,0.043956043956,0.340659340659,0.131868131868,204.818404806,0.00126084450428,600,0.0,2173,0.14890827043299998,0.0355555555556,-0.149410122023,3,30,2,357,11,4,0,0.231802911534,0.07371007371010001,0.004914004914,0.027027027026999998,219.010779528,766,0.0,2124,0.103013133132,0.04,1,627,11,3,0.376819708847,0.930267062315,0.0163204747774,1074,0.00305232877314,1066,0.0238888888889,5,7,84,0,0.0778275475924,0.0646766169154,0.0248756218905,0.144278606965,0.034825870646800004,0.313432835821,0.0,180.05627139700002,6112,1457,0.03125,9,17,51,0.0481927710843,0.101549053356,0.0292598967298,0.5679862306369999,0.149741824441,0.08777969018930001,185.74952669299998,2024,0.00316823318196,1457,315,-0.127992391282,0,1,2,2,0,0.03359462486,0.0,0.0103092783505,0.020618556701,0.020618556701,0.567010309278,0.0,0.381443298969,0.0,0.0318126937759,2024,0
0.0041592270716,586.98,-0.050805292183800005,0.383021033957,0.00355510673714,7.953503931439999,959.5523147719999,133.0,710.56,0.376564592575,0.0333333333333,9.99166808447,1.17376752933,253.239011987,0.044062732665499996,0.00113638228759,1.5675395403799999,111.255004642,34.7014688368,2.7730383130400003,546.83,-0.21029477816300002,0.825875308176,0.00553633381451,610.83,-0.008997368674719999,1.31099885164,32.4391392947,115.619381315,0.0549222314334,1.31972612695,108.09257984799999,12.9801507988,1.43155436223,0.0328105548343,0.0035136882948899996,1208,677.2,0.20004224887000002,0.020625,284,565.32,0,163,18,4,3,3,0.0592081365783,0.0942408376963,0.020942408377,0.35078534031400005,0.0157068062827,0.35602094240800003,0.14659685863900002,0.0157068062827,195.280678025,0.0570308327841,47925,1102176,0.12416860990999999,0.0,708,0.024375,564.72,6,2,0,0.358974358974,0.0512820512821,0.162393162393,0.017094017094000002,0.282051282051,0.128205128205,123.701676472,0.0012093223686500002,48349,0.0,758,0.21862354820799998,0.024444444444400002,-0.165389971431,0,43,1,593,6,1,0,0.237922266618,0.0667701863354,0.0015527950310599999,0.00931677018634,110.770984509,466,0.0,1207,0.22946263948800003,0.03,3,716,8,1,0.285506719942,0.927461139896,0.0103626943005,11308,0.00367669969465,816,0.03,1,1,127,1,0.0642934980022,0.0531914893617,0.00354609929078,0.113475177305,0.00354609929078,0.372340425532,0.00354609929078,130.91500539,55736,1216,0.03,2,10,37,0.051912568306,0.09562841530050001,0.0136612021858,0.6106557377049999,0.174863387978,0.050546448087400005,144.660027514,48524,0.00415063778093,733,240,-0.129775814367,2,1,2,2,2,0.014892844169999999,0.0285714285714,0.0142857142857,0.0285714285714,0.0285714285714,0.485714285714,0.0285714285714,0.385714285714,127.307894492,0.0532434505169,48524,1
0.00494085886856,592.48,0.018837491270999998,0.363947154778,0.0042773576102,10.3670917858,891.729157381,125.0,649.73,0.21778209015799999,0.11125,10.5218565147,1.15877743991,203.033672396,-0.0195281543113,0.00224734723644,1.7330879630400002,95.878548535,33.1009809579,2.60843441232,585.31,-0.31575115231199996,0.951552180676,0.00736623422889,610.38,0.0851523575667,1.24120368355,8.84195642727,95.8423555344,0.0439677715485,1.20266271683,87.2319911659,13.5710287879,1.2066298799700002,0.018837491270999998,0.0046677153983,791,647.46,0.11529547861,0.01875,214,585.6,0,181,24,2,3,2,0.0634864959663,0.11059907834100001,0.00921658986175,0.437788018433,0.013824884792599999,0.267281105991,0.152073732719,0.00921658986175,106.043675489,0.037907545628,68053,1254155,-0.0158270979291,0.0,1074,0.02,586.17,1,0,0,0.4,0.00714285714286,0.171428571429,0.0,0.264285714286,0.157142857143,143.740290755,0.0016264171209100003,71817,0.0,724,0.20271052963599998,0.08333333333330001,-0.31575115231199996,0,71,1,390,4,2,0,0.171869519467,0.151709401709,0.0021367521367500002,0.00854700854701,114.546960392,342,0.0,1191,0.21778209015799999,0.07,0,849,2,0,0.343739038934,0.9278688524590001,0.00218579234973,7604,0.0041130999131900004,1124,0.03,4,1,142,3,0.0698000701508,0.0779220779221,0.012987012987,0.0844155844156,0.00324675324675,0.35064935064900005,0.00974025974026,168.02815120100001,67870,1124,0.03,5,2,22,0.0571870170015,0.0927357032457,0.00309119010819,0.591962905719,0.21329211746500001,0.0340030911901,140.260767843,9,0.006713286713290001,266,148,-0.12735664579000003,0,0,6,0,0,0.00841809891266,0.0,0.0,0.193548387097,0.0,0.548387096774,0.0,0.258064516129,0.0,0.053591489281,-1,1
0.00489508474786,636.33,0.0682017742586,0.543222767056,0.00414108812737,6.40212605674,923.096327811,117.0,643.81,0.35593289190399996,0.026666666666700003,12.5731478774,1.18855998626,199.69636363599997,0.09226883696260002,0.0014721211966600002,1.56791506585,160.888689706,39.4711760184,3.5993861846900006,620.5,-0.219529343387,1.0032450794499999,0.00642204310615,630.84,0.231848847419,1.2846982695,3.6983497596800006,135.054332316,0.052940219966400005,1.2598130592499999,147.576535049,15.674677498800001,1.95579715977,0.11315976139100001,0.00538134142165,1108,638.58,0.237243805875,0.0211111111111,185,-1.0,0,110,7,7,7,1,0.06666666666669999,0.0551181102362,0.0551181102362,0.307086614173,0.0551181102362,0.370078740157,0.149606299213,0.007874015748029999,135.37772505200002,0.0521921691866,-1,604747,0.059210176832099996,0.0,475,0.01,-1.0,5,4,0,0.37209302325599997,0.058139534883699995,0.058139534883699995,0.046511627906999996,0.290697674419,0.174418604651,88.06487685340001,0.0013293036026099999,-1,0.0,999,0.35593289190399996,0.026666666666700003,-1.0,1,44,5,206,7,1,0,0.167878787879,0.166666666667,0.0189393939394,0.0265151515152,95.9381405469,-1,0.0,716,0.301983307345,0.025,2,433,10,1,0.313939393939,0.876518218623,0.0202429149798,-1,0.00487408610885,650,0.0175,1,1,82,2,0.07636363636360001,0.0810810810811,0.005405405405409999,0.145945945946,0.005405405405409999,0.308108108108,0.010810810810799999,102.97801707200001,-1,1016,0.0175,4,6,17,0.0668151447661,0.11581291759500001,0.0133630289532,0.572383073497,0.18485523385299998,0.0378619153675,112.344149225,-1,0.00384245917387,766,260,-1.0,0,0,4,0,2,0.0121212121212,0.0,0.0,0.133333333333,0.0,0.533333333333,0.06666666666669999,0.266666666667,188.734706595,0.0512967736432,-1,0
0.0037721245240800003,536.84,-0.06930210249689998,0.358900600317,0.0036915056492600002,8.73281561799,718.275465897,141.0,693.06,0.162971899462,0.1425,8.65392127586,1.0241502944499998,237.143430291,-0.08163920115939999,0.0019249184656400002,1.86381104905,110.767127838,36.7653061224,2.63234377131,504.07,-0.525840658071,0.922093293978,0.00684921464302,590.03,0.010792380937099999,1.20840555832,15.7915846603,111.620758998,0.0346441794594,1.20912137865,107.775517204,15.023674877100001,1.3583423187399999,-0.0869228888524,0.0040158788774,833,591.18,0.0652566296722,0.06,249,518.81,0,174,24,4,1,4,0.043630892677999994,0.118811881188,0.019801980198,0.415841584158,0.0049504950495,0.292079207921,0.12871287128699999,0.019801980198,137.20934598,0.024916823851099997,533,1492270,-0.115756902889,0.0,824,0.024444444444400002,-1.0,10,4,3,0.377483443709,0.06622516556289999,0.132450331126,0.0264900662252,0.264900662252,0.112582781457,149.886824472,0.00172925008413,-1,0.0,1765,0.0828774160277,0.0275,-0.20225894499699998,4,135,5,553,8,4,0,0.17953861584800002,0.190409026798,0.00705218617772,0.0112834978843,150.520100649,683,0.0,1066,0.162971899462,0.10625,4,1896,20,2,0.524573721163,0.914616497829,0.00964785335263,2907,0.0038880892109699997,966,0.075,11,4,172,5,0.058926780341,0.0511363636364,0.03125,0.056818181818199996,0.0113636363636,0.34659090909100004,0.0142045454545,141.602911748,39331,1557,0.1425,19,9,57,0.044467425025899995,0.058945191313300005,0.009307135470530001,0.630816959669,0.177869700103,0.058945191313300005,143.019229476,38773,0.00401118269114,591,249,-0.171823041292,2,0,2,0,4,0.0165496489468,0.0188679245283,0.0,0.0188679245283,0.0,0.584905660377,0.0377358490566,0.339622641509,111.856088861,0.024251749531200004,42887,0
0.00505123802658,541.55,-0.128679077804,0.43081582759,0.00411173451652,7.60671971409,781.928653328,91.0,626.14,0.10660342640900002,0.05625,10.1209563389,1.2335395303799999,218.358636364,-0.0793248508243,0.0010479397555000001,1.63830555442,105.03073088200001,33.5337909187,2.76183223658,493.15,-0.22175787068000002,0.9206219846029999,0.006681162499,607.39,-0.05628446112319999,1.28590777913,28.155792151,111.86673199200001,0.0476855374694,1.26245966396,97.29093462370001,11.0380731249,1.44307362537,-0.119629750719,0.004515028218930001,1216,624.7,0.0885047722387,0.01125,221,509.79,0,172,18,5,3,4,0.0781818181818,0.09230769230769999,0.025641025641,0.425641025641,0.0153846153846,0.297435897436,0.12307692307700001,0.0205128205128,155.87348671200002,0.050911258857699995,4796,779551,-0.0847252033907,0.0,683,0.02125,-1.0,9,3,4,0.362204724409,0.07086614173229999,0.181102362205,0.023622047244099997,0.259842519685,0.07086614173229999,114.074424649,0.0009296966175970001,-1,0.0,1174,0.0704061180685,0.00875,-0.185560562339,1,59,3,338,12,0,0,0.191363636364,0.14285714285700002,0.00726392251816,0.029055690072599998,110.59385154700001,1207,0.0,1191,0.0729916400928,0.010625,6,742,8,1,0.383181818182,0.899393939394,0.009696969696969999,266,0.004491238403770001,1199,0.0075,2,1,86,2,0.0554545454545,0.0588235294118,0.011764705882399999,0.105882352941,0.005882352941180001,0.3,0.011764705882399999,0.0,6404,1199,0.03,6,4,32,0.0755033557047,0.08892617449660001,0.0067114093959700005,0.622483221477,0.142617449664,0.0536912751678,112.45013976,5021,0.0052537160430500005,408,190,-0.184267801327,3,1,4,0,1,0.0186363636364,0.050847457627099996,0.0169491525424,0.0677966101695,0.0,0.559322033898,0.0169491525424,0.28813559322,0.0,0.0482263922209,6229,1
0.00497487977188,615.99,0.0023805938495400003,0.50338641467,0.0037811670282199995,7.093476265750001,1216.78822843,167.0,632.01,0.148795736771,0.04,13.2259590047,1.33321626384,214.157664234,0.0186356485427,0.0012693010213299999,1.58797203443,176.293674332,40.4486166008,3.7549601010800004,584.91,-0.15154301794000002,1.06331624925,0.005846607972819999,611.8,0.122516095734,1.27921730146,3.55666105855,143.656525866,0.0355255210124,1.23486318526,171.305986136,17.563754534,2.09285285678,-0.00512787501825,0.00596009328842,650,620.49,0.08497375139519998,0.01,167,-1.0,0,23,1,2,0,0,0.033576642335799996,0.0454545454545,0.0909090909091,0.363636363636,0.0,0.40909090909100004,0.0909090909091,0.0,-1.0,0.0343439679527,-1,363364,0.0324144693207,0.0,450,0.00666666666667,610.16,1,3,0,0.08333333333330001,0.08333333333330001,0.0,0.25,0.33333333333299997,0.25,-1.0,0.000980338447606,-1,0.0,700,0.148795736771,0.04,-0.09522950143169999,1,28,0,216,10,2,1,0.402919708029,0.10852713178300001,0.0,0.0387596899225,99.0772884717,383,0.0,583,0.141287267904,0.0311111111111,0,174,3,0,0.332846715328,0.816901408451,0.0140845070423,17454,0.00397381954184,750,0.00875,1,2,21,0,0.049635036496400005,0.0816326530612,0.0204081632653,0.102040816327,0.0408163265306,0.326530612245,0.0,0.0,-1,750,0.0125,4,7,3,0.05102040816330001,0.122448979592,0.07142857142860001,0.44897959183700004,0.23469387755100002,0.030612244898,119.30218919100001,5446,0.00375375375375,450,266,-1.0,0,0,0,1,1,0.0072992700729899995,0.0,0.0,0.0,0.166666666667,0.666666666667,0.166666666667,0.0,0.0,0.023270719127500002,-1,0
0.00511942944627,570.89,0.31502899803,0.638152285676,0.00423068504428,6.33313780814,801.322503113,158.0,608.21,0.35285859934299996,0.08875,9.538981938760001,1.21853965413,185.94362934400002,0.14747019705800002,0.0018065418436099998,1.46574480571,151.578882104,43.9797068771,3.11250269639,552.37,-0.16054313276499999,1.00331050121,0.006114911668180001,564.22,0.324036045961,1.3156533593200002,6.9722165843,134.110636323,0.0504273334921,1.2769875550299998,122.123944327,16.150171211500002,1.5078289036399999,0.152902135259,0.00541161036405,466,598.25,0.25378107209399997,0.015,184,560.41,0,66,6,8,1,3,0.05096525096530001,0.075,0.1,0.25,0.0125,0.375,0.15,0.0375,-1.0,0.0385260866999,29862,386248,0.149299316086,0.0,400,0.023125,553.14,1,1,0,0.2,0.025,0.075,0.025,0.475,0.2,71.46214879,0.0015647637262499999,29663,0.0,858,0.342050141825,0.03125,-0.0110261370982,0,44,3,209,6,2,0,0.20926640926600001,0.166666666667,0.0113636363636,0.022727272727299998,101.02471278200001,483,3.01301017795e-06,724,0.31142617885699997,0.04375,0,533,12,2,0.472586872587,0.885382059801,0.019933554817299998,11009,0.004690721649479999,433,0.0288888888889,1,2,63,1,0.0702702702703,0.0606060606061,0.00757575757576,0.106060606061,0.0151515151515,0.325757575758,0.00757575757576,84.690219821,58,658,0.03,6,6,20,0.0521739130435,0.101449275362,0.0173913043478,0.571014492754,0.182608695652,0.0579710144928,0.0,58,0.00554692700244,425,180,-0.038047280893300006,0,0,2,1,3,0.019305019305,0.0,0.0,0.0540540540541,0.027027027026999998,0.594594594595,0.0810810810811,0.24324324324299998,74.584124763,0.0521961016376,26681,0
