abspathanglesrate,enddistance,endpupilsize,eyemovementvelocity,fixationrate,fixationsaccadetimeratio,longestsaccadedistance,longestsaccadeduration,maxdistance,maxpupilsize,maxpupilvelocity,maxsaccadespeed,meanabspathangles,meanfixationduration,meanpupilvelocity,meanrelpathangles,meansaccadedistance,meansaccadeduration,meansaccadespeed,mindistance,minpupilsize,minsaccadespeed,relpathanglesrate,startdistance,startpupilsize,stddevabspathangles,stddevdistance,stddevpathdistance,stddevpupilsize,stddevrelpathangles,stddevsaccadedistance,stddevsaccadeduration,stddevsaccadespeed,Relevant bars_endpupilsize,Relevant bars_fixationrate,Relevant bars_longestfixation,Relevant bars_maxdistance,Relevant bars_maxpupilsize,Relevant bars_maxpupilvelocity,Relevant bars_meanfixationduration,Relevant bars_mindistance,Relevant bars_numevents,Relevant bars_numfixations,Relevant bars_numtransfrom_Non-relevant bars,Relevant bars_numtransfrom_Refs,Relevant bars_numtransfrom_Text,Relevant bars_numtransfrom_legend,Relevant bars_proportionnum,Relevant bars_proptransfrom_Non-relevant bars,Relevant bars_proptransfrom_Refs,Relevant bars_proptransfrom_Relevant bars,Relevant bars_proptransfrom_Text,Relevant bars_proptransfrom_Viz,Relevant bars_proptransfrom_labels,Relevant bars_proptransfrom_legend,Relevant bars_stddevfixationduration,Relevant bars_stddevpupilsize,Relevant bars_stddevpupilvelocity,Relevant bars_timetofirstfixation,Relevant bars_timetolastfixation,Non-relevant bars_endpupilsize,Non-relevant bars_leftclicrate,Non-relevant bars_longestfixation,Non-relevant bars_maxpupilvelocity,Non-relevant bars_mindistance,Non-relevant bars_numtransfrom_Refs,Non-relevant bars_numtransfrom_Text,Non-relevant bars_numtransfrom_legend,Non-relevant bars_proportionnum,Non-relevant bars_proptransfrom_Non-relevant bars,Non-relevant bars_proptransfrom_Refs,Non-relevant bars_proptransfrom_Relevant bars,Non-relevant bars_proptransfrom_Text,Non-relevant bars_proptransfrom_Viz,Non-relevant bars_proptransfrom_labels,Non-relevant bars_stddevfixationduration,Non-relevant bars_stddevpupilvelocity,Non-relevant bars_timetofirstfixation,Text_leftclicrate,Text_longestfixation,Text_maxpupilsize,Text_maxpupilvelocity,Text_minpupilsize,Text_numtransfrom_Non-relevant bars,Text_numtransfrom_Refs,Text_numtransfrom_Relevant bars,Text_numtransfrom_Text,Text_numtransfrom_Viz,Text_numtransfrom_labels,Text_numtransfrom_legend,Text_proportionnum,Text_proptransfrom_Refs,Text_proptransfrom_Relevant bars,Text_proptransfrom_Viz,Text_stddevfixationduration,Text_timetofirstfixation,Refs_leftclicrate,Refs_longestfixation,Refs_maxpupilsize,Refs_maxpupilvelocity,Refs_numtransfrom_Non-relevant bars,Refs_numtransfrom_Refs,Refs_numtransfrom_Viz,Refs_numtransfrom_legend,Refs_proportionnum,Refs_proptransfrom_Refs,Refs_timetofirstfixation,labels_fixationrate,labels_longestfixation,labels_maxpupilvelocity,labels_numtransfrom_Refs,labels_numtransfrom_Text,labels_numtransfrom_Viz,labels_numtransfrom_legend,labels_proportionnum,labels_proptransfrom_Non-relevant bars,labels_proptransfrom_Refs,labels_proptransfrom_Relevant bars,labels_proptransfrom_Text,labels_proptransfrom_labels,labels_proptransfrom_legend,labels_stddevfixationduration,labels_timetofirstfixation,Viz_longestfixation,Viz_maxpupilvelocity,Viz_numtransfrom_Refs,Viz_numtransfrom_Text,Viz_numtransfrom_legend,Viz_proptransfrom_Non-relevant bars,Viz_proptransfrom_Relevant bars,Viz_proptransfrom_Text,Viz_proptransfrom_Viz,Viz_proptransfrom_labels,Viz_proptransfrom_legend,Viz_stddevfixationduration,Viz_timetofirstfixation,legend_fixationrate,legend_longestfixation,legend_meanfixationduration,legend_minpupilsize,legend_numtransfrom_Non-relevant bars,legend_numtransfrom_Refs,legend_numtransfrom_Relevant bars,legend_numtransfrom_Text,legend_numtransfrom_labels,legend_proportionnum,legend_proptransfrom_Non-relevant bars,legend_proptransfrom_Refs,legend_proptransfrom_Relevant bars,legend_proptransfrom_Text,legend_proptransfrom_Viz,legend_proptransfrom_labels,legend_proptransfrom_legend,legend_stddevdistance,legend_stddevfixationduration,legend_stddevpupilsize,legend_timetofirstfixation,BarChartLit
0.0060522907125799994,658.7,0.011095011515799998,0.647544275704,0.00451242183539,6.10740540569,1088.22345427,100.0,680.89,0.219890241536,0.06444444444439999,12.5999046281,1.35137374137,182.358614232,0.0016724241843699998,1.5179006128799999,155.401762335,39.8285714286,3.4690819384800005,549.19,-0.27990306496899997,1.18239683267,0.00674679501754,622.5,0.085077573334,1.3117918395700001,22.7285478703,136.44932525,0.03352670388,1.2570412953299999,134.308547989,12.6078601627,1.8719205870900002,0.039043979313800006,0.00576631259484,375,658.46,0.154127964364,0.013333333333299998,173,560.68,0,38,7,1,6,3,0.0355805243446,0.15217391304300001,0.0217391304348,0.108695652174,0.130434782609,0.369565217391,0.15217391304300001,0.0652173913043,-1.0,0.029449428025599998,0.00126971277272,2040,413780,-0.00041338698927800003,0.0,500,0.02125,560.94,1,1,1,0.0486891385768,0.372881355932,0.0169491525424,0.135593220339,0.0169491525424,0.322033898305,0.118644067797,-1.0,0.00153993715107,2498,0.0,466,0.127823053496,0.0325,-0.112209258181,0,23,3,115,10,5,1,0.152621722846,0.146496815287,0.0191082802548,0.0636942675159,73.7738871129,258,0.0,516,0.17385664751600002,0.0275,0,350,4,1,0.36891385767800006,0.9067357512950001,6496,0.00507932090175,808,0.0288888888889,1,2,56,4,0.0683520599251,0.0333333333333,0.008333333333329999,0.075,0.0166666666667,0.366666666667,0.0333333333333,132.3904159,2207,808,0.0333333333333,4,6,44,0.0650684931507,0.0719178082192,0.0205479452055,0.503424657534,0.174657534247,0.150684931507,115.01457075100001,1457,0.00454421521403,608,220,-0.033294525575200004,5,0,4,3,2,0.046816479400699995,0.0617283950617,0.0,0.0493827160494,0.037037037037,0.469135802469,0.0246913580247,0.35802469135799997,26.8795000304,0.0,0.0252327271628,1457,1
0.00511333504715,636.89,0.0362383319583,0.56113556485,0.00444022021771,5.29089595879,893.531112164,100.0,670.99,0.185762655026,0.04625,10.1340386073,1.15908496843,192.564620355,0.0010484545787499998,1.68547820496,131.249633633,36.9422918384,3.1390047695599996,589.74,-0.132411195223,1.08182972499,0.00738717201892,633.37,0.135341662364,1.29811270285,9.900260343580001,114.69851097899999,0.049897840348199995,1.30268319337,116.753048318,11.510361253900001,1.68857664804,0.013635818006200002,0.004354225438489999,998,656.38,0.168376105832,0.01125,229,589.74,0,71,8,2,0,3,0.05735056542809999,0.0919540229885,0.0229885057471,0.25287356321800003,0.0,0.459770114943,0.137931034483,0.0344827586207,140.119183962,0.0368149831682,0.0007949891708169999,18628,344842,0.017113127845,0.0,675,0.023333333333299996,590.01,1,1,2,0.034733441033900005,0.3,0.02,0.18,0.02,0.36,0.08,119.16305355799999,0.0009763389071589999,15988,0.0,441,0.15968283123500002,0.01625,-0.0576490336889,0,20,1,193,0,0,0,0.178513731826,0.09345794392519999,0.00467289719626,0.0,63.2455172684,425,2.11796350749e-05,425,0.170114760752,0.01375,0,379,1,0,0.331179321486,0.9427860696520001,883,0.00432763352333,591,0.0075,0,0,23,2,0.033117932148599996,0.134615384615,0.0,0.211538461538,0.0,0.173076923077,0.0384615384615,118.35127798200001,-1,816,0.0075,1,3,14,0.0980392156863,0.18137254902,0.0147058823529,0.524509803922,0.10784313725500001,0.0686274509804,107.210291071,14905,0.0058015267175600006,366,172,-0.0054893861071499996,1,0,4,1,1,0.0153473344103,0.0416666666667,0.0,0.166666666667,0.0416666666667,0.5,0.0416666666667,0.20833333333299997,5.1310739633899995,60.553465815100004,0.035311500382599996,15372,0
0.0054992920510999995,571.41,0.00714668242507,0.477743630395,0.0037774323488599998,7.26428622521,796.283308138,108.0,619.8,0.264226165927,0.0925,9.066546438360001,1.46446800056,214.03539823,0.00186101677838,1.38193285136,146.017525574,45.1862068966,3.0033894018400003,544.58,-0.19549243986499998,0.976023343743,0.00515856307372,612.25,0.0389035597988,1.3563098909600002,13.0384597106,108.53946998,0.0399447534431,1.26681476546,103.52113563299999,15.6093652542,1.2198380549799999,0.00412221791328,0.00329357308172,1399,610.69,0.264226165927,0.025,303,544.58,0,37,12,2,2,3,0.027286135693200004,0.292682926829,0.0487804878049,0.317073170732,0.0487804878049,0.19512195122,0.0243902439024,0.0731707317073,-1.0,0.08251663627830001,0.0016780224109600001,14549,545622,0.019244540472200002,0.0,1074,0.01625,-1.0,1,1,0,0.022861356932200004,0.268292682927,0.0243902439024,0.19512195122,0.0243902439024,0.268292682927,0.21951219512200001,199.843105127,0.0018064159342300002,-1,0.0,741,0.13114972740800002,0.02125,-0.09266064646389999,0,41,1,168,4,0,1,0.16814159292,0.190697674419,0.0046511627907,0.0186046511628,94.31842215450001,350,0.0,1557,0.165931069294,0.04375,2,718,2,0,0.58185840708,0.944736842105,600,0.00427807486631,575,0.02125,1,1,24,0,0.026548672566400002,0.0689655172414,0.0172413793103,0.103448275862,0.0172413793103,0.37931034482799997,0.0,0.0,13699,924,0.02125,1,4,8,0.0491803278689,0.122950819672,0.032786885245900003,0.508196721311,0.21311475409800001,0.06557377049180001,0.0,13191,0.00368898978434,924,271,-1.0,0,0,0,0,1,0.00958702064897,0.0,0.0,0.0,0.0,0.647058823529,0.0588235294118,0.294117647059,9.65891032935,0.0,0.031131226754799998,-1,0
0.0061584232918,555.35,0.139767388123,0.6734233833759999,0.004635639856159999,6.76041614771,1044.33992763,125.0,619.15,0.37817145498000004,0.07,9.66981414476,1.33511242488,180.691449814,0.0015833161185499999,1.38042032046,119.84306306200001,42.0322580645,2.5362660271400004,489.27,-0.25866132635,0.980656367294,0.00633569520838,564.98,0.30632365400899997,1.30505102687,22.130691431,134.082076993,0.06258314571359999,1.23896478487,110.26652391799999,14.8661324432,1.2488604966299999,0.18548871601300002,0.005529091527729999,491,592.17,0.27039975352400003,0.02875,180,492.03,0,130,22,18,7,3,0.0805452292441,0.143790849673,0.117647058824,0.27450980392200003,0.0457516339869,0.261437908497,0.13725490196100001,0.019607843137299998,84.3650245323,0.059935945629599995,0.00155670506627,15473,553133,0.192020334283,0.0,491,0.01625,494.41,4,3,2,0.0570012391574,0.305555555556,0.037037037037,0.222222222222,0.0277777777778,0.259259259259,0.12962962963,101.208412976,0.00141237556213,15914,0.0,633,0.303057844874,0.0625,-0.137826388354,2,42,2,211,9,4,0,0.166666666667,0.155555555556,0.007407407407409999,0.0333333333333,80.310080035,375,0.0,558,0.330817222522,0.04,4,550,13,0,0.38971499380400004,0.877192982456,1965,0.00511064801032,416,0.02,2,1,55,1,0.0638166047088,0.09589041095889998,0.013698630137,0.20547945205499998,0.00684931506849,0.294520547945,0.00684931506849,0.0,15664,533,0.0344444444444,10,6,16,0.089552238806,0.137313432836,0.017910447761200002,0.513432835821,0.164179104478,0.047761194029900006,80.6434434006,15664,0.00497276817428,533,201,-0.0463837325734,1,0,2,1,3,0.0130111524164,0.0333333333333,0.0,0.06666666666669999,0.0333333333333,0.46666666666699996,0.1,0.3,19.7128347702,132.029542149,0.0580390701848,16222,1
0.00478944698912,625.9,0.11606834656500001,0.374977368526,0.00358029838841,9.42440308229,1885.31045981,158.0,680.22,0.19460648947200002,0.09875,11.9323446824,1.34316351937,164.047594937,0.00319377093179,1.55437965919,160.398468667,47.1308900524,3.0451724340400004,612.3,-0.23942008974800003,1.24544434581,0.005520058286100001,638.16,0.107801173628,1.21900363784,5.8345956687400005,113.484279325,0.043246029400000004,1.15445083423,147.76990268,25.5450905788,1.25157178803,0.054064549534,0.00697534576067,508,678.33,0.13260269244,0.03,143,619.48,0,58,0,2,1,4,0.0293670886076,0.0,0.026666666666700003,0.24,0.013333333333299998,0.493333333333,0.173333333333,0.05333333333330001,73.4172167771,0.0425047060508,0.00320083356836,33901,821811,-0.024473593372499998,0.0,350,0.02875,619.48,1,0,5,0.019240506329099998,0.31914893617,0.0212765957447,0.063829787234,0.0,0.382978723404,0.10638297872300001,90.14312943190001,0.00343599851768,20777,0.0,583,0.155337418019,0.045,-0.185683465654,0,57,2,489,8,1,1,0.294683544304,0.10215053763399999,0.00358422939068,0.0143369175627,75.9280957979,866,0.0,516,0.161537797722,0.09875,1,350,5,2,0.216202531646,0.8235294117649999,10684,0.00624534463989,583,0.02875,3,1,90,1,0.0551898734177,0.04,0.017142857142900002,0.04,0.00571428571429,0.377142857143,0.00571428571429,79.4954575921,31469,791,0.035,12,6,59,0.0416666666667,0.058712121212099996,0.0113636363636,0.5852272727269999,0.168560606061,0.111742424242,108.459640598,20669,0.00397047310144,791,251,-0.10714532274800001,3,1,2,2,7,0.0359493670886,0.024,0.008,0.016,0.016,0.504,0.055999999999999994,0.376,4.41231956848,162.892821906,0.030543787053900002,26564,1
0.0037525807330400004,570.77,0.112286447845,0.368860309906,0.0034096931155799997,9.06774838515,992.0546918160001,92.0,663.83,0.44485450637199997,0.145555555556,12.543261472100001,1.10368144918,271.016248675,0.000707241792731,1.4825687665399998,110.154548992,34.0412164866,2.77616220418,551.67,-0.45783022391500006,1.04823024692,0.00502653451585,605.42,0.17516696311299998,1.3396634927,22.861734299899997,118.330256326,0.0362886965321,1.3662926894,113.017407068,11.404260063599999,1.63988001166,0.061982035631,0.00361636404731,608,641.13,0.187743066166,0.0155555555556,276,558.75,0,96,11,0,2,3,0.0339102790533,0.0901639344262,0.0,0.31967213114799997,0.016393442623,0.35245901639300004,0.19672131147500002,0.024590163934400004,113.483502163,0.0287478904233,0.000711779938215,75023,1184187,0.0633793804147,0.0,508,0.025555555555599997,-1.0,1,4,1,0.0190745319675,0.231884057971,0.0144927536232,0.144927536232,0.0579710144928,0.34782608695699996,0.188405797101,102.077939146,0.00101049128621,-1,0.0,799,0.19892182443599998,0.04,-0.00788520355526,2,53,0,490,7,1,0,0.201695513953,0.0958408679928,0.0,0.012658227848100001,117.510133941,450,0.0,1715,0.19053775573399998,0.03375,1,891,2,0,0.34793359236999993,0.942857142857,1124,0.0032070268614,1099,0.0211111111111,2,0,118,0,0.0554574355351,0.05952380952380001,0.00793650793651,0.0912698412698,0.0,0.37301587301600003,0.0,157.985758852,75523,1099,0.025625,5,7,43,0.034387895460800004,0.05914718019259999,0.00962861072902,0.667125171939,0.16368638239299999,0.05914718019259999,149.689860984,75523,0.0036590943741399997,625,273,0.0396245190914,0,0,1,0,3,0.0169551395267,0.0,0.0,0.0120481927711,0.0,0.566265060241,0.03614457831330001,0.385542168675,26.3209489256,111.93558177799999,0.0243680332833,82335,0
0.00418769256725,606.65,0.13091708232899998,0.447473380714,0.00384367753772,6.906863207360001,915.006226095,167.0,655.04,0.259677189097,0.051875,9.22727782976,1.09317297813,227.59865659099998,0.00138270408949,1.69812138619,119.282922021,37.749405611,2.72197805504,580.96,-0.286389769724,1.00814413245,0.006483188670560001,644.42,0.11385248986600001,1.2639160201100001,9.83623362745,118.252987031,0.052504653068699995,1.29830145687,113.734612821,15.4160650071,1.3219636966600001,0.13091708232899998,0.00397485672028,1282,641.11,0.259677189097,0.024444444444400002,251,594.6,0,172,16,4,3,0,0.0722082283795,0.0837696335079,0.020942408377,0.49214659685900003,0.0157068062827,0.26178010471200003,0.125654450262,0.0,164.408562546,0.0640356689242,0.00127134905694,37291,813137,0.0331835073132,0.0,1058,0.035625,605.99,6,2,1,0.0340050377834,0.242718446602,0.058252427184499994,0.165048543689,0.0194174757282,0.31067961164999996,0.194174757282,176.359646745,0.00131524636743,39132,1.5501809061100001e-06,866,0.203829431945,0.0175,-0.134359764143,0,33,3,290,7,0,1,0.14231738035299998,0.09880239520960002,0.00898203592814,0.0209580838323,110.672059409,442,0.0,1083,0.205380758532,0.0475,0,882,9,0,0.39378673383699997,0.9433155080210001,2615,0.00337890407914,1566,0.051875,4,0,91,2,0.063811922754,0.113122171946,0.0180995475113,0.13122171945699998,0.0,0.316742081448,0.00904977375566,223.608974574,39540,1566,0.051875,10,2,14,0.0829875518672,0.112033195021,0.00414937759336,0.545643153527,0.205394190871,0.029045643153499997,178.366318389,37466,0.005079175380939999,358,196,-0.10488455897900001,0,0,5,0,3,0.0071368597817000005,0.0,0.0,0.2,0.0,0.48,0.12,0.2,11.014109585999998,0.0,0.060732226658199995,37466,1
0.005854186107169999,563.29,0.0790409604275,0.558660354064,0.00432712359238,5.94987278574,878.267219504,91.0,603.12,0.159640056557,0.0744444444444,9.651288126419999,1.36385945486,190.11445783099998,0.00121847780097,1.2794764866600001,135.37338555600002,39.888331242199996,3.0262819318900003,559.62,-0.20387831578200002,1.06330763161,0.0054475138890500005,589.62,0.13825662289,1.3142816602299998,6.2288475243,114.71174698799999,0.0339507748252,1.24470818068,112.254635646,12.3603282896,1.5497826807100001,-0.019651810343299998,0.006401525469899999,358,603.12,0.111938550684,0.02625,156,561.04,0,47,7,1,1,1,0.0471887550201,0.14,0.02,0.32,0.02,0.4,0.08,0.02,64.70031247819999,0.0313088953567,0.0014231842646,19095,378471,-0.00155813570202,0.0,450,0.0166666666667,567.07,0,1,2,0.046184738955800005,0.310344827586,0.0,0.103448275862,0.0172413793103,0.37931034482799997,0.155172413793,-1.0,0.00122743069907,18196,0.0,691,0.159640056557,0.01375,-0.0525494006003,0,41,0,258,2,1,0,0.309236947791,0.13576158940400002,0.0,0.00662251655629,105.462036024,17,0.0,625,0.148125899967,0.021875,0,376,0,0,0.433734939759,0.8995215311,3931,0.005025125628140001,674,0.025,2,0,23,0,0.037148594377500004,0.10638297872300001,0.0425531914894,0.127659574468,0.0,0.234042553191,0.0,0.0,18637,674,0.0744444444444,3,1,5,0.129770992366,0.167938931298,0.0076335877862600005,0.480916030534,0.152671755725,0.0381679389313,105.045843851,17930,0.00435624394966,425,229,-0.0591289186517,1,1,1,0,1,0.00903614457831,0.1,0.1,0.1,0.0,0.5,0.1,0.1,3.4887735013,0.0,0.049037005620999996,28222,1
0.004474950707680001,628.97,0.134792061963,0.348038621047,0.0036274571374699995,8.50928556971,1109.32192046,142.0,634.13,0.41560501289000007,0.0425,11.293336983900002,1.2370597242799999,243.318905817,0.0011702103056600002,1.4567723839500002,116.63390031799999,35.4390765284,2.8930552353,611.8,-0.151791018092,1.05868224236,0.00525510304177,623.61,0.17518296586399998,1.31583873811,4.6221491741500005,103.799181152,0.0777824748135,1.30668191453,111.36851507200001,13.399118818699998,1.41389872465,0.190569976873,0.00335921170499,1782,629.9,0.41560501289000007,0.0275,297,614.26,0,180,34,1,0,2,0.0623268698061,0.161904761905,0.0047619047619,0.34285714285700003,0.0,0.319047619048,0.161904761905,0.00952380952381,191.19185134900002,0.07178986953960001,0.00100500183671,53354,1052786,0.155949202102,0.0,1191,0.02875,614.74,1,0,2,0.0571329639889,0.27906976744199996,0.0046511627907,0.162790697674,0.0,0.320930232558,0.223255813953,-1.0,0.0010836609695999999,81110,0.0,1182,0.377137485366,0.0225,-0.10178323231000001,0,68,2,385,3,0,0,0.165858725762,0.148471615721,0.004366812227069999,0.006550218340609999,116.03757867700001,391,0.0,1066,0.33482320508900004,0.032222222222199996,1,1062,8,0,0.40373961218800003,0.9242819843340001,19878,0.0035153122498,3156,0.0425,2,1,199,4,0.09729916897510002,0.08411214953269999,0.00467289719626,0.07943925233639999,0.00233644859813,0.355140186916,0.00934579439252,245.53272985200002,55061,3156,0.0425,11,4,39,0.0687885010267,0.0677618069815,0.0041067761807,0.618069815195,0.18993839835700002,0.040041067761800005,180.61054221400002,46476,0.004416598192279999,533,226,-0.0729325866673,3,1,5,0,0,0.0148891966759,0.047619047619,0.015873015873,0.0793650793651,0.0,0.52380952381,0.0,0.33333333333299997,4.98332590773,99.8112504394,0.07380268251,49690,0
0.00515206459401,614.35,-0.0157731067994,0.504321486855,0.00414341498048,7.49945969213,746.258240163,108.0,630.6,0.325660652568,0.095,9.09112781935,1.2502899691,198.003427005,0.0016301665576199998,1.63712335716,119.96879903600001,37.330848089499995,2.8197452547900004,587.66,-0.220953957499,0.9680881090819999,0.00670889316117,611.0,0.243908907367,1.22046797812,5.19767714523,128.211655559,0.0613443874622,1.19559997489,108.57486740799999,14.0412355454,1.36401448271,-0.0157731067994,0.00384229869696,958,630.59,0.17658394073199998,0.095,260,-1.0,0,69,17,2,1,2,0.0472926662097,0.215189873418,0.025316455696200002,0.36708860759499995,0.012658227848100001,0.26582278481,0.0886075949367,0.025316455696200002,190.206853343,0.0556212643941,0.0025152630575900003,-1,581996,-0.0285969099682,0.0,958,0.03125,-1.0,3,0,1,0.056202878684,0.392857142857,0.035714285714300006,0.154761904762,0.0,0.321428571429,0.08333333333330001,138.93505899299998,0.0020184537742899997,-1,2.4657142434400002e-06,691,0.325660652568,0.045,-1.0,0,32,2,171,8,3,0,0.151473612063,0.148148148148,0.00925925925926,0.037037037037,98.13890897370001,-1,2.4657142434400002e-06,591,0.301616021627,0.045,0,380,6,0,0.29677861549,0.894117647059,-1,0.00441704688865,625,0.0325,2,0,67,1,0.06237148732009999,0.0694444444444,0.0138888888889,0.0486111111111,0.0,0.395833333333,0.006944444444439999,130.867277974,-1,1008,0.07625,6,3,19,0.0903426791277,0.0716510903427,0.00934579439252,0.542056074766,0.20872274143300001,0.05919003115259999,141.100758767,-1,0.00536062378168,350,186,-1.0,4,1,2,0,0,0.015078821110300001,0.148148148148,0.037037037037,0.07407407407410001,0.0,0.518518518519,0.0,0.222222222222,4.64335279957,0.0,0.056992608037499996,-1,1
0.00441837621038,591.17,0.023388413791499998,0.412548714198,0.00366199057573,7.179787553460001,1151.59744356,141.0,684.71,0.13205247674599999,0.06625,9.209150850930001,1.21205662425,237.630891539,0.00158696934879,1.6488634511899998,118.370932559,37.3350888743,2.7295171187199996,555.93,-0.266923037981,0.836443791605,0.0059832615678600005,602.46,0.112590256515,1.2884346927299999,13.7023334888,121.75883106,0.0559086021839,1.2723845329299999,116.755338819,15.0724740117,1.43086559214,-0.0187797300414,0.005150173276859999,824,625.21,0.0898843329127,0.008125,194,577.14,0,107,13,2,1,4,0.060760931289,0.10569105691099999,0.0162601626016,0.50406504065,0.008130081300810001,0.22764227642299997,0.10569105691099999,0.0325203252033,113.50122599299999,0.056231342841300005,0.00113352557669,34951,705151,0.0412287823363,0.0,849,0.008125,577.05,1,0,0,0.0300965360591,0.396551724138,0.0172413793103,0.275862068966,0.0,0.18965517241399998,0.120689655172,163.255345065,0.00112637278096,34643,0.0,716,0.13205247674599999,0.0422222222222,-0.20204897054600002,0,32,1,221,4,1,0,0.151050539466,0.123552123552,0.003861003861,0.015444015444,103.06696852,424,0.0,924,0.10448099808599999,0.06625,1,644,5,0,0.39125496876800003,0.937409024745,3756,0.00367599914512,741,0.0544444444444,3,1,61,1,0.0488358886996,0.0661764705882,0.0220588235294,0.07352941176469999,0.00735294117647,0.375,0.00735294117647,134.30443906600001,37241,841,0.0544444444444,8,3,16,0.0569395017794,0.0889679715302,0.0106761565836,0.533807829181,0.224199288256,0.0569395017794,131.393810103,36358,0.00421229991575,541,237,-0.127443792995,0,1,2,1,2,0.0113571834185,0.0,0.0322580645161,0.0645161290323,0.0322580645161,0.516129032258,0.0645161290323,0.290322580645,12.4511510608,124.090374537,0.032334725443099996,41205,1
0.00535506539921,544.45,0.115572630977,0.548871801409,0.004516889238020001,7.315609769439999,717.578118582,100.0,596.97,0.26467711385299997,0.0425,8.13802058093,1.1929746943100001,205.974378882,0.000925946371706,1.55483369152,116.63962906399999,37.061430010100004,2.82692920923,536.42,-0.12028355102800001,1.0207201848,0.00693576918842,585.29,0.186058386518,1.3260629054200002,11.446531569300001,109.085471335,0.0515154842002,1.31545552503,94.8401864735,11.6349572674,1.34146551579,0.0884627249991,0.00493843864159,533,588.28,0.24570017966899999,0.00777777777778,202,542.15,0,73,1,4,1,1,0.056677018633500005,0.011764705882399999,0.0470588235294,0.341176470588,0.011764705882399999,0.376470588235,0.2,0.011764705882399999,-1.0,0.0613585256277,0.0007783794938380001,20128,548001,0.07084128611360001,0.0,416,0.022222222222199998,-1.0,0,1,0,0.0318322981366,0.36585365853699997,0.0,0.14634146341499998,0.0243902439024,0.341463414634,0.121951219512,-1.0,0.00128657870983,-1,0.0,1407,0.222656759588,0.02875,-0.0619972531764,0,37,2,142,1,0,1,0.145962732919,0.20218579235,0.0109289617486,0.00546448087432,122.219579726,599,0.0,799,0.26467711385299997,0.0325,2,703,3,0,0.590062111801,0.937333333333,200,0.00476610767873,550,0.009375,1,0,59,3,0.06288819875780001,0.0381679389313,0.0076335877862600005,0.12213740457999998,0.0,0.358778625954,0.0229007633588,0.0,20369,608,0.03625,5,3,9,0.08085106382980001,0.114893617021,0.0127659574468,0.502127659574,0.229787234043,0.038297872340400003,0.0,20369,0.00631458094145,283,158,-1.0,1,0,1,0,1,0.00854037267081,0.07142857142860001,0.0,0.07142857142860001,0.0,0.642857142857,0.07142857142860001,0.14285714285700002,11.4348998783,0.0,0.0575304556057,-1,0
0.005250848488630001,619.93,-0.0013070191427,0.500528896177,0.00411935268792,7.69024028668,906.71865846,133.0,692.34,0.160386130139,0.05,12.9330278883,1.28110770874,185.245922208,0.0021979646238699997,1.4943704768000001,134.789542325,38.5860696517,3.13964327324,476.74,-0.172511530147,1.15631574616,0.006094048937040001,623.68,0.055761151191999994,1.2678749616399998,16.7242796403,120.09010720100001,0.035555469505800005,1.2110930097,114.276823046,14.884944028800001,1.55195720627,-0.0393524660325,0.0057960893854700005,475,660.26,0.137558862005,0.04375,172,593.26,0,83,7,10,2,1,0.052070263488099996,0.07291666666669999,0.104166666667,0.375,0.020833333333299998,0.28125,0.135416666667,0.0104166666667,77.8503880968,0.035936862987599995,0.00221965968009,26756,635403,-0.037450193688,0.0,725,0.03125,-1.0,5,1,0,0.0250941028858,0.25,0.104166666667,0.1875,0.020833333333299998,0.27083333333299997,0.166666666667,131.515135134,0.001995516189,-1,2.1987251791400003e-06,591,0.133754317316,0.0355555555556,-0.157293351391,2,43,2,261,7,2,1,0.20012547051399998,0.135220125786,0.0062893081761,0.022012578616400002,82.4932816018,482,4.397450358280001e-06,666,0.148972496072,0.05,6,581,5,0,0.410288582183,0.893846153846,3830,0.0048602673147,650,0.0225,5,1,67,2,0.0577164366374,0.05035971223019999,0.035971223021599996,0.07194244604319999,0.00719424460432,0.338129496403,0.0143884892086,108.872896959,22726,675,0.044375,8,3,13,0.0418006430868,0.0932475884244,0.0096463022508,0.5755627009650001,0.21221864951799999,0.0418006430868,111.23330192700001,158,0.004309106578569999,525,232,-1.0,2,0,0,0,5,0.00941028858218,0.0769230769231,0.0,0.0,0.0,0.5,0.192307692308,0.23076923076900002,8.14630145831,0.0,0.030856168038599998,-1,0
