abspathanglesrate,enddistance,endpupilsize,eyemovementvelocity,fixationrate,fixationsaccadetimeratio,longestsaccadedistance,longestsaccadeduration,maxdistance,maxpupilsize,maxpupilvelocity,maxsaccadespeed,meanabspathangles,meanfixationduration,meanpupilsize,meanpupilvelocity,meanrelpathangles,meansaccadedistance,meansaccadeduration,minpupilsize,minsaccadespeed,relpathanglesrate,startpupilsize,stddevabspathangles,stddevdistance,stddevfixationduration,stddevpathdistance,stddevpupilsize,stddevrelpathangles,stddevsaccadedistance,stddevsaccadeduration,Relevant bars_enddistance,Relevant bars_fixationrate,Relevant bars_longestfixation,Relevant bars_meanfixationduration,Relevant bars_numfixations,Relevant bars_numtransfrom_Non-relevant bars,Relevant bars_numtransfrom_Refs,Relevant bars_numtransfrom_Text,Relevant bars_numtransfrom_Viz,Relevant bars_numtransfrom_labels,Relevant bars_numtransfrom_legend,Relevant bars_proptransfrom_Non-relevant bars,Relevant bars_proptransfrom_Relevant bars,Relevant bars_proptransfrom_Viz,Relevant bars_proptransfrom_labels,Relevant bars_proptransfrom_legend,Relevant bars_stddevdistance,Relevant bars_timetofirstfixation,Relevant bars_timetolastfixation,Non-relevant bars_enddistance,Non-relevant bars_fixationrate,Non-relevant bars_leftclicrate,Non-relevant bars_longestfixation,Non-relevant bars_numtransfrom_Refs,Non-relevant bars_numtransfrom_Text,Non-relevant bars_numtransfrom_Viz,Non-relevant bars_numtransfrom_labels,Non-relevant bars_numtransfrom_legend,Non-relevant bars_proptransfrom_Non-relevant bars,Non-relevant bars_proptransfrom_Refs,Non-relevant bars_proptransfrom_Relevant bars,Non-relevant bars_proptransfrom_Text,Non-relevant bars_proptransfrom_Viz,Non-relevant bars_proptransfrom_labels,Non-relevant bars_proptransfrom_legend,Non-relevant bars_stddevdistance,Non-relevant bars_timetofirstfixation,Text_fixationrate,Text_leftclicrate,Text_longestfixation,Text_maxpupilsize,Text_meanpupilsize,Text_meanpupilvelocity,Text_numtransfrom_Non-relevant bars,Text_numtransfrom_Refs,Text_numtransfrom_Relevant bars,Text_numtransfrom_Text,Text_numtransfrom_Viz,Text_numtransfrom_labels,Text_numtransfrom_legend,Text_proportionnum,Text_proptransfrom_Refs,Text_proptransfrom_Text,Text_proptransfrom_Viz,Text_proptransfrom_legend,Text_stddevdistance,Text_stddevpupilsize,Text_timetofirstfixation,Refs_longestfixation,Refs_meanpupilvelocity,Refs_numtransfrom_Non-relevant bars,Refs_numtransfrom_Refs,Refs_numtransfrom_Relevant bars,Refs_numtransfrom_Viz,Refs_numtransfrom_labels,Refs_numtransfrom_legend,Refs_proportionnum,Refs_proptransfrom_Non-relevant bars,Refs_proptransfrom_Relevant bars,Refs_proptransfrom_Text,Refs_proptransfrom_Viz,Refs_stddevpupilsize,Refs_timetofirstfixation,labels_fixationrate,labels_longestfixation,labels_meanpupilvelocity,labels_numtransfrom_Non-relevant bars,labels_numtransfrom_Refs,labels_numtransfrom_Text,labels_numtransfrom_Viz,labels_numtransfrom_legend,labels_proportionnum,labels_proptransfrom_Non-relevant bars,labels_proptransfrom_Refs,labels_proptransfrom_Relevant bars,labels_proptransfrom_Text,labels_proptransfrom_Viz,labels_proptransfrom_labels,labels_proptransfrom_legend,labels_stddevdistance,labels_stddevpupilsize,labels_timetofirstfixation,Viz_leftclicrate,Viz_longestfixation,Viz_meanfixationduration,Viz_numtransfrom_Refs,Viz_numtransfrom_Text,Viz_numtransfrom_legend,Viz_proportionnum,Viz_proptransfrom_Non-relevant bars,Viz_proptransfrom_Refs,Viz_proptransfrom_Relevant bars,Viz_proptransfrom_legend,Viz_stddevdistance,Viz_timetofirstfixation,legend_fixationrate,legend_longestfixation,legend_maxpupilsize,legend_meanpupilsize,legend_meanpupilvelocity,legend_numtransfrom_Non-relevant bars,legend_numtransfrom_Refs,legend_numtransfrom_Relevant bars,legend_numtransfrom_Text,legend_numtransfrom_labels,legend_proportiontime,legend_proptransfrom_Non-relevant bars,legend_proptransfrom_Refs,legend_proptransfrom_Relevant bars,legend_proptransfrom_Text,legend_proptransfrom_Viz,legend_proptransfrom_labels,legend_stddevdistance,legend_stddevpupilsize,legend_timetofirstfixation,BarChartLit
0.00640072846425,619.08,0.0538404916774,0.590742737184,0.00453911862468,5.55451263538,954.4643629669999,83.0,633.05,0.127823053496,0.01875,11.4995706382,1.42131731509,181.724409449,0.0172980363458,0.00162809343434,1.5647494721000001,139.52652410299999,39.9519230769,-0.17468342149399999,1.24208346589,0.00699073176353,0.085077573334,1.3361621112,4.96984075674,71.8031565346,116.15601809700001,0.030445290024200003,1.23451036504,123.441877496,12.5228953875,619.08,0.00539956803456,250,185.2,5,0,0,0,5,1,1,0.0,0.0,0.714285714286,0.14285714285700002,0.14285714285700002,3.20528377228,2040,28580,611.69,0.00631578947368,0.0,225,0,0,2,1,1,0.2,0.0,0.0,0.0,0.4,0.2,0.2,3.46346166328,2498,0.00580046403712,0.0,266,0.127823053496,0.0274607029684,0.00149054551539,0,6,0,13,0,0,0,0.15748031496099998,0.315789473684,0.6842105263160001,0.0,0.0,5.9572888843300005,0.028485876730299998,258,458,0.00174144948168,0,51,0,1,1,0,0.472440944882,0.0,0.0,0.0862068965517,0.0172413793103,0.0219022596733,6496,0.00532172230285,350,0.00134066358025,1,0,0,7,0,0.0866141732283,0.0555555555556,0.0,0.166666666667,0.0,0.388888888889,0.388888888889,0.0,3.2158277310799996,0.0189420481025,2207,0.0,350,192.777777778,2,1,3,0.28346456692899996,0.0425531914894,0.0425531914894,0.10638297872300001,0.063829787234,4.57658951435,1457,0.005882352941180001,275,0.09494191490980002,0.0344753980391,0.0017497276688499999,1,0,1,1,0,0.030379927803,0.14285714285700002,0.0,0.14285714285700002,0.14285714285700002,0.28571428571400004,0.0,5.80290553834,0.0225339721433,1457,1
0.0048732428690800005,628.26,0.0779660500237,0.577259516833,0.004542308357850001,4.777777777780001,741.9106009369999,92.0,637.92,0.15968283123500002,0.004444444444439999,9.84821456874,1.08317194386,179.780952381,0.0898993459415,0.000884354762191,1.7214516805200002,135.705579566,37.628571428600004,0.0258064024419,1.21571605106,0.007670424082600001,0.135341662364,1.22960583838,2.68221984232,68.3575133669,110.09514255,0.025875455005000002,1.27660536684,116.56747348799999,10.6231397854,627.96,0.00421052631579,275,237.5,2,1,0,0,1,0,1,0.33333333333299997,0.0,0.33333333333299997,0.0,0.33333333333299997,1.00207628186,18628,21942,628.15,0.0038593481989699996,0.0,466,0,0,4,0,0,0.555555555556,0.0,0.0,0.0,0.444444444444,0.0,0.0,1.7194948216400001,15988,0.00608011444921,0.0,308,0.15968283123500002,0.0842721353852,0.000928348567703,0,3,0,47,0,0,0,0.485714285714,0.06,0.94,0.0,0.0,1.6475953904499998,0.024407497602499998,425,225,0.0008295969903110001,0,22,0,0,0,0,0.23809523809500002,0.0,0.0,0.12,0.0,0.026608635255999998,883,0.0,-1,0.00115740740741,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02357219897,0.025715053046,-1,0.0,425,225.9375,0,1,2,0.152380952381,0.176470588235,0.0,0.0,0.117647058824,2.17151500448,14905,0.0048,366,0.130125697606,0.08908579906860001,0.00077152014652,1,0,0,0,0,0.0270375497491,0.33333333333299997,0.0,0.0,0.0,0.666666666667,0.0,1.5604783086899998,0.0256694656404,15372,0
0.0060516477194600005,609.79,0.061587043637199995,0.5872183369439999,0.004375582813279999,7.529331514319999,323.079967453,91.0,616.62,0.09183168875509999,0.02125,6.7471645883399995,1.40610034762,180.950819672,0.025350979575400005,0.00223267779334,1.4042317975799998,132.741088883,41.885714285700004,-0.16827225925900002,1.3354254561799999,0.005942878994119999,0.0389035597988,1.3097024231,2.94486859561,70.9366915471,109.040470426,0.023846286302799998,1.24334061404,83.1055448612,18.0110610273,605.49,0.004,250,250.0,1,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,1.2355958315,14549,14549,-1.0,0.0,0.0,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1,0.00921658986175,0.0,125,0.0706604371726,0.0360325101536,0.00247905643739,0,0,0,1,0,0,0,0.032786885245900003,0.0,1.0,0.0,0.0,3.2238767953900003,0.015478712411,350,350,0.00213167766136,0,39,0,0,0,0,0.655737704918,0.0,0.0,0.025,0.0,0.0198662250137,600,0.00411522633745,243,0.00261466408269,0,0,0,1,0,0.016393442623,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.8977391238099999,0.032853812856900005,13699,0.0,300,191.875,0,0,0,0.131147540984,0.0,0.0,0.125,0.0,1.76738970632,13191,0.0,-1,-1.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0
0.006066069465300001,571.16,0.07118539628750001,0.5802820825280001,0.00428997941969,7.46906135291,425.125705237,84.0,588.93,0.307956558577,0.0577777777778,5.06102030044,1.4236280985299998,192.47972973,0.0818588912059,0.00134074715964,1.25824336239,106.47547355299999,41.9120879121,-0.118231533544,1.06836927413,0.005324894371090001,0.30632365400899997,1.39236803058,3.3392084378900004,86.0547578872,100.43636843600001,0.0565000723982,1.28362423198,65.1512697028,13.2946508472,572.55,0.00531349628055,316,188.2,10,2,2,0,2,0,2,0.166666666667,0.33333333333299997,0.166666666667,0.0,0.166666666667,3.2263400177499997,15473,36925,572.3,0.00400436840189,0.0,491,1,0,3,2,0,0.307692307692,0.0769230769231,0.23076923076900002,0.0,0.23076923076900002,0.153846153846,0.0,2.7614092356299995,15914,0.005622188905550001,0.0,291,0.29162751290100003,0.14008267517200002,0.001502335669,0,6,0,8,0,0,0,0.101351351351,0.428571428571,0.5714285714289999,0.0,0.0,5.02773425293,0.07980614225430001,375,408,0.00133267450829,1,88,0,1,1,0,0.662162162162,0.0102040816327,0.0,0.07142857142860001,0.0102040816327,0.0361712910721,1965,0.005905511811020001,250,0.000989388264669,2,0,0,0,0,0.0202702702703,0.666666666667,0.0,0.33333333333299997,0.0,0.0,0.0,0.0,5.85246395515,0.121395513533,15664,0.0,516,243.222222222,0,0,2,0.060810810810799996,0.363636363636,0.0,0.181818181818,0.181818181818,4.24757127285,15664,0.00384615384615,516,0.126704151583,0.0548220938732,0.00121234350548,1,0,1,0,0,0.0301458013276,0.166666666667,0.0,0.166666666667,0.0,0.33333333333299997,0.0,3.09134912565,0.044342155663900006,16222,1
0.0047330638909099994,628.15,0.128469105972,0.34216375762199996,0.00351507700068,10.02951824,710.422255439,116.0,642.08,0.145003451847,0.05375,7.104222554389999,1.35256894731,161.506726457,0.0014697506714999998,0.00323755958929,1.5453870489200001,141.527943919,44.8875,-0.214618570935,1.33849132389,0.0053834355986,0.107801173628,1.21703467245,2.86784151009,86.82004117219999,107.683105804,0.047869327108500004,1.15592536574,128.792974891,24.991134504,631.73,0.010917030567700001,108,91.6,5,0,0,0,4,2,1,0.0,0.125,0.5,0.25,0.125,1.6551174410299998,33901,36674,631.83,0.0109090909091,0.0,108,0,0,3,0,1,0.0,0.0,0.0,0.0,0.75,0.0,0.25,2.90554652727,20777,0.00611524892199,0.0,358,0.12433551950300001,0.010582467448400001,0.0027433094384699997,0,5,0,67,1,1,0,0.349775784753,0.0675675675676,0.905405405405,0.013513513513499999,0.0,1.5698375619,0.051055473154999996,866,325,0.0032703189300400002,1,48,0,0,0,0,0.251121076233,0.017857142857099998,0.0,0.125,0.0,0.036791253035800005,10684,0.00651769087523,308,0.00406699247615,1,0,0,18,0,0.0941704035874,0.0294117647059,0.0,0.0294117647059,0.0,0.529411764706,0.41176470588200004,0.0,2.28963809941,0.0491771800426,31469,0.0,750,183.67857142900002,2,0,9,0.251121076233,0.025974025974,0.025974025974,0.0519480519481,0.116883116883,2.9570022707200003,20669,0.0049616599007700005,425,0.06439851570590001,0.00978139551471,0.00266847363946,0,0,1,0,1,0.034945855203999995,0.0,0.0,0.0555555555556,0.0,0.555555555556,0.0555555555556,2.40323528115,0.0352864087175,26564,1
0.00395789343468,635.96,0.133246619601,0.43805566061499995,0.00346931309961,7.717264302979999,940.744610407,75.0,639.87,0.19053775573399998,0.03625,12.543261472100001,1.1447227417599999,260.602040816,0.10050588529200001,0.0007169833102450001,1.4475504211399999,138.01677731700002,36.907063197,-0.45783022391500006,1.26987501855,0.00498784233474,0.17516696311299998,1.30763173493,8.33921230504,152.409996254,129.321434278,0.0317510531353,1.37168817385,132.665529163,12.158572398099999,635.96,0.00399087799316,525,250.57142857099998,14,0,0,1,7,4,0,0.0,0.294117647059,0.41176470588200004,0.235294117647,0.0,5.80228659924,75023,89488,-1.0,0.0,0.0,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1,0.0039831633662,0.0,700,0.184948376599,0.08925139497290001,0.000749166311906,0,5,0,126,0,0,0,0.479591836735,0.0381679389313,0.9618320610690001,0.0,0.0,4.771309444730001,0.0309343413217,450,1715,0.000672608610949,0,87,0,0,0,0,0.323129251701,0.0,0.0,0.0645161290323,0.0,0.0310144838005,1124,0.00328827183047,833,0.000686447197927,0,0,0,12,0,0.061224489795900006,0.0,0.0,0.206896551724,0.0,0.413793103448,0.37931034482799997,0.0,5.59245504345,0.018410960185799997,75523,0.0,833,270.580645161,0,0,6,0.105442176871,0.0,0.0,0.13725490196100001,0.117647058824,5.84588448784,75523,0.0033840947546500003,625,0.123465206115,0.10054729609400001,0.000737123842593,0,0,0,0,0,0.020922082059900003,0.0,0.0,0.0,0.0,0.6,0.0,0.725658762294,0.0134857880771,82335,0
0.00475338991022,616.96,0.00215697556206,0.40368068075900004,0.0037791836963200006,6.92288284335,603.142318216,100.0,655.04,0.13091708232899998,0.03125,8.04189757622,1.26245795073,233.73703703700002,-0.018866924141400003,0.00146492683342,1.67201422768,115.002233443,37.3606557377,-0.131257110968,1.00814413245,0.00627204262104,0.11385248986600001,1.29137467798,14.6265539729,149.788802119,102.601738648,0.034834770612499996,1.27037916799,106.889272741,15.168499725799999,616.28,0.00469973890339,558,212.777777778,9,4,3,0,1,0,0,0.444444444444,0.111111111111,0.111111111111,0.0,0.0,12.5208664168,37291,56162,615.83,0.00419554906968,0.0,558,2,0,8,5,1,0.37931034482799997,0.0689655172414,0.0689655172414,0.0,0.275862068966,0.172413793103,0.0344827586207,8.97131404195,39132,0.005572065378899999,0.0,258,0.0580047327141,-0.0237896541713,0.00130165418227,0,3,0,10,1,0,1,0.0555555555556,0.2,0.666666666667,0.06666666666669999,0.06666666666669999,10.6383625168,0.0257515937965,442,758,0.0015444356190999998,0,164,0,4,2,0,0.648148148148,0.0,0.0,0.0285714285714,0.0228571428571,0.024991927044000002,2615,0.00243929482204,1283,0.0014581446256,6,0,0,12,0,0.0814814814815,0.193548387097,0.0,0.0645161290323,0.0,0.387096774194,0.354838709677,0.0,6.8913980952600005,0.037438301506800005,39540,0.0,1283,319.0,1,0,6,0.159259259259,0.114754098361,0.016393442623,0.0983606557377,0.0983606557377,9.55264887189,37466,0.0048048048048,358,-0.00404833078817,-0.048976556134599995,0.0011727642276400001,0,0,2,0,1,0.023304966127299997,0.0,0.0,0.153846153846,0.0,0.46153846153800004,0.0769230769231,13.0120250273,0.0292618854291,37466,1
0.00597535683447,579.9,0.0329843340678,0.496303505108,0.00422371103991,6.203354297690001,657.637429606,75.0,591.31,0.159640056557,0.0744444444444,8.768499061410001,1.42701913132,204.068965517,0.0678917224791,0.00111381646217,1.4540771883599999,125.840098006,38.9387755102,-0.20387831578200002,1.10627422587,0.00603571218587,0.13825662289,1.25312799952,2.4883940091,94.0280923922,116.84612913,0.0279095404788,1.2859317355700002,114.31385000899999,13.2966287693,587.07,0.0052380952381000006,325,190.909090909,11,3,0,0,5,0,0,0.272727272727,0.272727272727,0.45454545454499995,0.0,0.0,3.17873222183,19095,25941,582.23,0.0060483870967700006,0.0,400,0,0,9,4,0,0.125,0.0,0.0625,0.0,0.5625,0.25,0.0,2.67876346179,18196,0.0045077105575299994,0.0,575,0.159640056557,0.0943073044344,0.00101251060221,0,2,0,16,0,0,0,0.163793103448,0.111111111111,0.888888888889,0.0,0.0,3.11532858992,0.033818240104900005,17,458,0.00107169533269,0,43,0,0,0,0,0.405172413793,0.0,0.0,0.0652173913043,0.0,0.0185487055288,3931,0.00473036896878,275,0.0010676458832899998,0,0,0,2,0,0.0431034482759,0.0,0.0,0.6,0.0,0.4,0.0,0.0,2.1458955109,0.0242659659898,18637,0.0,475,222.35,0,0,0,0.172413793103,0.35,0.0,0.35,0.0,2.72688873703,17930,0.00666666666667,150,0.10535903263299999,0.0926761458629,0.00169294294294,1,0,0,0,0,0.00546169531022,1.0,0.0,0.0,0.0,0.0,0.0,2.06868689401,0.00846458063053,28222,1
0.00436890778403,623.45,0.152102449349,0.321647988986,0.0035913370704099994,8.8816498711,800.122014582,83.0,624.63,0.31366606495099997,0.02625,10.812459656500002,1.21916322968,247.160869565,0.10859678107899999,0.00114513992787,1.45582014811,105.34825012,33.8650793651,-0.151791018092,1.1363062263600001,0.00520560894894,0.17518296586399998,1.3419379445100001,2.71727086709,152.250281959,103.427349225,0.0907320341533,1.33065809561,99.6231158423,12.147427607300001,623.27,0.0036321183032800002,774,275.321428571,28,7,0,0,12,9,1,0.184210526316,0.23684210526299998,0.315789473684,0.23684210526299998,0.026315789473700002,1.71952581935,53354,127486,623.72,0.00255215268531,0.0,1191,1,0,7,3,0,0.269230769231,0.0384615384615,0.307692307692,0.0,0.269230769231,0.115384615385,0.0,1.17473113784,81110,0.00407399251266,0.0,1182,0.31366606495099997,0.17278902659899997,0.000881276270102,0,2,0,71,0,0,0,0.160869565217,0.027397260274,0.972602739726,0.0,0.0,1.65051026875,0.0909481276327,391,891,0.0011455223880599999,0,97,0,1,0,0,0.21956521739100002,0.0,0.0,0.02,0.01,0.07635919893130001,19878,0.00369668684442,941,0.0011493293379,4,0,0,68,2,0.17391304347800002,0.027972027971999998,0.0,0.048951048951000005,0.0,0.475524475524,0.433566433566,0.013986013985999999,2.00455998667,0.0811312553367,55061,0.0,941,244.68918918900002,0,0,11,0.482608695652,0.0305084745763,0.0,0.0338983050847,0.037288135593199996,2.20476627678,46476,0.0045871559633,400,0.22711412802099998,0.13211171320100001,0.000842488944168,0,0,2,0,0,0.0204237777743,0.0,0.0,0.111111111111,0.0,0.555555555556,0.0,1.29222782908,0.0653851401214,49690,0
0.004596457383359999,601.77,0.0483459090442,0.535323531381,0.00429406442533,6.405121470780001,730.626644606,100.0,620.69,0.245511882764,0.05625,7.30626644606,1.07401316799,195.752508361,0.06583749954660001,0.00151538607784,1.6587654037900001,120.40795746100001,37.917012448099996,-0.156834941656,1.16102264848,0.0070752010587800005,0.243908907367,1.25963353598,2.2936479101,96.9054352168,126.031670975,0.0429484675266,1.27192737047,108.47835566399999,14.1327545453,-1.0,0.0,-1,-1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1,-1,-1.0,0.0,0.0,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1,0.0,0.0,-1,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,-1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,-1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,-1,-1.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1
0.00431781943277,579.63,-0.028510840156700003,0.36045565002700003,0.00357911378508,7.444831378300001,671.97039344,84.0,606.53,0.13205247674599999,0.015,7.99964754095,1.2138403247399998,249.196319018,0.024677288791,0.00121984024313,1.5033271880899999,110.74662306100001,36.8648648649,-0.049594912073099996,1.0129822128100001,0.00531455968737,0.112590256515,1.3134065566,4.85621451637,129.443674719,97.40282944549999,0.0327551663608,1.33053301699,110.540845582,14.072527705999999,580.0,0.005836575875489999,258,171.33333333299998,9,3,0,0,1,0,1,0.3,0.5,0.1,0.0,0.1,1.6817459630399998,34951,46901,579.68,0.00448229493501,0.0,391,0,0,2,1,0,0.363636363636,0.0,0.363636363636,0.0,0.181818181818,0.0909090909091,0.0,1.9237058860799998,34643,0.00443529225408,0.0,458,0.13205247674599999,0.029851462311999998,0.00128734528382,0,5,0,21,0,0,0,0.171779141104,0.192307692308,0.807692307692,0.0,0.0,7.50908530477,0.042639673957199996,424,908,0.0012373778064200002,0,89,0,0,0,0,0.5766871165640001,0.0,0.0,0.0531914893617,0.0,0.029116372379999998,3756,0.0025025025025,741,0.00120805454177,2,0,0,8,0,0.0613496932515,0.117647058824,0.0,0.0,0.0,0.470588235294,0.41176470588200004,0.0,7.1376342821200005,0.0329380700046,37241,0.0,741,331.166666667,0,1,1,0.11042944785299999,0.107142857143,0.0,0.0,0.035714285714300006,6.1463620054799994,36358,0.00387596899225,308,0.005548045246850001,-0.00292842488503,0.000817610062893,0,0,0,1,0,0.0113302006939,0.0,0.0,0.0,0.5,0.5,0.0,0.9493451642730001,0.0058272318166,41205,1
0.00491164927834,585.52,0.175214424127,0.469157546573,0.00416181867001,6.90713813615,384.087650058,67.0,596.97,0.236211712577,0.022222222222199998,6.622200863069999,1.19299689971,224.741935484,0.127800454786,0.0008799079820710001,1.49955198355,110.988929541,36.9024390244,-0.0009999647268889998,1.18133897237,0.00610665132474,0.186058386518,1.30824415706,1.4613507383500002,100.41391546,97.5788018332,0.0415203770615,1.33170783315,90.9097978973,11.1771479346,585.87,0.00404390525708,358,247.28571428599997,7,0,0,0,3,1,0,0.0,0.428571428571,0.428571428571,0.14285714285700002,0.0,0.471046838583,20128,24583,-1.0,0.0,0.0,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1,0.00585651537335,0.0,283,0.2077463113,0.154908836135,0.0009090909090910001,0,3,0,0,0,0,0,0.043010752688199996,1.0,0.0,0.0,0.0,1.7786968920099997,0.0250982538803,599,575,0.000869963369963,0,59,0,0,0,0,0.688172043011,0.0,0.0,0.032786885245900003,0.0,0.023620291683999997,200,0.00462249614792,250,0.000990547839506,0,0,0,1,0,0.0322580645161,0.0,0.0,0.5,0.0,0.25,0.25,0.0,2.07053046554,0.037550555117699995,20369,0.0,608,259.125,0,0,0,0.08602150537630002,0.0,0.0,0.3,0.0,1.75058273,20369,0.0,-1,-1.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0
0.00499352998509,632.12,-0.020329742587599998,0.424338028992,0.00406252322327,7.40343045113,443.86689385,92.0,667.22,0.129949772627,0.01375,7.374827059269999,1.23671050287,192.12804878,0.0200484723084,0.0018763257706800002,1.3311560922399999,109.981328035,36.3760683761,-0.0850070023003,1.1702920308,0.0053419031173199995,0.055761151191999994,1.31755029692,19.6122317635,93.1147557375,109.982580086,0.0314035075713,1.25117345872,87.7934835749,12.883915725,632.11,0.00539707016191,350,185.28571428599997,28,0,3,0,8,3,0,0.0,0.548387096774,0.258064516129,0.09677419354839999,0.0,5.02255352803,26756,41096,-1.0,0.0,0.0,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1,0.00512382578992,0.0,283,0.129949772627,0.052505403657300005,0.0015369217081899998,0,3,0,14,1,0,0,0.10975609756100001,0.166666666667,0.777777777778,0.0555555555556,0.0,12.1200929469,0.0328267800933,482,466,0.00195392905902,0,65,1,2,0,0,0.43902439024400003,0.0,0.0138888888889,0.0555555555556,0.0277777777778,0.0309467718037,3830,0.0045126353790600005,650,0.0017894736842099998,0,1,0,3,0,0.030487804878,0.0,0.2,0.2,0.0,0.6,0.0,0.0,7.44956993355,0.024950452932000003,22726,0.0,650,178.8,1,0,0,0.274390243902,0.0,0.022222222222199998,0.222222222222,0.0,8.458226393430001,158,0.0,-1,-1.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0
0.0043918246286299995,617.42,0.10076333335200001,0.46147006000600005,0.0034987133763699995,8.06629491945,467.69007536,75.0,626.9,0.169561041686,0.05625,6.737364287849999,1.26341957596,251.98064516099998,0.06606422513480001,0.0014115390361500002,1.50763803231,132.95581143799998,39.6885245902,-0.13922867246600001,0.99908757195,0.00520673150068,0.038365411839199996,1.2914352282200001,4.06695565763,141.31132025899998,105.709190775,0.034505347687400004,1.26429244051,93.98974735690001,12.1669393309,606.93,0.0,-1,-1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1,-1,607.17,0.00387346675274,0.0,400,1,0,2,0,0,0.5,0.166666666667,0.0,0.0,0.33333333333299997,0.0,0.0,3.36219044611,11501,0.0042226715831999995,0.0,491,0.166361148275,0.07444918123460001,0.0014116826754699999,0,6,0,61,0,0,0,0.45806451612899995,0.089552238806,0.910447761194,0.0,0.0,3.02823015975,0.0339449304649,375,616,0.0013670328582699998,0,39,0,3,0,1,0.32903225806499997,0.0,0.0,0.14,0.06,0.0311973615742,841,0.00858369098712,158,0.00203792735043,0,0,0,2,1,0.0129032258065,0.0,0.0,0.0,0.0,0.666666666667,0.0,0.33333333333299997,3.0491448738200004,0.0145321021286,26424,0.0,966,328.95,1,1,6,0.12903225806500002,0.07407407407410001,0.037037037037,0.0,0.222222222222,5.0658656967699995,11717,0.00518518518519,383,0.0975634399409,0.0360879366819,0.0012424045138900001,0,0,0,1,0,0.030472664891,0.0,0.0,0.0,0.0909090909091,0.545454545455,0.0,4.11175961065,0.0322701555125,11925,1
0.00449804816047,563.47,0.11982582694,0.392063521074,0.00348871935493,8.320828755299999,458.885016932,124.0,658.69,0.303738827715,0.055,7.911810636760001,1.29434849918,206.27237354099998,0.06338703835409999,0.00280765738694,1.64166803669,134.145693913,45.5071428571,-0.11313064070800001,1.13469514798,0.00568274847768,0.283304049851,1.2893390223799999,16.0603162585,111.249489708,96.12709807819999,0.047229085968599996,1.20991568323,100.29895431,19.4546128977,-1.0,0.0,-1,-1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1,-1,-1.0,0.0,0.0,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1,0.0,0.0,-1,-1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,-1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,-1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,-1,-1.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1
