[1] "Userchar,WindowSize,Slice,Model,Repeat,Accuracy_mean,Accuracy_sd,Kappa_mean,Kappa_sd,AccuracyHigh_mean,AccuracyHigh_sd,AccuracyLow_mean,AccuracyLow_sd"
[1] "BarChartLit,1000,8,regLogistic,1,0.396666666666667,0.253591486401473,-0.236806722689076,0.404031979201576,0.32,0.297396106975939,0.464285714285714,0.347760353971534"
[1] "BarChartLit,1000,8,xgbTree,1,0.646666666666667,0.15006171569897,0.251998001998002,0.261609898151875,0.6,0.25531389540169,0.678571428571428,0.259002680509218"
[1] "BarChartLit,1000,8,svmLinear,1,0.526666666666667,0.227601557850122,0.049030969030969,0.442912373688193,0.48,0.254442018426086,0.571428571428571,0.294828184460424"
[1] "BarChartLit,1000,8,MajorityClass,2,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,8,rf,2,0.623333333333333,0.144913767461894,0.274741924741925,0.256023656347191,0.56,0.309838667696593,0.678571428571428,0.319586136376204"
[1] "BarChartLit,1000,8,regLogistic,2,0.45,0.216167516203819,-0.101739926739927,0.398841139852582,0.36,0.266110531198626,0.535714285714286,0.28272243064376"
[1] "BarChartLit,1000,8,xgbTree,2,0.606666666666667,0.27968235951204,0.212947836477248,0.466444879080707,0.68,0.35631862561893,0.535714285714286,0.359909915662642"
[1] "BarChartLit,1000,8,svmLinear,2,0.506666666666667,0.179023413876647,0.0892372333548804,0.328258264386022,0.48,0.348966728754731,0.535714285714286,0.231250829910055"
[1] "BarChartLit,1000,8,MajorityClass,3,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,8,rf,3,0.59,0.150759394605207,0.0986180486180485,0.355573746293792,0.48,0.182482875908947,0.678571428571428,0.249905499902124"
[1] "BarChartLit,1000,8,regLogistic,3,0.386666666666667,0.25637549621937,-0.227836379306968,0.413802808929282,0.2,0.3,0.535714285714286,0.310590348084913"
[1] "BarChartLit,1000,8,xgbTree,3,0.74,0.155396744329307,0.437820512820513,0.313164335128156,0.72,0.155884572681199,0.75,0.279360569949175"
[1] "BarChartLit,1000,8,svmLinear,3,0.613333333333333,0.23685177945732,0.217445887445887,0.484500839514217,0.52,0.251594912508182,0.678571428571428,0.34448467324144"
[1] "BarChartLit,1000,8,MajorityClass,4,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,8,rf,4,0.626666666666667,0.288803406156173,0.237987012987013,0.563890191706005,0.6,0.421637021355784,0.642857142857143,0.320913755859615"
[1] "BarChartLit,1000,8,regLogistic,4,0.436666666666667,0.190159127646191,-0.069174355056708,0.384383113150778,0.36,0.266110531198626,0.5,0.263523138347365"
[1] "BarChartLit,1000,8,xgbTree,4,0.643333333333333,0.218891708949685,0.262965367965368,0.450227347173598,0.64,0.322719922143254,0.642857142857143,0.386370204591685"
[1] "BarChartLit,1000,8,svmLinear,4,0.603333333333333,0.161359961071627,0.227189477189477,0.366259153088391,0.64,0.344910079532279,0.571428571428571,0.271470339309319"
[1] "BarChartLit,1000,8,MajorityClass,5,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,8,rf,5,0.616666666666667,0.270915229783036,0.212144522144522,0.558557972219237,0.52,0.423739962188552,0.678571428571428,0.210910925196745"
[1] "BarChartLit,1000,8,regLogistic,5,0.443333333333333,0.187280735992985,-0.0986263736263737,0.30837044253842,0.4,0.325462633686151,0.464285714285714,0.286828185789447"
[1] "BarChartLit,1000,8,xgbTree,5,0.65,0.278997322877549,0.361911421911422,0.466514323256474,0.64,0.352346630675175,0.642857142857143,0.259697135218732"
[1] "BarChartLit,1000,8,svmLinear,5,0.573333333333333,0.229761013787784,0.202772227772228,0.374249072136261,0.48,0.351082980589004,0.642857142857143,0.201635531975647"
[1] "BarChartLit,1000,8,MajorityClass,6,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,8,rf,6,0.583333333333333,0.122977464562104,0.0251748251748249,0.315080377835704,0.52,0.338186886751054,0.642857142857143,0.191958517816632"
[1] "BarChartLit,1000,8,regLogistic,6,0.406666666666667,0.227601557850122,-0.0863930187459601,0.301028062088776,0.44,0.321570221580617,0.392857142857143,0.33601528777804"
[1] "BarChartLit,1000,8,xgbTree,6,0.586666666666667,0.154120363416886,0.0120795870795868,0.408360589682706,0.48,0.271347801962038,0.678571428571428,0.271470339309319"
[1] "BarChartLit,1000,8,svmLinear,6,0.543333333333333,0.172168450386945,0.132642357642358,0.319091626520639,0.48,0.338186886751054,0.607142857142857,0.238095238095238"
[1] "BarChartLit,1000,8,MajorityClass,7,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,8,rf,7,0.586666666666667,0.142465070442885,0.245960705960706,0.244813378149023,0.52,0.346837564713363,0.642857142857143,0.205278050101231"
[1] "BarChartLit,1000,8,regLogistic,7,0.386666666666667,0.223441101693323,-0.197435897435897,0.43394787341595,0.32,0.327051927013071,0.464285714285714,0.326170199810072"
[1] "BarChartLit,1000,8,xgbTree,7,0.663333333333333,0.14094040418157,0.36019647019647,0.265005420330031,0.6,0.282842712474619,0.714285714285714,0.200622613647056"
[1] "BarChartLit,1000,8,svmLinear,7,0.55,0.170148809234595,0.151282051282051,0.292901880213387,0.48,0.25298221281347,0.607142857142857,0.179494966315851"
[1] "BarChartLit,1000,8,MajorityClass,8,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,8,rf,8,0.66,0.17412922688142,0.335207929325576,0.326877357335341,0.56,0.321570221580617,0.75,0.190724045090443"
[1] "BarChartLit,1000,8,regLogistic,8,0.496666666666667,0.201506670538732,-0.0216450216450217,0.387201951472423,0.32,0.213263877582401,0.642857142857143,0.305065572917184"
[1] "BarChartLit,1000,8,xgbTree,8,0.663333333333333,0.260317944250421,0.315617715617716,0.529812211136434,0.64,0.339498540879426,0.678571428571428,0.265309756356298"
[1] "BarChartLit,1000,8,svmLinear,8,0.62,0.158074837722478,0.264695108812756,0.290447336842062,0.56,0.349178931102559,0.678571428571428,0.283390017005669"
[1] "BarChartLit,1000,8,MajorityClass,9,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,8,rf,9,0.59,0.117641430511702,0.207339327339327,0.21185589370475,0.52,0.250037034293959,0.642857142857143,0.313617616007607"
[1] "BarChartLit,1000,8,regLogistic,9,0.45,0.253980654459166,-0.0612087912087913,0.432195056600693,0.36,0.439359803620036,0.535714285714286,0.30952380952381"
[1] "BarChartLit,1000,8,xgbTree,9,0.703333333333333,0.146101605098458,0.43461371961372,0.260901682894861,0.76,0.225421416051836,0.642857142857143,0.242226070825902"
[1] "BarChartLit,1000,8,svmLinear,9,0.61,0.172884033065199,0.258301502419149,0.338547727038974,0.56,0.321570221580617,0.642857142857143,0.291767880073838"
[1] "BarChartLit,1000,8,MajorityClass,10,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,8,rf,10,0.566666666666667,0.180534186769688,0.0957375957375957,0.313458024443095,0.48,0.271347801962038,0.642857142857143,0.294025929410202"
[1] "BarChartLit,1000,8,regLogistic,10,0.393333333333333,0.157762127549323,-0.196986346986347,0.262686640145055,0.28,0.223441101693323,0.5,0.243975018237133"
[1] "BarChartLit,1000,8,xgbTree,10,0.656666666666667,0.185957648171782,0.284915084915085,0.363542420283487,0.64,0.333999334663343,0.678571428571428,0.232066532019261"
[1] "BarChartLit,1000,8,svmLinear,10,0.55,0.203214901757465,0.106371569606864,0.373192040227224,0.52,0.321339787855876,0.571428571428571,0.271470339309319"
[1] "BarChartLit,1000,9,MajorityClass,1,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,9,rf,1,0.51,0.161818370975564,0.000492644610291527,0.340153084316528,0.4,0.310316445417088,0.607142857142857,0.282555287601871"
[1] "BarChartLit,1000,9,regLogistic,1,0.396666666666667,0.202728304467084,-0.208468394350747,0.428089641519951,0.36,0.40879225911349,0.428571428571428,0.175233350522378"
[1] "BarChartLit,1000,9,xgbTree,1,0.503333333333333,0.20990885735257,-0.0752331002331003,0.452345973345968,0.48,0.38432239552712,0.535714285714286,0.328191636954529"
[1] "BarChartLit,1000,9,svmLinear,1,0.56,0.222111083319436,0.0635114885114884,0.460381050212774,0.6,0.272165526975909,0.535714285714286,0.357142857142857"
[1] "BarChartLit,1000,9,MajorityClass,2,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,9,rf,2,0.533333333333333,0.190515868883136,0.132760376878024,0.269392427103419,0.4,0.304290309725092,0.642857142857143,0.315719433030414"
[1] "BarChartLit,1000,9,regLogistic,2,0.426666666666667,0.24434341346495,-0.0338363597187127,0.414355428658804,0.36,0.286227053099329,0.464285714285714,0.328191636954529"
[1] "BarChartLit,1000,9,xgbTree,2,0.623333333333333,0.15400016033341,0.280487649605297,0.212908747673183,0.68,0.345768066130398,0.571428571428571,0.35581764716603"
[1] "BarChartLit,1000,9,svmLinear,2,0.543333333333333,0.189248024599505,0.166726410844058,0.317852519767473,0.56,0.278354955913275,0.535714285714286,0.296426180904494"
[1] "BarChartLit,1000,9,MajorityClass,3,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,9,rf,3,0.54,0.227058484879019,0.167182817182817,0.373161708249127,0.52,0.307896086366813,0.571428571428571,0.275100476387889"
[1] "BarChartLit,1000,9,regLogistic,3,0.5,0.209054308024742,-0.0676356976356977,0.282067573151401,0.52,0.307896086366813,0.5,0.346944333244355"
[1] "BarChartLit,1000,9,xgbTree,3,0.52,0.229975844142138,0.104338798456446,0.413886915281846,0.4,0.289827534923789,0.642857142857143,0.280204816569996"
[1] "BarChartLit,1000,9,svmLinear,3,0.47,0.200893067803143,-0.0428737928737929,0.37535896116542,0.44,0.35665109000254,0.5,0.241248954818582"
[1] "BarChartLit,1000,9,MajorityClass,4,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,9,rf,4,0.526666666666667,0.166888740937943,0.0590807231983701,0.308484104138781,0.44,0.3038030551135,0.607142857142857,0.333049766005671"
[1] "BarChartLit,1000,9,regLogistic,4,0.466666666666667,0.250924217569694,-0.0734199134199134,0.522203265082557,0.4,0.278886675511359,0.535714285714286,0.341039050791514"
[1] "BarChartLit,1000,9,xgbTree,4,0.606666666666667,0.176243378301319,0.198261542379189,0.358596552199284,0.56,0.291356978445495,0.642857142857143,0.317807350002792"
[1] "BarChartLit,1000,9,svmLinear,4,0.643333333333333,0.133379621594868,0.239380619380619,0.310701758870389,0.6,0.344265186329548,0.678571428571428,0.24183569817766"
[1] "BarChartLit,1000,9,MajorityClass,5,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,9,rf,5,0.58,0.25298221281347,0.24876104287869,0.425367745715473,0.52,0.412220724765175,0.642857142857143,0.276641667586244"
[1] "BarChartLit,1000,9,regLogistic,5,0.47,0.125166555703457,-0.098951048951049,0.288713807114011,0.28,0.254442018426086,0.642857142857143,0.216260739578392"
[1] "BarChartLit,1000,9,xgbTree,5,0.463333333333333,0.289081132616032,0.0112687312687312,0.531604753710922,0.36,0.39496835316263,0.571428571428571,0.399593519846797"
[1] "BarChartLit,1000,9,svmLinear,5,0.436666666666667,0.199040910243641,-0.0495173453996983,0.410378140550341,0.4,0.360041149911548,0.464285714285714,0.247817380888825"
[1] "BarChartLit,1000,9,MajorityClass,6,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,9,rf,6,0.606666666666667,0.126491106406735,0.134632034632035,0.306679056728029,0.56,0.321570221580617,0.642857142857143,0.220800440368945"
[1] "BarChartLit,1000,9,regLogistic,6,0.553333333333333,0.243026188702086,0.16259867583397,0.42580935086904,0.56,0.349178931102559,0.571428571428571,0.285714285714286"
[1] "BarChartLit,1000,9,xgbTree,6,0.603333333333333,0.169567350689197,0.122510822510822,0.411762933338659,0.52,0.327051927013071,0.678571428571428,0.286869358284569"
[1] "BarChartLit,1000,9,svmLinear,6,0.54,0.181760933748254,0.0345136236312706,0.267346665386417,0.52,0.327051927013071,0.571428571428571,0.375707948525226"
[1] "BarChartLit,1000,9,MajorityClass,7,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,9,rf,7,0.49,0.209673467474936,0.0455792246968717,0.348696331364658,0.4,0.338843348488376,0.571428571428571,0.23908524335543"
[1] "BarChartLit,1000,9,regLogistic,7,0.376666666666667,0.21201560622735,-0.14119233707469,0.434142683344074,0.28,0.34145657497344,0.464285714285714,0.361742862700899"
[1] "BarChartLit,1000,9,xgbTree,7,0.57,0.196544218001013,0.183331472449119,0.346881899066732,0.48,0.327051927013071,0.642857142857143,0.251601071176942"
[1] "BarChartLit,1000,9,svmLinear,7,0.546666666666667,0.278532308563262,0.168133337250984,0.496386373550256,0.6,0.412759458244594,0.5,0.320176869110227"
[1] "BarChartLit,1000,9,MajorityClass,8,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,9,rf,8,0.526666666666667,0.213610930501296,0.0917166167166167,0.280255684361486,0.44,0.35665109000254,0.607142857142857,0.219297648883303"
[1] "BarChartLit,1000,9,regLogistic,8,0.533333333333333,0.232538328182848,-0.0133066933066934,0.325453410919541,0.52,0.340293990543471,0.535714285714286,0.347760353971534"
[1] "BarChartLit,1000,9,xgbTree,8,0.51,0.241420692189555,0.129028912264206,0.433507402133008,0.52,0.371887079635741,0.5,0.307533282063453"
[1] "BarChartLit,1000,9,svmLinear,8,0.536666666666667,0.219117196219312,0.00380952380952377,0.279507539434369,0.52,0.236220236220354,0.535714285714286,0.408942000888516"
[1] "BarChartLit,1000,9,MajorityClass,9,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,9,rf,9,0.573333333333333,0.241292814278051,0.211331805449452,0.394616530847344,0.44,0.369784722157015,0.678571428571428,0.34639925147294"
[1] "BarChartLit,1000,9,regLogistic,9,0.396666666666667,0.223579190268208,-0.144462400344753,0.436367540152141,0.36,0.333999334663343,0.428571428571428,0.201562303161909"
[1] "BarChartLit,1000,9,xgbTree,9,0.566666666666667,0.196889390518548,0.177848621966269,0.353358237032102,0.56,0.315758932896132,0.571428571428571,0.311198157566629"
[1] "BarChartLit,1000,9,svmLinear,9,0.63,0.22024116971971,0.323669467787115,0.371528178111784,0.72,0.294894833733931,0.535714285714286,0.333191579836243"
[1] "BarChartLit,1000,9,MajorityClass,10,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,9,rf,10,0.55,0.180020574955774,0.0871776262952733,0.371784710576808,0.44,0.321570221580617,0.642857142857143,0.264417956332662"
[1] "BarChartLit,1000,9,regLogistic,10,0.456666666666667,0.231500739939622,-0.116849816849817,0.400512410310993,0.4,0.285449612859225,0.5,0.304290309725092"
[1] "BarChartLit,1000,9,xgbTree,10,0.53,0.184892361078507,0.0761053652230122,0.35737034224483,0.48,0.291102629223339,0.571428571428571,0.294828184460424"
[1] "BarChartLit,1000,9,svmLinear,10,0.646666666666667,0.186719569223111,0.257167832167832,0.385417258209637,0.68,0.245553041716645,0.607142857142857,0.364345362893271"
[1] "BarChartLit,1000,10,MajorityClass,1,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,10,rf,1,0.493333333333333,0.307036813653138,0.0318015318015318,0.54925935493342,0.4,0.403686713879666,0.571428571428571,0.311198157566629"
[1] "BarChartLit,1000,10,regLogistic,1,0.496666666666667,0.178090003601314,-0.0347402597402599,0.338284001954384,0.36,0.380642731296539,0.607142857142857,0.238095238095238"
[1] "BarChartLit,1000,10,xgbTree,1,0.533333333333333,0.212568071885655,0.0824508824508824,0.392987931976638,0.56,0.332888592196871,0.5,0.314970394174356"
[1] "BarChartLit,1000,10,svmLinear,1,0.453333333333333,0.217845794367155,-0.0870296370296371,0.424285579439545,0.4,0.354860431614918,0.5,0.309676397065503"
[1] "BarChartLit,1000,10,MajorityClass,2,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,10,rf,2,0.483333333333333,0.221805164196413,-0.00496709173179765,0.437677693498107,0.44,0.345976877840124,0.535714285714286,0.28505214279473"
[1] "BarChartLit,1000,10,regLogistic,2,0.346666666666667,0.203791226988629,-0.18031968031968,0.375744811446127,0.32,0.331360830515618,0.392857142857143,0.258089087960462"
[1] "BarChartLit,1000,10,xgbTree,2,0.523333333333333,0.149112601416629,0.0527820218996689,0.260914120857585,0.44,0.182893411581719,0.607142857142857,0.310438209771555"
[1] "BarChartLit,1000,10,svmLinear,2,0.493333333333333,0.242313947973937,-0.0838720103425987,0.307973963608189,0.52,0.38671695075339,0.464285714285714,0.328191636954529"
[1] "BarChartLit,1000,10,MajorityClass,3,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,10,rf,3,0.563333333333333,0.165141166697682,0.113534798534798,0.321098487528463,0.52,0.271347801962038,0.607142857142857,0.208475008516884"
[1] "BarChartLit,1000,10,regLogistic,3,0.51,0.17781249660982,0.0493989343989343,0.312462830474243,0.36,0.292625408380116,0.642857142857143,0.326025331848313"
[1] "BarChartLit,1000,10,xgbTree,3,0.51,0.117641430511702,-0.0172510822510824,0.295548643588,0.44,0.332888592196871,0.571428571428571,0.311198157566629"
[1] "BarChartLit,1000,10,svmLinear,3,0.56,0.167626863694632,0.077062937062937,0.394359412506704,0.52,0.303559134516074,0.607142857142857,0.183142551733561"
[1] "BarChartLit,1000,10,MajorityClass,4,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,10,rf,4,0.616666666666667,0.270915229783036,0.18921059332824,0.436535928501417,0.56,0.428310634936841,0.678571428571428,0.331770713747277"
[1] "BarChartLit,1000,10,regLogistic,4,0.453333333333333,0.229975844142138,-0.205228105228105,0.305507880307753,0.36,0.204205778566621,0.535714285714286,0.301952577456298"
[1] "BarChartLit,1000,10,xgbTree,4,0.633333333333333,0.18324913891634,0.22029637029637,0.332103079964679,0.56,0.259229627936314,0.714285714285714,0.229816384691591"
[1] "BarChartLit,1000,10,svmLinear,4,0.603333333333333,0.14094040418157,0.226263736263736,0.268666221510643,0.6,0.287228132326901,0.607142857142857,0.323990378999209"
[1] "BarChartLit,1000,10,MajorityClass,5,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,10,rf,5,0.51,0.17781249660982,-0.0102980352980353,0.366303452531928,0.48,0.37456147198597,0.535714285714286,0.267084423340696"
[1] "BarChartLit,1000,10,regLogistic,5,0.473333333333333,0.166888740937943,-0.0491341991341992,0.323528598627121,0.36,0.236643191323985,0.571428571428571,0.326749029368871"
[1] "BarChartLit,1000,10,xgbTree,5,0.6,0.205480466765633,0.14955044955045,0.439842402930169,0.56,0.374759181934805,0.642857142857143,0.377714413787009"
[1] "BarChartLit,1000,10,svmLinear,5,0.493333333333333,0.260009496502733,-0.0209207459207459,0.518984206247839,0.44,0.434272486571038,0.535714285714286,0.317955962285875"
[1] "BarChartLit,1000,10,MajorityClass,6,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,10,rf,6,0.59,0.150759394605207,0.0842707292707291,0.32992781814479,0.56,0.284930140885771,0.607142857142857,0.23389146076653"
[1] "BarChartLit,1000,10,regLogistic,6,0.47,0.182878222991269,-0.0262237762237762,0.328881708422456,0.44,0.3038030551135,0.5,0.312863545149635"
[1] "BarChartLit,1000,10,xgbTree,6,0.526666666666667,0.100369687027877,0.0500164541341011,0.247503772603359,0.52,0.257336787541584,0.535714285714286,0.174151652837236"
[1] "BarChartLit,1000,10,svmLinear,6,0.493333333333333,0.193601346796662,-0.131417112299465,0.336844059375396,0.44,0.3544427028867,0.535714285714286,0.299754245524147"
[1] "BarChartLit,1000,10,MajorityClass,7,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,10,rf,7,0.566666666666667,0.203670030886926,0.197198879551821,0.306484053338448,0.48,0.29034462281916,0.642857142857143,0.246467388247183"
[1] "BarChartLit,1000,10,regLogistic,7,0.436666666666667,0.212248398618339,-0.0429971988795519,0.338811374238649,0.36,0.368035324391559,0.5,0.246855220726644"
[1] "BarChartLit,1000,10,xgbTree,7,0.586666666666667,0.106805465250648,0.130812324929972,0.200553834094826,0.6,0.271108834234519,0.571428571428571,0.247435829652697"
[1] "BarChartLit,1000,10,svmLinear,7,0.553333333333333,0.128812237743906,0.127199271316918,0.290344301264262,0.56,0.263533679062089,0.535714285714286,0.222391340126511"
[1] "BarChartLit,1000,10,MajorityClass,8,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,10,rf,8,0.493333333333333,0.292203210196915,0.0994613229907348,0.445308820626321,0.4,0.302371578407382,0.571428571428571,0.353954017793298"
[1] "BarChartLit,1000,10,regLogistic,8,0.396666666666667,0.223579190268208,-0.10018315018315,0.377921131402632,0.36,0.223564201921847,0.428571428571428,0.343523382663955"
[1] "BarChartLit,1000,10,xgbTree,8,0.59,0.209673467474936,0.176389884625179,0.334034033853558,0.48,0.331691193158708,0.678571428571428,0.256436419387357"
[1] "BarChartLit,1000,10,svmLinear,8,0.53,0.227953861478508,0.0611819552996024,0.340182351231575,0.52,0.282033432668642,0.535714285714286,0.419322600975176"
[1] "BarChartLit,1000,10,MajorityClass,9,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,10,rf,9,0.58,0.18405581547421,0.204671798789446,0.343873768326977,0.52,0.364539283053128,0.642857142857143,0.299596604574236"
[1] "BarChartLit,1000,10,regLogistic,9,0.373333333333333,0.242313947973937,-0.184321560792149,0.418400336509097,0.36,0.350238014308365,0.392857142857143,0.282555287601871"
[1] "BarChartLit,1000,10,xgbTree,9,0.563333333333333,0.156702123647242,0.1502664002664,0.323914578368786,0.48,0.348966728754731,0.642857142857143,0.183142551733561"
[1] "BarChartLit,1000,10,svmLinear,9,0.543333333333333,0.172168450386945,0.116157176157176,0.360614684836056,0.6,0.265274141918074,0.5,0.25717224993682"
[1] "BarChartLit,1000,10,MajorityClass,10,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,10,rf,10,0.546666666666667,0.161932770686548,0.061822980940628,0.219702924883312,0.48,0.244028686838249,0.607142857142857,0.157934513826448"
[1] "BarChartLit,1000,10,regLogistic,10,0.44,0.14807405554629,-0.0588644688644689,0.230910090674157,0.36,0.253377189186399,0.5,0.227128381289749"
[1] "BarChartLit,1000,10,xgbTree,10,0.573333333333333,0.229761013787784,0.0427322677322677,0.319597613055734,0.52,0.361662826400503,0.607142857142857,0.326025331848313"
[1] "BarChartLit,1000,10,svmLinear,10,0.57,0.23011001126407,0.0988744588744588,0.41551577716008,0.56,0.40583247775406,0.571428571428571,0.31854971810142"
[1] "BarChartLit,1000,11,MajorityClass,1,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,11,rf,1,0.563333333333333,0.165141166697682,0.0248751248751247,0.303737405643561,0.44,0.284930140885771,0.678571428571428,0.23908524335543"
[1] "BarChartLit,1000,11,regLogistic,1,0.453333333333333,0.196387120846984,-0.119961900844254,0.335653735750487,0.36,0.322719922143254,0.535714285714286,0.352482825257182"
[1] "BarChartLit,1000,11,xgbTree,1,0.453333333333333,0.131656117720877,-0.105969030969031,0.269072976439046,0.36,0.292625408380116,0.535714285714286,0.234093352440518"
[1] "BarChartLit,1000,11,svmLinear,1,0.493333333333333,0.238203150148651,-0.0529922038745569,0.425339027376373,0.36,0.272980802472479,0.607142857142857,0.305065572917184"
[1] "BarChartLit,1000,11,MajorityClass,2,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,11,rf,2,0.49,0.17781249660982,-0.0666768525592056,0.262632905868706,0.4,0.285523745989383,0.571428571428571,0.263173334670579"
[1] "BarChartLit,1000,11,regLogistic,2,0.32,0.201353445156876,-0.100865800865801,0.299345771486073,0.24,0.327297738342032,0.392857142857143,0.275949196744027"
[1] "BarChartLit,1000,11,xgbTree,2,0.44,0.192321746874834,0.0201798201798202,0.293910025290938,0.44,0.272693793038831,0.428571428571429,0.282797612783274"
[1] "BarChartLit,1000,11,svmLinear,2,0.463333333333333,0.252615943310819,0.0963967405143875,0.310682364384285,0.44,0.26417887158226,0.464285714285714,0.348008180762394"
[1] "BarChartLit,1000,11,MajorityClass,3,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,11,rf,3,0.58,0.18405581547421,0.267420324773266,0.250938483042211,0.52,0.284670049420442,0.642857142857143,0.318846181374614"
[1] "BarChartLit,1000,11,regLogistic,3,0.423333333333333,0.20730486883326,-0.0552841276370689,0.310351379944835,0.36,0.24434341346495,0.5,0.279360569949175"
[1] "BarChartLit,1000,11,xgbTree,3,0.523333333333333,0.185957648171782,0.177476934829876,0.246752289579915,0.48,0.242517658769036,0.571428571428571,0.371281004467177"
[1] "BarChartLit,1000,11,svmLinear,3,0.54,0.219314307404006,0.120357583592878,0.423833134503154,0.56,0.349178931102559,0.535714285714286,0.276812381374528"
[1] "BarChartLit,1000,11,MajorityClass,4,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,11,rf,4,0.526666666666667,0.251808275097161,0.184265734265734,0.273230127673278,0.4,0.351781181986757,0.642857142857143,0.326009030174169"
[1] "BarChartLit,1000,11,regLogistic,4,0.483333333333333,0.315934826846954,0.0322344322344322,0.467609354876909,0.32,0.307896086366813,0.642857142857143,0.349790389128304"
[1] "BarChartLit,1000,11,xgbTree,4,0.513333333333333,0.168654808542314,0.108301502419149,0.272472276364301,0.4,0.296226264871973,0.607142857142857,0.275949196744027"
[1] "BarChartLit,1000,11,svmLinear,4,0.426666666666667,0.229761013787784,0.0216181857358328,0.344985560033699,0.4,0.318198051533946,0.464285714285714,0.25988125231752"
[1] "BarChartLit,1000,11,MajorityClass,5,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,11,rf,5,0.573333333333333,0.18711586164463,0.1004995004995,0.367780490431375,0.56,0.278354955913275,0.571428571428571,0.311198157566629"
[1] "BarChartLit,1000,11,regLogistic,5,0.453333333333333,0.217845794367155,-0.0218781218781219,0.376604215285661,0.4,0.338843348488376,0.5,0.298807152333598"
[1] "BarChartLit,1000,11,xgbTree,5,0.523333333333333,0.185957648171782,0.0353946053946052,0.337835121649524,0.48,0.284670049420442,0.571428571428571,0.341592685978688"
[1] "BarChartLit,1000,11,svmLinear,5,0.506666666666667,0.223219982290626,0.0838961038961039,0.359733331182855,0.52,0.364539283053128,0.5,0.230021853114118"
[1] "BarChartLit,1000,11,MajorityClass,6,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,11,rf,6,0.516666666666667,0.209201893152919,0.113593073593074,0.362781824206076,0.48,0.357356549826226,0.535714285714286,0.226920292944378"
[1] "BarChartLit,1000,11,regLogistic,6,0.43,0.268718954566309,-0.0452841276370689,0.48455903667742,0.36,0.342755716920202,0.5,0.287527316392648"
[1] "BarChartLit,1000,11,xgbTree,6,0.556666666666667,0.246981780704569,0.120622514740162,0.50111563180567,0.56,0.301354964808637,0.535714285714286,0.361742862700899"
[1] "BarChartLit,1000,11,svmLinear,6,0.503333333333333,0.248675503765127,0.0874440265616735,0.385269447310535,0.52,0.329309040939426,0.464285714285714,0.357142857142857"
[1] "BarChartLit,1000,11,MajorityClass,7,0.528301886792453,0,0,0,0,0,0,0"
[1] "BarChartLit,1000,11,rf,7,0.546666666666667,0.277199397858003,0.0964685314685315,0.526311466319075,0.48,0.327051927013071,0.607142857142857,0.294025929410202"
[1] "BarChartLit,1000,11,regLogistic,7,0.43,0.170293863659264,-0.150274725274725,0.310027469146322,0.4,0.258198889747161,0.464285714285714,0.203892580613732"
[1] "BarChartLit,1000,11,xgbTree,7,0.48,0.259248677032709,-0.0236099194922724,0.511391202365751,0.52,0.315524255098646,0.464285714285714,0.347760353971534"
