abspathanglesrate,enddistance,endpupilsize,eyemovementvelocity,fixationrate,fixationsaccadetimeratio,longestsaccadedistance,longestsaccadeduration,maxdistance,maxpupilsize,maxpupilvelocity,maxsaccadespeed,meanabspathangles,meandistance,meanfixationduration,meanpupilsize,meanpupilvelocity,meanrelpathangles,meansaccadedistance,meansaccadeduration,meansaccadespeed,mindistance,minpupilsize,minsaccadespeed,relpathanglesrate,startdistance,startpupilsize,stddevabspathangles,stddevdistance,stddevpathdistance,stddevpupilsize,stddevrelpathangles,stddevsaccadedistance,stddevsaccadeduration,stddevsaccadespeed,Relevant bars_endpupilsize,Relevant bars_fixationrate,Relevant bars_longestfixation,Relevant bars_maxpupilsize,Relevant bars_maxpupilvelocity,Relevant bars_meanfixationduration,Relevant bars_mindistance,Relevant bars_numevents,Relevant bars_numfixations,Relevant bars_numtransfrom_Non-relevant bars,Relevant bars_numtransfrom_Refs,Relevant bars_numtransfrom_Text,Relevant bars_numtransfrom_labels,Relevant bars_numtransfrom_legend,Relevant bars_proportionnum,Relevant bars_proptransfrom_Non-relevant bars,Relevant bars_proptransfrom_Refs,Relevant bars_proptransfrom_Relevant bars,Relevant bars_proptransfrom_Text,Relevant bars_proptransfrom_Viz,Relevant bars_proptransfrom_labels,Relevant bars_proptransfrom_legend,Relevant bars_stddevfixationduration,Relevant bars_stddevpupilsize,Relevant bars_stddevpupilvelocity,Relevant bars_timetofirstfixation,Relevant bars_timetolastfixation,Non-relevant bars_endpupilsize,Non-relevant bars_fixationrate,Non-relevant bars_leftclicrate,Non-relevant bars_longestfixation,Non-relevant bars_maxpupilvelocity,Non-relevant bars_meanfixationduration,Non-relevant bars_mindistance,Non-relevant bars_numtransfrom_Refs,Non-relevant bars_numtransfrom_Text,Non-relevant bars_numtransfrom_legend,Non-relevant bars_proportionnum,Non-relevant bars_proptransfrom_Non-relevant bars,Non-relevant bars_proptransfrom_Refs,Non-relevant bars_proptransfrom_Relevant bars,Non-relevant bars_proptransfrom_Text,Non-relevant bars_proptransfrom_Viz,Non-relevant bars_proptransfrom_labels,Non-relevant bars_proptransfrom_legend,Non-relevant bars_stddevfixationduration,Non-relevant bars_stddevpupilsize,Non-relevant bars_stddevpupilvelocity,Non-relevant bars_timetofirstfixation,Text_leftclicrate,Text_longestfixation,Text_maxpupilsize,Text_maxpupilvelocity,Text_minpupilsize,Text_numtransfrom_Non-relevant bars,Text_numtransfrom_Refs,Text_numtransfrom_Relevant bars,Text_numtransfrom_Text,Text_numtransfrom_Viz,Text_numtransfrom_labels,Text_numtransfrom_legend,Text_proportionnum,Text_proptransfrom_Refs,Text_proptransfrom_Relevant bars,Text_proptransfrom_Viz,Text_proptransfrom_labels,Text_proptransfrom_legend,Text_stddevpupilsize,Text_timetofirstfixation,Refs_longestfixation,Refs_maxpupilsize,Refs_maxpupilvelocity,Refs_numtransfrom_Non-relevant bars,Refs_numtransfrom_Refs,Refs_numtransfrom_Relevant bars,Refs_numtransfrom_Viz,Refs_numtransfrom_labels,Refs_numtransfrom_legend,Refs_proportionnum,Refs_proptransfrom_Refs,Refs_proptransfrom_Viz,Refs_proptransfrom_labels,Refs_stddevfixationduration,Refs_timetofirstfixation,labels_fixationrate,labels_longestfixation,labels_maxpupilvelocity,labels_numtransfrom_Refs,labels_numtransfrom_Text,labels_numtransfrom_Viz,labels_numtransfrom_legend,labels_proportionnum,labels_proptransfrom_Non-relevant bars,labels_proptransfrom_Refs,labels_proptransfrom_Relevant bars,labels_proptransfrom_Viz,labels_proptransfrom_labels,labels_proptransfrom_legend,labels_stddevfixationduration,labels_timetofirstfixation,Viz_longestfixation,Viz_maxpupilvelocity,Viz_numtransfrom_Refs,Viz_numtransfrom_Text,Viz_numtransfrom_legend,Viz_proportionnum,Viz_proptransfrom_Non-relevant bars,Viz_proptransfrom_Relevant bars,Viz_proptransfrom_Text,Viz_proptransfrom_Viz,Viz_proptransfrom_labels,Viz_proptransfrom_legend,Viz_stddevfixationduration,Viz_timetofirstfixation,legend_fixationrate,legend_longestfixation,legend_meanfixationduration,legend_minpupilsize,legend_numtransfrom_Non-relevant bars,legend_numtransfrom_Refs,legend_numtransfrom_Relevant bars,legend_numtransfrom_Text,legend_numtransfrom_labels,legend_proportionnum,legend_proportiontime,legend_proptransfrom_Non-relevant bars,legend_proptransfrom_Refs,legend_proptransfrom_Relevant bars,legend_proptransfrom_Viz,legend_proptransfrom_labels,legend_proptransfrom_legend,legend_stddevdistance,legend_stddevpupilsize,legend_timetofirstfixation,BarChartLit
0.0052358010047,478.98,-0.045059283065999996,0.49665653976,0.00404961848331,7.88737654734,906.71865846,133.0,667.22,0.160386130139,0.05,12.9330278883,1.29912808987,621.925839262,185.525358852,-0.00631073163739,0.00225310827825,1.4849602663600001,131.809109293,38.4576271186,3.0672146626499996,476.99,-0.172511530147,1.15631574616,0.00595597687138,623.68,0.055761151191999994,1.26081095993,13.7292439828,125.385629812,0.0347440739504,1.2019117162200001,115.42679325299999,15.4713536932,1.5329413264700003,-0.00511156383168,0.00595183591246,350,0.137558862005,0.04375,168,605.47,0,65,5,8,1,11,1,0.062200956937800006,0.0649350649351,0.103896103896,0.415584415584,0.012987012987,0.24675324675299998,0.14285714285700002,0.012987012987,74.1072913079,0.0348416535595,0.00228436187389,26756,408216,-0.02984110431,0.005797101449279999,0.0,358,0.03125,172.0,-1.0,2,1,0,0.022966507177,0.275862068966,0.0689655172414,0.137931034483,0.0344827586207,0.275862068966,0.206896551724,0.0,94.32967166549999,0.0468328541023,0.0020725547300599998,-1,3.3066486785e-06,433,0.129949772627,0.025,-0.0945183640227,0,20,2,103,4,1,1,0.126315789474,0.152671755725,0.015267175572500001,0.030534351145000003,0.0076335877862600005,0.0076335877862600005,0.035661542203,482,666,0.148972496072,0.05,5,334,4,4,2,0,0.35789473684199996,0.8978494623659999,0.010752688172,0.005376344086020001,87.0017256616,3830,0.00490874764003,650,0.0225,5,1,58,1,0.07464114832539999,0.033613445378200005,0.0420168067227,0.0756302521008,0.487394957983,0.34453781512599996,0.00840336134454,110.71221615200001,22726,675,0.044375,7,2,12,0.18564593301399998,0.023076923076900003,0.0884615384615,0.00769230769231,0.588461538462,0.219230769231,0.046153846153800006,114.395165484,158,0.00456769983687,525,218.0,-1.0,1,0,0,0,5,0.0133971291866,0.0101348781996,0.04,0.0,0.0,0.52,0.2,0.24,8.36130802495,0.0317967699054,-1,0
0.00451175432055,561.31,0.148761734515,0.408569591343,0.00345516385035,7.734507969530001,573.726437614,91.0,626.9,0.195160188974,0.05625,8.69282481233,1.31369519786,586.077929165,256.012019231,0.06302317284509999,0.00131158212053,1.44785343148,119.266134614,39.1920341394,2.7359182200200003,539.48,-0.251224941848,0.99908757195,0.00494244378371,626.9,0.038365411839199996,1.36281153705,21.1285620247,99.7172968498,0.040673936281199995,1.3221412191600002,92.13566513549999,12.355666738699998,1.3046331547499999,0.0191660513737,0.0030581039755400003,516,0.110363013585,0.005,327,561.53,0,7,0,1,1,0,1,0.00841346153846,0.0,0.125,0.25,0.125,0.375,0.0,0.125,-1.0,0.0360810495095,0.0009985131181619999,-1,362166,0.051164985482800004,0.00362796833773,0.0,433,0.05625,275.0,564.63,1,0,0,0.013221153846200002,0.33333333333299997,0.08333333333330001,0.08333333333330001,0.0,0.416666666667,0.08333333333330001,0.0,110.37979887600001,0.024573693509200002,0.00314941942094,11501,0.0,666,0.166361148275,0.0225,-0.07363085754260001,0,38,0,152,0,0,0,0.23677884615400002,0.2,0.0,0.0,0.0,0.0,0.0343374616459,375,1324,0.195160188974,0.03375,0,461,3,8,3,1,0.637019230769,0.902152641879,0.015655577299399998,0.00587084148728,154.286031721,841,0.0044286979628,508,0.00777777777778,3,0,6,1,0.012019230769200001,0.07142857142860001,0.214285714286,0.0,0.428571428571,0.214285714286,0.07142857142860001,144.05863004,26424,1782,0.01875,6,1,10,0.054086538461499994,0.101694915254,0.0169491525424,0.0169491525424,0.49152542372900004,0.101694915254,0.16949152542399998,303.519656395,11717,0.0037902716361300002,600,263.0,-0.0416319234335,0,0,0,1,0,0.014423076923100001,0.012060814543099999,0.0,0.0,0.0,0.578947368421,0.0,0.368421052632,7.09445061546,0.033751229264700006,11925,1
0.00447392324383,567.24,-0.010956751388700002,0.406031368295,0.0035462460846399997,8.83694760438,588.862890186,133.0,658.69,0.303738827715,0.055,7.911810636760001,1.26982907861,572.018851531,210.24643320400003,0.029545512837700003,0.00251195838907,1.5846527552,130.810730216,43.1945701357,2.7662382448900003,546.68,-0.1744349743,0.936124969497,0.0055466818759999995,607.13,0.283304049851,1.2922337694700001,10.3865119911,109.556885765,0.050790501816499994,1.21633350043,104.577766888,18.360911043599998,1.2902337193100002,0.00539107090241,0.00398873768184,466,0.123912782513,0.0311111111111,250,-1.0,0,17,1,1,1,4,0,0.022049286640699998,0.05,0.05,0.3,0.05,0.35,0.2,0.0,94.6440700731,0.046760558638199994,0.00239676775402,-1,356395,-0.023217618106999998,0.0049039640376,0.0,450,0.01,203.0,-1.0,1,0,0,0.0155642023346,0.38461538461499994,0.0769230769231,0.153846153846,0.0,0.23076923076900002,0.153846153846,0.0,91.55773141479999,0.042554524072400006,0.00169419983802,-1,0.0,450,0.199521460609,0.014375,-1.0,0,17,0,42,3,0,0,0.08819714656290001,0.274193548387,0.0,0.04838709677419999,0.0,0.0,0.0427890132975,-1,916,0.20565189396800002,0.026875,0,251,0,1,0,0,0.35797665369599996,0.9227941176469999,0.0036764705882399995,0.0,108.984936407,-1,0.0033320992225100003,491,0.02625,0,0,11,0,0.023346303501900003,0.12,0.0,0.16,0.44,0.28,0.0,0.0,-1,916,0.04625,1,1,2,0.12321660181600001,0.05769230769230001,0.0769230769231,0.00961538461538,0.730769230769,0.0961538461538,0.0192307692308,137.295147208,-1,0.00414078674948,308,241.0,-1.0,0,0,1,0,0,0.00259403372244,0.0021148684446700003,0.0,0.0,0.33333333333299997,0.33333333333299997,0.0,0.33333333333299997,3.17612266116,0.027497907321500002,-1,1
0.00514676304054,645.9,0.0410391064431,0.48014405659599996,0.00369909286983,7.66959494974,1056.60314353,108.0,674.95,0.113827206568,0.04375,12.365444976,1.3988546995,665.976031725,229.758842444,-0.013142646411600001,0.00200492944585,1.5379391143099999,154.89530281700002,40.776435045300005,3.32025096642,639.79,-0.14685575667099998,1.25026552559,0.005628004482149999,671.02,-0.009743288993149999,1.2350449692299998,5.421405673860001,144.78547523,0.026538596478599998,1.17171379779,145.320056571,16.605000449200002,1.6921147416,0.007184176152270001,0.00443740095087,716,0.100285234452,0.0311111111111,225,642.47,0,112,22,1,1,13,6,0.120042872454,0.17054263565900002,0.0077519379845,0.33333333333299997,0.0077519379845,0.33333333333299997,0.100775193798,0.046511627906999996,110.566110834,0.0309511947739,0.0016381482673100002,1008,415562,0.0207261482686,0.00417652090776,0.0,924,0.0325,239.0,642.47,1,1,2,0.0889603429796,0.268518518519,0.00925925925926,0.185185185185,0.00925925925926,0.324074074074,0.185185185185,0.0185185185185,124.72829006100001,0.0264060204402,0.00168957495521,8353,0.0,908,0.0495028390158,0.020625,-0.102844347293,0,8,0,114,11,0,0,0.159699892819,0.0601503759398,0.0,0.0827067669173,0.0,0.0,0.023668923831899998,5063,708,0.0495028390158,0.04,2,152,0,1,0,0,0.1961414791,0.9325153374230001,0.00613496932515,0.0,0.0,15906,0.00378634894992,816,0.036666666666699994,2,2,34,2,0.08038585209,0.16,0.02,0.19,0.34,0.25,0.02,146.97765963700002,5388,816,0.04375,3,8,22,0.360128617363,0.0783289817232,0.1227154047,0.0208877284595,0.610966057441,0.10182767624,0.0574412532637,118.222431389,575,0.00361389601306,625,276.0,-0.06560392397300001,4,0,2,1,3,0.0332261521972,0.0317295919688,0.0816326530612,0.0,0.0408163265306,0.489795918367,0.061224489795900006,0.30612244898,5.98720314065,0.0154692380136,23901,0
0.00433453566345,575.98,-0.0037051381241,0.344816543802,0.00390161841159,9.02509851512,862.388871483,100.0,631.19,0.317737589148,0.1275,10.3902273673,1.11457713528,580.624098654,224.87792207799998,0.0663917652804,0.00123122626616,1.65866920746,92.7675563248,32.8887923545,2.41332966787,546.72,-0.38197751883599995,0.9466253262819999,0.00642947162817,594.65,0.17921530888700002,1.24897222263,9.53200553385,108.503532597,0.0488229529847,1.24657937876,99.9667879196,12.8545632372,1.3174790168700001,0.037141175286099996,0.00466367713004,608,0.195198648917,0.0825,214,551.43,0,130,6,1,1,27,9,0.0844155844156,0.036585365853699994,0.006097560975609999,0.323170731707,0.006097560975609999,0.408536585366,0.164634146341,0.054878048780500004,120.529419999,0.042143450662900005,0.00250799820698,33969,566275,0.033589321946099995,0.00376396308888,0.0,866,0.04,265.0,-1.0,0,0,0,0.0402597402597,0.426470588235,0.0,0.264705882353,0.0,0.22058823529399998,0.0882352941176,0.0,181.336025374,0.0495771219224,0.0017240809697000002,-1,0.0,758,0.317737589148,0.04875,-0.0978292516347,0,34,1,357,3,0,0,0.261038961039,0.0860759493671,0.00253164556962,0.007594936708859999,0.0,0.0,0.053877427628,333,1083,0.216509768957,0.055,0,427,1,1,0,0,0.318831168831,0.9143468950749999,0.00214132762313,0.0,133.167165163,10177,0.00405834607693,933,0.0625,1,1,101,2,0.0896103896104,0.0625,0.00446428571429,0.09375,0.450892857143,0.375,0.00892857142857,139.907425075,36667,933,0.1275,6,2,38,0.271428571429,0.0486486486486,0.100900900901,0.0036036036035999998,0.585585585586,0.181981981982,0.06846846846850001,127.659872965,28905,0.004915289688350001,600,203.0,-1.0,4,0,6,0,1,0.030519480519500004,0.0212269543694,0.052631578947400004,0.0,0.0789473684211,0.486842105263,0.013157894736799998,0.368421052632,6.53671203277,0.039525852082599996,-1,1
0.0047653796058500005,653.7,-0.0356287870735,0.480886488698,0.0038991215641799998,7.92287469293,928.434305586,125.0,687.15,0.45433400659100004,0.0775,10.775385408800002,1.22811767009,634.671307048,190.160852713,0.0178429329955,0.0022465415764699997,1.54492555924,125.022923188,37.797856049,2.82808279815,534.21,-0.335050494313,0.7892103646140001,0.00596548189872,612.9,0.100471988944,1.20189094381,16.2769221981,136.816996654,0.0530242986531,1.17188593305,132.681339752,17.6496805181,1.4916752365900001,0.00714574253216,0.005288110867979999,666,0.131580737748,0.0275,189,613.48,0,58,7,2,1,12,3,0.0562015503876,0.09589041095889998,0.027397260274,0.260273972603,0.013698630137,0.39726027397299996,0.164383561644,0.041095890411,117.14288770700001,0.0378405273365,0.00206582271805,31812,484373,0.00714574253216,0.00532882765792,0.0,516,0.0175,187.0,-1.0,3,1,3,0.039728682170500004,0.276595744681,0.063829787234,0.10638297872300001,0.0212765957447,0.382978723404,0.08510638297869999,0.063829787234,120.38012709700001,0.0354023211871,0.0020030901924300002,-1,0.0,466,0.180188157755,0.0225,-0.10951206548299999,1,22,0,77,4,2,0,0.10465116279100001,0.207547169811,0.0,0.0377358490566,0.0188679245283,0.0,0.0516320833923,1033,833,0.160745189752,0.023333333333299996,0,246,2,9,7,1,0.28003875969,0.854166666667,0.03125,0.024305555555599996,105.211592359,33,0.005329354082290001,758,0.03375,5,1,48,3,0.0726744186047,0.045871559633,0.045871559633,0.110091743119,0.44036697247699996,0.321100917431,0.0275229357798,125.125774561,30696,758,0.05125,9,4,16,0.190891472868,0.0722891566265,0.120481927711,0.0160642570281,0.506024096386,0.184738955823,0.0642570281124,123.670789945,27948,0.00427426536064,600,233.0,-1.0,2,0,3,0,1,0.023255813953499998,0.0174463404631,0.0588235294118,0.0,0.0882352941176,0.529411764706,0.0294117647059,0.294117647059,9.630947601399999,0.0398497562487,-1,0
0.00334279278431,648.54,-0.0270230892203,0.306840873643,0.00286905617324,10.5694609884,881.29208455,108.0,667.33,0.20551227310400003,0.12125,11.750561127300001,1.1703723400200001,646.5110881219999,318.485637343,-0.0137768723929,0.00152319411027,1.65656608313,115.07223226,35.1959531416,2.8240931374000002,630.69,-0.37888580852700005,1.06537654461,0.00471011704352,653.11,0.162676811624,1.24633498069,5.45911098803,123.985145372,0.04078808665230001,1.23463419622,116.544876075,13.470806491400001,1.52923181252,-0.0377319545905,0.00322676516792,775,0.106072808952,0.0675,309,631.47,0,76,17,0,1,20,1,0.06822262118490001,0.17346938775499998,0.0,0.275510204082,0.0102040816327,0.326530612245,0.20408163265299997,0.0102040816327,162.104040665,0.035735466285300006,0.00166500224791,5063,593405,-0.046910982050700004,0.00295844726344,0.0,1316,0.0166666666667,338.0,630.69,0,3,0,0.05924596050269999,0.269230769231,0.0,0.179487179487,0.0384615384615,0.358974358974,0.153846153846,0.0,210.959967037,0.0416213307004,0.00121459009253,600,0.0,1407,0.14890827043299998,0.0355555555556,-0.149410122023,3,24,1,251,7,3,0,0.262118491921,0.083044982699,0.00346020761246,0.0242214532872,0.010380622837399999,0.0,0.0438424063277,766,1990,0.103013133132,0.04,1,380,0,4,0,1,0.36714542190300004,0.9313725490200001,0.00980392156863,0.0,208.119256678,1074,0.00324815937635,858,0.0238888888889,2,4,39,0,0.0673249551167,0.0980392156863,0.019607843137299998,0.196078431373,0.382352941176,0.264705882353,0.0,166.556824164,6112,1432,0.03125,5,12,18,0.22441651705600002,0.0728476821192,0.11589403973500001,0.039735099337699996,0.562913907285,0.132450331126,0.0596026490066,178.86620832900002,2024,0.00396226415094,475,252.0,-0.0759779023413,0,0,2,2,0,0.0188509874327,0.013148526248700002,0.0,0.0,0.0588235294118,0.5,0.0,0.382352941176,5.11508668804,0.024339072203799998,2024,0
0.004356020517479999,674.47,0.170621858253,0.392787355343,0.0035995151566100003,7.949189444610001,749.375106336,99.0,686.84,0.22481731465399998,0.02625,9.99166808447,1.21460478548,617.402805648,248.327246165,0.0473376538329,0.00107577927142,1.57483814932,110.60215698200001,34.3148594378,2.81990379309,586.89,-0.146808672093,0.9580955811700002,0.005627246528450001,610.83,-0.008997368674719999,1.3105032033700001,17.5998214083,112.31903155,0.0507964142815,1.31069527811,99.80753866030001,11.9541788325,1.4033789270800001,0.170621858253,0.0032664040734,1208,0.20004224887000002,0.020625,306,597.71,0,102,6,1,2,12,2,0.0745069393718,0.052631578947400004,0.00877192982456,0.447368421053,0.017543859649099998,0.350877192982,0.105263157895,0.017543859649099998,207.776512647,0.06021292510980001,0.00100430621278,47925,577024,0.017326138719900002,0.004136893569010001,0.0,708,0.024375,241.0,595.84,1,1,0,0.0321402483565,0.269230769231,0.0192307692308,0.173076923077,0.0192307692308,0.326923076923,0.192307692308,0.0,136.610122544,0.0593385955839,0.0014249757590299999,48349,0.0,741,0.21862354820799998,0.0172222222222,-0.12667893114499998,0,34,1,342,4,1,0,0.284879474069,0.08900523560210001,0.00261780104712,0.0104712041885,0.00261780104712,0.0,0.0446018833922,466,1207,0.209332898539,0.02125,1,387,0,5,2,1,0.319211102995,0.9148936170209999,0.0118203309693,0.00472813238771,126.577423092,11308,0.00367978893286,816,0.0125,1,1,78,1,0.0774287801315,0.05780346820809999,0.00578034682081,0.08670520231210001,0.450867052023,0.387283236994,0.00578034682081,136.849448039,55736,1216,0.0177777777778,1,8,32,0.22644265887499998,0.0481927710843,0.09397590361449999,0.0192771084337,0.566265060241,0.192771084337,0.07710843373489999,140.130475493,48524,0.0042876393482800005,733,233.0,-0.129775814367,1,0,2,1,2,0.025566106647200004,0.0200257589696,0.016393442623,0.0,0.032786885245900003,0.508196721311,0.032786885245900003,0.393442622951,6.94875516921,0.05333683857319999,48524,1
0.00485648679347,588.83,-0.0113056297726,0.367189312111,0.00428351515963,10.931397513499999,891.729157381,125.0,647.46,0.21778209015799999,0.11125,9.79922150968,1.1371790227299998,603.4852061409999,201.11658653799998,-0.015647290904299997,0.00238944709982,1.7419094371200001,93.338381134,32.758974359,2.5835888313,585.31,-0.31575115231199996,1.11645365331,0.00741665476259,610.38,0.0851523575667,1.2430791048799998,7.8311655882,97.4733004033,0.045384721367199996,1.1963321631100001,84.1036071028,13.4072354341,1.1795770152200002,-0.0414487508161,0.00500926714422,450,0.11529547861,0.01875,199,585.6,0,100,13,0,1,22,0,0.0600961538462,0.10569105691099999,0.0,0.43902439024400003,0.008130081300810001,0.268292682927,0.178861788618,0.0,88.4046595966,0.037011283441,0.00143068306079,68053,571372,-0.0113056297726,0.00546713643543,0.0,400,0.0188888888889,182.0,594.81,1,0,0,0.027043269230800002,0.4,0.02,0.28,0.0,0.18,0.12,0.0,74.1697990486,0.039952317321,0.00168496472693,71817,0.0,724,0.20271052963599998,0.08333333333330001,-0.31575115231199996,0,35,1,209,1,0,0,0.153245192308,0.142276422764,0.00406504065041,0.00406504065041,0.0,0.0,0.05542803092469999,342,1008,0.21778209015799999,0.0675,0,467,1,1,1,0,0.323317307692,0.928429423459,0.00198807157058,0.00198807157058,111.726938347,7604,0.00376741000076,1124,0.03,4,1,69,0,0.05949519230769999,0.0529801324503,0.0264900662252,0.112582781457,0.456953642384,0.344370860927,0.0,178.53219569,67870,1124,0.03,5,1,1,0.139423076923,0.0367892976589,0.107023411371,0.0033444816053499996,0.605351170569,0.22742474916400002,0.0033444816053499996,152.635065445,9,0.0075187969924799996,133,133.0,0.0143160231144,0,0,1,0,0,0.000600961538462,0.000281158966857,0.0,0.0,1.0,0.0,0.0,0.0,0.9473962124330001,0.0032075052289000003,-1,1
0.0048622255534600005,632.5,0.23005052793400002,0.544765658995,0.00408961793864,6.681335145219999,923.096327811,117.0,643.81,0.35593289190399996,0.02125,12.5731478774,1.19441334656,632.551562056,203.454461822,0.095142622151,0.00144963341618,1.56450806289,160.375957135,39.4690781797,3.6052255606,620.5,-0.131411688608,1.0032450794499999,0.00633937878338,630.84,0.231848847419,1.28185549905,4.09860209356,138.403080275,0.0557989013359,1.25731663037,145.198383288,15.5953290459,1.94724784625,0.217462291537,0.00514541387025,1108,0.237243805875,0.0211111111111,194,-1.0,0,69,4,7,4,12,1,0.0634774609016,0.0487804878049,0.0853658536585,0.317073170732,0.0487804878049,0.341463414634,0.14634146341499998,0.0121951219512,159.74317623299999,0.0585611279114,0.0013930137529300003,-1,387598,0.09877320550839999,0.00501133516287,0.0,475,0.01,199.0,-1.0,3,2,0,0.038638454461800004,0.468085106383,0.063829787234,0.063829787234,0.0425531914894,0.234042553191,0.127659574468,0.0,96.70914401739999,0.0429201509434,0.0013875490454799998,-1,0.0,999,0.35593289190399996,0.0175,-1.0,0,22,3,99,3,1,0,0.12235510579600001,0.171875,0.0234375,0.0234375,0.0078125,0.0,0.0721352596765,-1,716,0.301983307345,0.02125,1,305,3,8,4,1,0.33026678932799997,0.894428152493,0.0234604105572,0.0117302052786,96.51107847370001,-1,0.00494686698424,650,0.0175,0,1,53,2,0.07451701931919999,0.0731707317073,0.0,0.14634146341499998,0.430894308943,0.325203252033,0.0162601626016,105.96662210299999,-1,1016,0.0175,3,3,17,0.19963201471900002,0.0524475524476,0.10839160839199999,0.0104895104895,0.566433566434,0.192307692308,0.0594405594406,124.792698475,-1,0.00384245917387,766,260.0,-1.0,0,0,4,0,2,0.018399264029400002,0.019341964445,0.0,0.0,0.133333333333,0.533333333333,0.06666666666669999,0.266666666667,0.83455087285,0.05120927883230001,-1,0
0.00369128174741,533.69,-0.0933304475271,0.353568372148,0.0036044741864599997,9.15622246136,718.275465897,117.0,593.18,0.162971899462,0.1425,8.65392127586,1.02637634597,552.003589641,244.500893655,-0.0849458701277,0.00193456023416,1.8676534883099998,110.921548621,36.5779420826,2.65710278016,525.52,-0.525840658071,0.924737255117,0.00670182876648,590.03,0.010792380937099999,1.20304466681,14.752856918800001,110.63994617600001,0.0328726518518,1.20554567567,106.664111138,14.6632544067,1.36162934512,-0.24390807638300002,0.00399834031157,833,0.0652566296722,0.0311111111111,250,532.46,0,106,13,2,0,10,3,0.047363717605,0.111111111111,0.017094017094000002,0.435897435897,0.0,0.324786324786,0.0854700854701,0.025641025641,145.358309344,0.025739723415200002,0.0016631647101300001,533,807206,-0.126970130569,0.00405893800389,0.0,824,0.015625,246.0,-1.0,7,0,3,0.032618409294,0.39024390243900003,0.0853658536585,0.158536585366,0.0,0.231707317073,0.0975609756098,0.036585365853699994,155.994880614,0.0206467636724,0.001672148394,-1,0.0,1765,0.0828774160277,0.0275,-0.18303626897300002,1,79,1,202,7,3,0,0.13136729222500002,0.26962457337900003,0.0034129692832800002,0.0238907849829,0.010238907849799998,0.0,0.0400175671713,683,1066,0.162971899462,0.10625,3,1090,3,12,5,2,0.5379803395889999,0.9083333333329999,0.01,0.00416666666667,123.04442696,2907,0.00367344353664,966,0.075,6,1,82,4,0.05183199285080001,0.047619047619,0.035714285714300006,0.0654761904762,0.488095238095,0.33333333333299997,0.0238095238095,165.50365817600002,39331,1557,0.1425,12,3,42,0.218051831993,0.037037037037,0.062289562289599996,0.00505050505051,0.6632996633,0.141414141414,0.0707070707071,154.123467133,38773,0.00402998307407,591,248.0,-0.171823041292,2,0,2,0,4,0.022341376228800003,0.0184753894768,0.025641025641,0.0,0.025641025641,0.589743589744,0.0512820512821,0.307692307692,12.481399406900001,0.0245603973836,42887,0
0.00513335312105,557.92,-0.127386316792,0.42856245827100004,0.00408010584723,7.537669171830001,781.928653328,83.0,626.14,0.10660342640900002,0.05625,10.1209563389,1.2635050694,585.409861051,218.466044143,-0.0584682159041,0.00102006132239,1.5952497657499998,106.436033201,33.219204655700004,2.82824662397,537.76,-0.190731606388,0.978701553646,0.00645353502863,607.39,-0.05628446112319999,1.2970869306000001,17.9064300075,112.28030182399999,0.0439267364619,1.25577230257,98.3892558317,10.797898921300002,1.48198792363,-0.0898962474394,0.004415943475920001,1216,0.0885047722387,0.01125,226,546.96,0,115,3,3,1,14,4,0.097623089983,0.0234375,0.0234375,0.5234375,0.0078125,0.28125,0.109375,0.03125,173.937879615,0.0456003434657,0.0008522521369139998,4796,392677,-0.0847252033907,0.00475400773908,0.0,683,0.02125,210.0,-1.0,6,0,4,0.0365025466893,0.38,0.12,0.12,0.0,0.22,0.08,0.08,124.837322716,0.0383399426159,0.00106770406766,-1,0.0,583,0.0704061180685,0.0075,-0.185560562339,0,30,2,139,4,0,0,0.151103565365,0.171428571429,0.0114285714286,0.0228571428571,0.0,0.0,0.05010753611830001,1207,1016,0.0729916400928,0.00875,4,425,5,5,2,1,0.409168081494,0.902335456476,0.0106157112527,0.00424628450106,116.719736469,266,0.004111124953280001,1199,0.0075,2,0,48,2,0.056027164685899994,0.021978021978,0.021978021978,0.10989010989,0.527472527473,0.296703296703,0.021978021978,159.53326154299998,6404,1199,0.01125,3,2,28,0.22325976230900002,0.05,0.096875,0.00625,0.609375,0.140625,0.0875,122.265978365,5021,0.0052519517388199995,408,190.0,-0.14031392691400002,2,1,3,0,1,0.0314091680815,0.022703103348300002,0.0363636363636,0.0181818181818,0.0545454545455,0.563636363636,0.0181818181818,0.309090909091,19.659523143199998,0.048198085287300005,6229,1
