abspathanglesrate,enddistance,endpupilsize,eyemovementvelocity,fixationrate,fixationsaccadetimeratio,longestsaccadedistance,longestsaccadeduration,maxdistance,maxpupilsize,maxpupilvelocity,maxsaccadespeed,meanabspathangles,meanfixationduration,meanpupilsize,meanpupilvelocity,meanrelpathangles,meansaccadedistance,meansaccadeduration,meansaccadespeed,mindistance,minpupilsize,minsaccadespeed,relpathanglesrate,startdistance,startpupilsize,stddevabspathangles,stddevdistance,stddevpathdistance,stddevpupilsize,stddevrelpathangles,stddevsaccadedistance,stddevsaccadeduration,stddevsaccadespeed,Relevant bars_endpupilsize,Relevant bars_fixationrate,Relevant bars_longestfixation,Relevant bars_maxpupilsize,Relevant bars_maxpupilvelocity,Relevant bars_meanfixationduration,Relevant bars_mindistance,Relevant bars_numevents,Relevant bars_numfixations,Relevant bars_numtransfrom_Non-relevant bars,Relevant bars_numtransfrom_Refs,Relevant bars_numtransfrom_Text,Relevant bars_numtransfrom_legend,Relevant bars_proportionnum,Relevant bars_proptransfrom_Non-relevant bars,Relevant bars_proptransfrom_Refs,Relevant bars_proptransfrom_Relevant bars,Relevant bars_proptransfrom_Text,Relevant bars_proptransfrom_Viz,Relevant bars_proptransfrom_labels,Relevant bars_proptransfrom_legend,Relevant bars_stddevfixationduration,Relevant bars_stddevpupilsize,Relevant bars_stddevpupilvelocity,Relevant bars_timetofirstfixation,Relevant bars_timetolastfixation,Non-relevant bars_endpupilsize,Non-relevant bars_leftclicrate,Non-relevant bars_longestfixation,Non-relevant bars_maxpupilvelocity,Non-relevant bars_meanfixationduration,Non-relevant bars_mindistance,Non-relevant bars_numtransfrom_Refs,Non-relevant bars_numtransfrom_Text,Non-relevant bars_numtransfrom_legend,Non-relevant bars_proportionnum,Non-relevant bars_proptransfrom_Non-relevant bars,Non-relevant bars_proptransfrom_Refs,Non-relevant bars_proptransfrom_Relevant bars,Non-relevant bars_proptransfrom_Text,Non-relevant bars_proptransfrom_Viz,Non-relevant bars_proptransfrom_labels,Non-relevant bars_proptransfrom_legend,Non-relevant bars_stddevfixationduration,Non-relevant bars_stddevpupilvelocity,Non-relevant bars_timetofirstfixation,Text_leftclicrate,Text_longestfixation,Text_maxpupilsize,Text_maxpupilvelocity,Text_minpupilsize,Text_numtransfrom_Non-relevant bars,Text_numtransfrom_Refs,Text_numtransfrom_Relevant bars,Text_numtransfrom_Text,Text_numtransfrom_Viz,Text_numtransfrom_labels,Text_numtransfrom_legend,Text_proportionnum,Text_proptransfrom_Refs,Text_proptransfrom_Viz,Text_proptransfrom_labels,Text_timetofirstfixation,Refs_leftclicrate,Refs_longestfixation,Refs_maxpupilsize,Refs_maxpupilvelocity,Refs_numtransfrom_Non-relevant bars,Refs_numtransfrom_Refs,Refs_numtransfrom_Relevant bars,Refs_numtransfrom_Viz,Refs_numtransfrom_legend,Refs_proportionnum,Refs_proptransfrom_Non-relevant bars,Refs_proptransfrom_Refs,Refs_proptransfrom_Viz,Refs_stddevfixationduration,Refs_timetofirstfixation,labels_fixationrate,labels_longestfixation,labels_maxpupilvelocity,labels_numtransfrom_Refs,labels_numtransfrom_Text,labels_numtransfrom_Viz,labels_numtransfrom_legend,labels_proportionnum,labels_proptransfrom_Non-relevant bars,labels_proptransfrom_Refs,labels_proptransfrom_Relevant bars,labels_proptransfrom_labels,labels_proptransfrom_legend,labels_stddevfixationduration,labels_timetofirstfixation,Viz_longestfixation,Viz_maxpupilvelocity,Viz_numtransfrom_Refs,Viz_numtransfrom_Text,Viz_numtransfrom_legend,Viz_proportionnum,Viz_proptransfrom_Non-relevant bars,Viz_proptransfrom_Relevant bars,Viz_proptransfrom_Text,Viz_proptransfrom_Viz,Viz_proptransfrom_labels,Viz_proptransfrom_legend,Viz_stddevfixationduration,Viz_timetofirstfixation,legend_fixationrate,legend_longestfixation,legend_meanfixationduration,legend_minpupilsize,legend_numtransfrom_Non-relevant bars,legend_numtransfrom_Refs,legend_numtransfrom_Relevant bars,legend_numtransfrom_Text,legend_numtransfrom_labels,legend_proportionnum,legend_proptransfrom_Non-relevant bars,legend_proptransfrom_Refs,legend_proptransfrom_Relevant bars,legend_proptransfrom_Text,legend_proptransfrom_Viz,legend_proptransfrom_labels,legend_proptransfrom_legend,legend_stddevdistance,legend_stddevpupilsize,legend_timetofirstfixation,BarChartLit
0.00608061027339,646.92,0.00123066994002,0.643814585486,0.00456462154754,6.029115538659999,1088.22345427,100.0,660.11,0.219890241536,0.06444444444439999,12.5999046281,1.34141090822,179.692840647,0.009848410146270001,0.00165826728478,1.53279666216,151.917120055,39.6926605505,3.38840932347,549.19,-0.27990306496899997,1.18239683267,0.00689968558659,622.5,0.085077573334,1.3169558294700001,22.3662995862,134.311543408,0.0345587304571,1.27101501707,135.482114422,12.8071587449,1.8622066901299998,0.00123066994002,0.005892751915140001,333,0.154127964364,0.013333333333299998,169,560.68,0,30,4,1,3,3,0.0346420323326,0.102564102564,0.025641025641,0.128205128205,0.0769230769231,0.410256410256,0.179487179487,0.0769230769231,-1.0,0.0299276691751,0.0012509713118,2040,322726,0.0061628407279,0.0,500,0.0175,176,560.94,1,0,1,0.0357967667436,0.34285714285700003,0.0285714285714,0.171428571429,0.0,0.314285714286,0.114285714286,0.0285714285714,109.908143465,0.0016036845185799999,2498,0.0,466,0.127823053496,0.009375,-0.0727518918782,0,19,3,73,8,5,0,0.125866050808,0.17592592592599998,0.07407407407410001,0.046296296296300006,258,0.0,458,0.17385664751600002,0.0275,0,295,0,3,0,0.38337182448,0.0,0.913312693498,0.00928792569659,70.4891198135,6496,0.00515821079375,808,0.0288888888889,1,2,50,3,0.07736720554269999,0.0363636363636,0.00909090909091,0.0818181818182,0.37272727272699996,0.0272727272727,134.347130655,2207,808,0.0288888888889,3,5,33,0.184757505774,0.0550847457627,0.06355932203390001,0.021186440677999997,0.504237288136,0.203389830508,0.139830508475,104.161250174,1457,0.00525046118916,483,190,-0.033294525575200004,4,0,1,2,2,0.042725173210199995,0.06666666666669999,0.0,0.0166666666667,0.0333333333333,0.5,0.0333333333333,0.35,24.3406276266,0.0257577615469,1457,1
0.005206786427520001,605.46,0.0762273951043,0.567227297507,0.00447565482189,5.23453639274,893.531112164,92.0,656.38,0.170114760752,0.023333333333299996,10.1340386073,1.17186983213,191.05205811099998,0.053866851217,0.00101971793924,1.66739125866,132.892223422,37.0937114673,3.15940889842,589.74,-0.0628649984471,1.08182972499,0.0073542512465299996,633.37,0.135341662364,1.27090888833,9.28020998792,114.70454205200001,0.038944451104,1.28247453375,118.61401393700001,11.3861990281,1.70996081188,0.0153744729256,0.00429780481354,998,0.128387042686,0.01125,232,589.74,0,65,7,2,0,3,0.0786924939467,0.0875,0.025,0.275,0.0,0.4375,0.1375,0.0375,145.11084125600001,0.034805244160099995,0.0008102160262819999,18628,290580,0.0275450573613,0.0,675,0.023333333333299996,259,590.01,1,0,2,0.044794188862,0.318181818182,0.022727272727299998,0.204545454545,0.0,0.318181818182,0.0909090909091,0.0454545454545,120.637082009,0.000990467434512,15988,0.0,433,0.15968283123500002,0.01625,-0.052433068930800006,0,18,1,138,0,0,0,0.19612590799000001,0.11464968152899999,0.0,0.0,425,3.21727893272e-05,425,0.170114760752,0.01375,0,364,1,1,0,0.47457627118600004,0.0,0.947916666667,0.0026041666666700002,57.6662724388,883,0.00426760386595,591,0.0075,0,0,20,2,0.0411622276029,0.13636363636399998,0.0,0.181818181818,0.181818181818,0.0454545454545,119.848515496,-1,816,0.0075,1,3,14,0.170702179177,0.0952380952381,0.184523809524,0.017857142857099998,0.511904761905,0.10119047618999999,0.08333333333330001,109.570134096,14905,0.0058015267175600006,366,172,-0.0054893861071499996,1,0,4,1,1,0.0230024213075,0.0416666666667,0.0,0.166666666667,0.0416666666667,0.5,0.0416666666667,0.20833333333299997,5.1310739633899995,0.035311500382599996,15372,0
0.00563890696672,586.8,0.0131956114486,0.489190830974,0.0038765799403,7.28172803764,796.283308138,100.0,619.8,0.264226165927,0.0925,8.65765243219,1.46578368623,205.90978399,0.013576363513100001,0.00195285888967,1.41807856807,149.041683696,44.449484536099995,3.11020704314,544.58,-0.19549243986499998,1.06385111694,0.005413473407010001,612.25,0.0389035597988,1.3341272186,7.63337842405,109.382964125,0.0411008359038,1.24464124026,107.388908605,16.1805421082,1.25654916393,-0.0351958207399,0.00297852327951,1399,0.264226165927,0.025,335,544.58,0,19,7,1,1,1,0.0241423125794,0.33333333333299997,0.047619047619,0.33333333333299997,0.047619047619,0.14285714285700002,0.047619047619,0.047619047619,-1.0,0.10257024626599999,0.00190299967778,14549,294354,-0.00495117562208,0.0,1074,0.01625,244,-1.0,1,1,0,0.0228716645489,0.25,0.0416666666667,0.20833333333299997,0.0416666666667,0.25,0.20833333333299997,0.0,224.05920961200002,0.00201920770916,-1,0.0,425,0.13114972740800002,0.02125,-0.0835872529285,0,29,0,51,1,0,0,0.11181702668400001,0.35802469135799997,0.0123456790123,0.0,350,0.0,700,0.165931069294,0.04375,2,413,0,1,0,0.594663278272,0.0045045045045,0.9301801801799999,0.00225225225225,92.635524887,600,0.00487111832758,475,0.02125,1,0,18,0,0.0304955527319,0.025641025641,0.025641025641,0.0769230769231,0.410256410256,0.0,0.0,13699,475,0.02125,1,1,1,0.06988564167729999,0.042857142857099996,0.1,0.0142857142857,0.542857142857,0.271428571429,0.0142857142857,0.0,13191,0.0052910052910100005,242,189,-1.0,0,0,0,0,0,0.0038119440914899994,0.0,0.0,0.0,0.0,0.666666666667,0.0,0.33333333333299997,5.80419993714,0.021155497385700002,-1,0
0.00616386548778,577.27,0.138134483555,0.63445999289,0.0045991402696,6.52225923574,1044.33992763,125.0,594.13,0.37817145498000004,0.06888888888889999,9.66981414476,1.34755822037,181.37477314,0.0673334585596,0.00149944162275,1.38283648016,118.138725906,42.1248285322,2.5019083641299997,492.26,-0.142725102057,1.00850943493,0.00629060457986,564.98,0.30632365400899997,1.31545596058,18.3534690458,125.369890668,0.0589487389437,1.2389450573,107.386486922,14.5141859653,1.22264330958,0.177324193176,0.00546266071548,466,0.263868135254,0.01875,183,519.12,0,82,15,10,2,3,0.0744101633394,0.145631067961,0.09708737864080001,0.20388349514600002,0.0194174757282,0.320388349515,0.184466019417,0.0291262135922,80.0781254329,0.0542095888728,0.00127104866643,15473,438105,0.183855811446,0.0,491,0.01625,203,494.41,3,2,2,0.06352087114339999,0.309523809524,0.035714285714300006,0.190476190476,0.0238095238095,0.27380952380999996,0.14285714285700002,0.0238095238095,102.884767397,0.00141350338755,15914,0.0,633,0.29162751290100003,0.0625,-0.137826388354,1,36,1,161,3,1,0,0.18511796733199998,0.177339901478,0.014778325123199999,0.00492610837438,375,0.0,558,0.276931371794,0.04,3,420,8,7,0,0.43557168783999994,0.0062893081761,0.8805031446539999,0.014675052410899999,73.6972591928,1965,0.0053637738963,408,0.02,2,1,41,1,0.070780399274,0.09259259259260001,0.0185185185185,0.21296296296300002,0.277777777778,0.00925925925926,0.0,15664,533,0.0344444444444,6,4,16,0.20508166969099997,0.0888888888889,0.12222222222200001,0.014814814814799999,0.5481481481480001,0.14444444444399998,0.0592592592593,80.078378272,15664,0.00497276817428,533,201,-0.0463837325734,1,0,2,1,3,0.019056261343,0.0333333333333,0.0,0.06666666666669999,0.0333333333333,0.46666666666699996,0.1,0.3,19.772614220999998,0.057846617429400005,16222,1
0.00476769622866,623.84,0.140869865378,0.367936913374,0.00356834225014,9.95282984323,1885.31045981,158.0,680.22,0.19460648947200002,0.09875,11.9323446824,1.3415854286700002,162.35374149700002,0.0258814767128,0.0032354093722,1.54013133653,154.188104686,46.2040441176,2.98305337005,619.77,-0.23942008974800003,1.24544434581,0.00545085273344,638.16,0.107801173628,1.2394700288,5.58590981732,111.373911475,0.0453807298726,1.1707499745,148.354725934,25.5244926647,1.20844646566,0.103667587159,0.00679838538347,508,0.13260269244,0.03,147,631.08,0,32,0,1,0,2,0.021768707483,0.0,0.0238095238095,0.214285714286,0.0,0.52380952381,0.190476190476,0.047619047619,83.9049000838,0.044161125606199995,0.00317849663641,33901,447180,0.0416637901277,0.0,325,0.02875,140,630.75,0,0,2,0.0102040816327,0.157894736842,0.0,0.052631578947400004,0.0,0.526315789474,0.157894736842,0.105263157895,61.8835311579,0.003933446466079999,20777,0.0,583,0.155337418019,0.045,-0.185683465654,0,33,0,420,4,1,1,0.323129251701,0.0718954248366,0.00871459694989,0.0021786492374699998,866,0.0,516,0.161537797722,0.09875,1,222,0,3,0,0.18095238095199997,0.0037593984962399998,0.8345864661650001,0.0112781954887,80.9616960446,10684,0.006483999163350001,583,0.02875,0,0,51,0,0.042176870748300004,0.05,0.0,0.05,0.39,0.0,84.5788021344,31469,750,0.02875,7,2,12,0.167346938776,0.0374149659864,0.0748299319728,0.0068027210884399995,0.649659863946,0.166666666667,0.0408163265306,88.65291182760001,20669,0.00459583671263,425,217,-0.10714532274800001,0,0,2,0,3,0.011564625850299999,0.0,0.0,0.07407407407410001,0.0,0.555555555556,0.111111111111,0.259259259259,3.4813322277900003,0.033024111592099996,26564,1
0.0038370030547100003,610.73,0.08154486260310001,0.376067436707,0.0034199667921199998,8.93541985433,940.744610407,75.0,663.83,0.44485450637199997,0.145555555556,12.543261472100001,1.12531756439,269.2765,0.094592889397,0.000726574173958,1.46615384684,111.05241416700001,33.9166666667,2.8131136757,573.73,-0.45783022391500006,1.04823024692,0.00498411228353,605.42,0.17516696311299998,1.3344921823,16.1991790141,121.042031836,0.036438877065099996,1.35359865635,112.525084066,11.3140985629,1.64946349314,0.13184927481699998,0.0037255510710999997,600,0.16678289441,0.013333333333299998,268,585.4,0,60,9,0,2,2,0.03,0.11842105263199999,0.0,0.25,0.026315789473700002,0.368421052632,0.210526315789,0.026315789473700002,108.645824836,0.0246227188279,0.0007375928403320001,75023,825061,0.218484651408,0.0,508,0.025555555555599997,272,-1.0,1,4,1,0.023,0.245614035088,0.017543859649099998,0.140350877193,0.0701754385965,0.350877192982,0.157894736842,0.017543859649099998,103.179455319,0.00105870810771,-1,0.0,799,0.19892182443599998,0.04,-0.00788520355526,2,31,0,420,6,1,0,0.23800000000000002,0.06739130434780001,0.013043478260899998,0.00217391304348,450,0.0,1715,0.19053775573399998,0.03375,1,432,0,1,0,0.2455,0.0021598272138200003,0.933045356371,0.0021598272138200003,149.499737219,1124,0.00314098287747,1099,0.0175,2,0,84,0,0.0565,0.06666666666669999,0.011111111111099999,0.08333333333330001,0.37222222222199997,0.0,162.13128498700002,75523,1099,0.02,3,6,32,0.1945,0.0417495029821,0.05566600397609999,0.0119284294235,0.650099403579,0.17097415507,0.0636182902584,155.858158156,75523,0.00374131480492,625,267,0.0396245190914,0,0,1,0,0,0.0175,0.0,0.0,0.0169491525424,0.0,0.5762711864410001,0.0,0.406779661017,11.4803898364,0.0181349203655,82335,0
0.00416801270532,619.47,-0.0149076169011,0.41852728387599997,0.0037984447349599998,7.018085387789999,915.006226095,167.0,655.04,0.259677189097,0.051875,9.22727782976,1.10134859369,231.066257669,0.0111633837327,0.00138262626333,1.6924809145500002,114.439439521,37.3259668508,2.64780129152,580.96,-0.286389769724,1.00814413245,0.00638146666513,644.42,0.11385248986600001,1.26286020101,10.341227975299999,111.342113446,0.0487299000311,1.29057235785,110.389392378,15.197436941700001,1.27225783419,0.014567588262499999,0.00402233894023,1282,0.250369229571,0.0225,248,594.6,0,121,16,4,0,0,0.07423312883439999,0.114285714286,0.0285714285714,0.414285714286,0.0,0.292857142857,0.15,0.0,167.21014722,0.043304825926999996,0.0012747236019200001,37291,555590,0.0331835073132,0.0,1058,0.035625,269,605.99,6,2,1,0.049693251533699995,0.242718446602,0.058252427184499994,0.165048543689,0.0194174757282,0.31067961164999996,0.194174757282,0.00970873786408,176.359646745,0.00131524636743,39132,2.2382330493e-06,866,0.172802900193,0.014375,-0.134359764143,0,30,1,187,6,0,1,0.141104294479,0.133333333333,0.026666666666700003,0.0,442,0.0,1083,0.205380758532,0.0475,0,775,1,9,0,0.507975460123,0.0,0.9393939393940001,0.0109090909091,103.60021055799999,2615,0.00332794083661,1566,0.051875,4,0,86,1,0.0883435582822,0.119047619048,0.0190476190476,0.12380952380999999,0.32380952381,0.0047619047619,226.64920061599997,39540,1566,0.051875,10,2,9,0.205521472393,0.09345794392519999,0.10280373831800001,0.00467289719626,0.535046728972,0.219626168224,0.0210280373832,183.972547418,37466,0.00463743676223,358,215,-0.10488455897900001,0,0,2,0,2,0.006748466257670001,0.0,0.0,0.117647058824,0.0,0.529411764706,0.117647058824,0.235294117647,12.849597868599998,0.049552318449,37466,1
0.0059450297597200006,583.01,0.00337650283652,0.554725550108,0.00435042657879,5.94528076015,878.267219504,91.0,603.12,0.159640056557,0.0744444444444,9.651288126419999,1.37725745639,189.51491569400002,0.0467972055212,0.0012298407338699998,1.26996351243,133.282822989,39.7928802589,2.98620730833,570.58,-0.20387831578200002,1.06330763161,0.00543889262142,589.62,0.13825662289,1.3049074352399999,4.08234313805,115.35232379,0.032667859830099996,1.23893167376,111.34759918299999,12.4271288347,1.5336558470299997,0.021470177477799997,0.006130268199229999,358,0.0987795145816,0.02625,163,573.97,0,40,6,1,1,1,0.051880674448800006,0.13636363636399998,0.022727272727299998,0.295454545455,0.022727272727299998,0.40909090909100004,0.0909090909091,0.022727272727299998,65.3470027563,0.0291618213505,0.0014795148559100001,19095,289450,0.0247599365035,0.0,450,0.0166666666667,179,574.97,0,0,2,0.047989623865099994,0.27083333333299997,0.0,0.08333333333330001,0.0,0.4375,0.166666666667,0.0416666666667,-1.0,0.00124154353207,18196,0.0,691,0.159640056557,0.01375,-0.0525494006003,0,24,0,207,1,1,0,0.30869001297,0.103004291845,0.00429184549356,0.00429184549356,17,0.0,625,0.148125899967,0.021875,0,280,0,0,0,0.411154345006,0.0,0.912052117264,0.0,81.1636298481,3931,0.0053174347405700005,616,0.025,1,0,21,0,0.042801556420200004,0.09302325581399999,0.023255813953499998,0.13953488372099998,0.255813953488,0.0,0.0,18637,616,0.0744444444444,2,1,5,0.12710765239900002,0.126126126126,0.18018018017999998,0.00900900900901,0.45045045045000004,0.171171171171,0.045045045044999996,97.0356507979,17930,0.00435624394966,425,229,-0.0591289186517,1,1,1,0,1,0.011673151751000001,0.1,0.1,0.1,0.0,0.5,0.1,0.1,3.4887735013,0.049037005620999996,28222,1
0.004393595822699999,628.13,0.24250113903099998,0.328785784915,0.00358494414104,8.781731996289999,937.3469696660001,142.0,634.13,0.38483099087,0.0425,11.293336983900002,1.22867547567,246.97513695700002,0.12823814951999998,0.00118919904696,1.45782447903,111.816885767,35.1703896104,2.82436083537,611.8,-0.151791018092,1.05868224236,0.00519979090847,623.61,0.17518296586399998,1.32168367207,4.56740341679,97.7433680244,0.0770442530805,1.3115877046100002,103.04011590399999,12.985320998699999,1.3183860418200002,0.100171287192,0.00335784313725,1782,0.307895935822,0.0275,297,614.26,0,137,34,0,0,2,0.0577328276443,0.2,0.0,0.28823529411800003,0.0,0.311764705882,0.188235294118,0.011764705882399999,193.997669028,0.07193157484360001,0.0010542765437400001,53354,864966,0.17518296586399998,0.0,1191,0.02875,355,614.74,1,0,2,0.06911083017280001,0.280373831776,0.00467289719626,0.163551401869,0.0,0.317757009346,0.224299065421,0.00934579439252,207.667324804,0.00108304039371,81110,0.0,1182,0.369443979861,0.0225,-0.088319597677,0,42,0,287,1,0,0,0.14412136535999998,0.12727272727299999,0.0030303030303,0.0,391,0.0,1066,0.33482320508900004,0.02625,1,914,0,5,0,0.41213653603,0.0010341261633900001,0.94519131334,0.00517063081696,98.60468202,19878,0.00352039490777,3156,0.0425,2,1,192,3,0.11420143278599999,0.0865384615385,0.00480769230769,0.0745192307692,0.36298076923100003,0.007211538461540001,245.68600858599999,55061,3156,0.0425,8,2,31,0.289506953224,0.0750853242321,0.058020477815699995,0.0022753128555199997,0.616609783845,0.203640500569,0.0352673492605,185.97305363,46476,0.00471190091546,458,212,-0.0729325866673,3,1,5,0,0,0.0147492625369,0.06,0.02,0.1,0.0,0.5,0.0,0.32,5.05967073341,0.0725393143242,49690,0
0.00506875826714,600.17,-0.0189790575916,0.5183741392819999,0.00420889972376,7.178232684710001,746.258240163,108.0,627.64,0.325660652568,0.095,9.09112781935,1.21038275025,195.65129924599998,0.04238307884,0.00162256773276,1.6505515693700001,121.84435041299999,37.6334080717,2.82783152055,587.66,-0.214542055915,0.9680881090819999,0.00687712836413,611.0,0.243908907367,1.23155792933,4.6897741377,127.78198371200001,0.060259198854199995,1.20675477608,111.244281299,14.283686803,1.39014416319,0.00987449953804,0.00498696588462,500,0.157348235979,0.095,200,-1.0,0,44,10,2,1,2,0.0368818105616,0.192307692308,0.0384615384615,0.38461538461499994,0.0192307692308,0.23076923076900002,0.0961538461538,0.0384615384615,105.184776509,0.050954614508,0.0030968076332700003,-1,429460,-0.0702742702666,0.0,541,0.03125,200,-1.0,2,0,1,0.0393964794635,0.38,0.04,0.16,0.0,0.3,0.1,0.02,119.947271024,0.00225435631888,-1,3.10042909939e-06,691,0.325660652568,0.045,-1.0,0,27,2,156,7,2,0,0.16512992455999997,0.13917525773199999,0.036082474226800006,0.0103092783505,-1,3.10042909939e-06,591,0.301616021627,0.045,0,312,1,6,0,0.299245599329,0.0,0.886363636364,0.017045454545499997,78.8684012714,-1,0.004703115814229999,575,0.0325,2,0,50,1,0.053646269907800005,0.0571428571429,0.0190476190476,0.0380952380952,0.4,0.00952380952381,122.214877124,-1,1008,0.07625,5,3,17,0.157585917854,0.071129707113,0.050209205020900004,0.0125523012552,0.569037656904,0.205020920502,0.071129707113,144.57731125799998,-1,0.00542446433415,350,184,-1.0,4,1,2,0,0,0.0167644593462,0.153846153846,0.0384615384615,0.0769230769231,0.0,0.5,0.0,0.23076923076900002,4.26601630177,0.0514908843275,-1,1
0.00443674608599,592.34,0.0833969261692,0.39843284596,0.00368042028216,7.173175781219999,1151.59744356,141.0,684.71,0.13205247674599999,0.06625,9.07087180837,1.2113282102,236.760224539,-0.024630991312,0.00159589840522,1.6451622282700002,117.457310905,37.454461821500004,2.70729515261,555.93,-0.266923037981,0.836443791605,0.00599662166316,602.46,0.112590256515,1.2911785471600001,14.9721929207,114.88008725,0.0535970325236,1.2807232456,115.338500091,14.856511239400001,1.4076117041299998,0.08015322279739999,0.0050157471130299995,824,0.0898843329127,0.008125,199,577.14,0,86,13,2,1,4,0.0689655172414,0.13131313131300001,0.020202020201999998,0.47474747474699996,0.010101010100999999,0.222222222222,0.10101010100999999,0.040404040403999995,119.588805299,0.0602458114812,0.0011579250436800001,34951,510645,0.0412287823363,0.0,849,0.008125,253,577.05,1,0,0,0.0425020048115,0.396551724138,0.0172413793103,0.275862068966,0.0,0.18965517241399998,0.120689655172,0.0,163.255345065,0.00112637278096,34643,0.0,716,0.13205247674599999,0.02,-0.20204897054600002,0,31,0,194,4,1,0,0.190056134723,0.134782608696,0.0173913043478,0.00434782608696,424,0.0,924,0.10448099808599999,0.06625,1,600,2,5,0,0.514835605453,0.0015600624025,0.9360374414980001,0.007800312012479999,136.353353936,3756,0.00362148433826,741,0.0544444444444,2,0,55,1,0.06174819566959999,0.0743801652893,0.0165289256198,0.0743801652893,0.371900826446,0.00826446280992,133.14584405600002,37241,841,0.0544444444444,6,2,14,0.147554129912,0.0634920634921,0.0873015873016,0.00793650793651,0.535714285714,0.22619047619000002,0.0555555555556,130.832955692,36358,0.00434782608696,375,230,-0.103116017707,0,1,1,1,2,0.014434643143499999,0.0,0.0344827586207,0.0344827586207,0.0344827586207,0.51724137931,0.0689655172414,0.310344827586,13.1764247217,0.033872136043700006,41205,1
0.00521374772292,552.02,0.11150614508,0.529048353309,0.00442674150183,7.3246153860600005,610.351543569,84.0,596.97,0.26467711385299997,0.0425,8.13802058093,1.1850548193700001,209.71574642099998,0.10464689263100001,0.000918305558826,1.54968933998,114.776947815,36.8470588235,2.81837485237,550.12,-0.12028355102800001,1.0207201848,0.00677590142768,585.29,0.186058386518,1.34719870667,7.95538902921,104.899200188,0.0501140232147,1.3359733702,90.3327827174,11.0968550025,1.31238101375,0.11150614508,0.00488074408325,533,0.24570017966899999,0.00777777777778,204,551.94,0,53,1,2,0,1,0.054192229038899996,0.0153846153846,0.0307692307692,0.32307692307700003,0.0,0.38461538461499994,0.23076923076900002,0.0153846153846,-1.0,0.050359780676600005,0.000760559515949,20128,379186,0.077618762608,0.0,416,0.022222222222199998,188,-1.0,0,1,0,0.0296523517382,0.30303030303,0.0,0.151515151515,0.030303030303,0.393939393939,0.121212121212,0.0,-1.0,0.00130299400203,-1,0.0,1407,0.222656759588,0.02875,-0.0619972531764,0,29,0,83,0,0,0,0.11963190184,0.258928571429,0.0,0.0,599,0.0,799,0.26467711385299997,0.0325,2,578,3,3,0,0.6359918200410001,0.0032520325203299998,0.939837398374,0.00487804878049,93.2723403191,200,0.0046277110098100005,550,0.004375,1,0,47,1,0.0685071574642,0.045871559633,0.009174311926610001,0.137614678899,0.366972477064,0.009174311926610001,0.0,20369,608,0.03625,4,1,4,0.130879345603,0.0857142857143,0.125714285714,0.00571428571429,0.485714285714,0.251428571429,0.0228571428571,0.0,20369,0.006518904823989999,208,153,-1.0,1,0,0,0,1,0.0051124744376300005,0.14285714285700002,0.0,0.0,0.0,0.5714285714289999,0.14285714285700002,0.14285714285700002,6.9381530731500005,0.052258344768900004,-1,0
0.0052060099199799995,609.84,-0.0146229255541,0.49832923807999996,0.0040793583790599995,7.763802818169999,906.71865846,133.0,667.22,0.160386130139,0.05,12.9330278883,1.2825538166,184.93460264900003,-0.00557508340757,0.0022304191566799997,1.4834987440399998,132.451419969,38.531125827800004,3.0880870950099997,476.99,-0.172511530147,1.15631574616,0.005991606577880001,623.68,0.055761151191999994,1.2599220644700002,13.5197445072,123.518670317,0.0343351355879,1.2068236026299999,114.397036069,15.329191416199999,1.5301428791799998,0.004399797890770001,0.00589078172266,350,0.137558862005,0.04375,169,605.47,0,74,5,8,2,1,0.06125827814569999,0.058139534883699995,0.09302325581399999,0.406976744186,0.023255813953499998,0.267441860465,0.13953488372099998,0.0116279069767,71.664744585,0.0338158805339,0.0022418229400200003,26756,505217,0.042445244780599994,0.0,358,0.03125,187,-1.0,2,1,0,0.0223509933775,0.25,0.0625,0.1875,0.03125,0.28125,0.1875,0.0,99.3972217535,0.00203405023835,-1,2.8535636729900003e-06,433,0.129949772627,0.025,-0.09832290871169999,1,26,2,191,5,1,1,0.189569536424,0.114537444934,0.0220264317181,0.004405286343609999,482,5.70712734599e-06,666,0.148972496072,0.05,5,358,4,4,0,0.335264900662,0.0124069478908,0.888337468983,0.00992555831266,85.5282363195,3830,0.004876598275350001,650,0.0225,5,1,61,1,0.06788079470200001,0.040322580645199994,0.040322580645199994,0.0725806451613,0.338709677419,0.00806451612903,108.257523332,22726,675,0.044375,7,2,12,0.17632450331099997,0.0283687943262,0.09574468085110001,0.00709219858156,0.58865248227,0.212765957447,0.0425531914894,111.810212346,158,0.00456769983687,525,218,-1.0,1,0,0,0,5,0.0115894039735,0.04,0.0,0.0,0.0,0.52,0.2,0.24,8.36130802495,0.0317967699054,-1,0
