abspathanglesrate,enddistance,endpupilsize,eyemovementvelocity,fixationrate,fixationsaccadetimeratio,longestsaccadedistance,longestsaccadeduration,maxdistance,maxpupilsize,maxpupilvelocity,maxsaccadespeed,meanabspathangles,meanfixationduration,meanpupilsize,meanpupilvelocity,meanrelpathangles,meansaccadedistance,meansaccadeduration,meansaccadespeed,mindistance,minpupilsize,minsaccadespeed,relpathanglesrate,startdistance,startpupilsize,stddevabspathangles,stddevdistance,stddevpathdistance,stddevpupilsize,stddevrelpathangles,stddevsaccadedistance,stddevsaccadeduration,stddevsaccadespeed,Relevant bars_endpupilsize,Relevant bars_fixationrate,Relevant bars_longestfixation,Relevant bars_maxdistance,Relevant bars_maxpupilsize,Relevant bars_maxpupilvelocity,Relevant bars_meanfixationduration,Relevant bars_mindistance,Relevant bars_numevents,Relevant bars_numfixations,Relevant bars_numtransfrom_Non-relevant bars,Relevant bars_numtransfrom_Refs,Relevant bars_numtransfrom_Text,Relevant bars_numtransfrom_legend,Relevant bars_proportionnum,Relevant bars_proptransfrom_Non-relevant bars,Relevant bars_proptransfrom_Refs,Relevant bars_proptransfrom_Relevant bars,Relevant bars_proptransfrom_Text,Relevant bars_proptransfrom_Viz,Relevant bars_proptransfrom_labels,Relevant bars_proptransfrom_legend,Relevant bars_stddevfixationduration,Relevant bars_stddevpupilsize,Relevant bars_timetofirstfixation,Relevant bars_timetolastfixation,Non-relevant bars_endpupilsize,Non-relevant bars_leftclicrate,Non-relevant bars_longestfixation,Non-relevant bars_maxpupilvelocity,Non-relevant bars_mindistance,Non-relevant bars_numtransfrom_Refs,Non-relevant bars_numtransfrom_Text,Non-relevant bars_numtransfrom_legend,Non-relevant bars_proptransfrom_Non-relevant bars,Non-relevant bars_proptransfrom_Refs,Non-relevant bars_proptransfrom_Relevant bars,Non-relevant bars_proptransfrom_Text,Non-relevant bars_proptransfrom_Viz,Non-relevant bars_proptransfrom_labels,Non-relevant bars_proptransfrom_legend,Non-relevant bars_stddevfixationduration,Non-relevant bars_stddevpupilvelocity,Non-relevant bars_timetofirstfixation,Text_leftclicrate,Text_longestfixation,Text_maxpupilsize,Text_maxpupilvelocity,Text_minpupilsize,Text_numtransfrom_Non-relevant bars,Text_numtransfrom_Refs,Text_numtransfrom_Relevant bars,Text_numtransfrom_Text,Text_numtransfrom_Viz,Text_numtransfrom_labels,Text_numtransfrom_legend,Text_proportionnum,Text_proptransfrom_Refs,Text_proptransfrom_Relevant bars,Text_proptransfrom_Viz,Text_proptransfrom_labels,Text_stddevfixationduration,Text_timetofirstfixation,Refs_leftclicrate,Refs_longestfixation,Refs_maxpupilsize,Refs_maxpupilvelocity,Refs_numtransfrom_Non-relevant bars,Refs_numtransfrom_Refs,Refs_numtransfrom_Relevant bars,Refs_numtransfrom_Viz,Refs_numtransfrom_legend,Refs_proportionnum,Refs_proptransfrom_Non-relevant bars,Refs_proptransfrom_Refs,Refs_proptransfrom_Text,Refs_proptransfrom_Viz,Refs_timetofirstfixation,labels_fixationrate,labels_longestfixation,labels_maxpupilvelocity,labels_numtransfrom_Refs,labels_numtransfrom_Text,labels_numtransfrom_Viz,labels_numtransfrom_legend,labels_proportionnum,labels_proptransfrom_Non-relevant bars,labels_proptransfrom_Refs,labels_proptransfrom_Relevant bars,labels_proptransfrom_Text,labels_proptransfrom_labels,labels_proptransfrom_legend,labels_stddevfixationduration,labels_timetofirstfixation,Viz_maxpupilvelocity,Viz_numtransfrom_Text,Viz_numtransfrom_legend,Viz_proptransfrom_Relevant bars,Viz_proptransfrom_Text,Viz_proptransfrom_Viz,Viz_proptransfrom_labels,Viz_proptransfrom_legend,Viz_stddevfixationduration,Viz_timetofirstfixation,legend_fixationrate,legend_longestfixation,legend_meanfixationduration,legend_minpupilsize,legend_numtransfrom_Non-relevant bars,legend_numtransfrom_Refs,legend_numtransfrom_Relevant bars,legend_numtransfrom_Text,legend_numtransfrom_labels,legend_proportionnum,legend_proptransfrom_Non-relevant bars,legend_proptransfrom_Refs,legend_proptransfrom_Relevant bars,legend_proptransfrom_Text,legend_proptransfrom_Viz,legend_proptransfrom_labels,legend_proptransfrom_legend,legend_stddevfixationduration,legend_timetofirstfixation,BarChartLit
0.00478616361008,554.98,0.137562107577,0.46903225508199997,0.0037090573338699998,6.91332796041,573.726437614,117.0,626.9,0.220759336261,0.05875,8.69282481233,1.2954521106799999,237.48262411299999,0.08832660022289998,0.00127051377866,1.35094979917,129.189453517,41.5609856263,2.81862196302,528.31,-0.251224941848,0.894230994489,0.00497165930082,626.9,0.038365411839199996,1.39611462944,20.7806158004,99.072195853,0.0444419252528,1.3487683785,94.9426209613,12.2918443951,1.3441172444299998,0.0191660513737,0.0030581039755400003,516,606.93,0.110363013585,0.005,327,561.53,0,7,0,1,1,1,0.00248226950355,0.0,0.125,0.25,0.125,0.375,0.0,0.125,-1.0,0.0360810495095,-1,362166,0.051164985482800004,0.0,433,0.05625,564.63,1,0,0,0.33333333333299997,0.08333333333330001,0.08333333333330001,0.0,0.416666666667,0.08333333333330001,0.0,110.37979887600001,0.00314941942094,11501,0.0,725,0.19836008238400002,0.03,-0.08323053777530001,0,98,0,410,1,1,0,0.185815602837,0.19215686274500002,0.0,0.00196078431373,0.00196078431373,92.85028760440001,375,0.0,1691,0.220759336261,0.035,0,1653,3,13,2,0.641489361702,0.0,0.9338983050849999,0.0542372881356,0.007344632768359999,841,0.00453001132503,508,0.00777777777778,3,1,7,1,0.00425531914894,0.0588235294118,0.176470588235,0.0,0.0588235294118,0.235294117647,0.0588235294118,136.054467703,26424,0.01875,2,11,0.0144927536232,0.0289855072464,0.449275362319,0.101449275362,0.159420289855,0.0,11717,0.0039637599094,600,252,-0.0416319234335,0,1,0,1,0,0.00496453900709,0.0,0.0454545454545,0.0,0.0454545454545,0.545454545455,0.0,0.363636363636,149.074581231,11925,1
0.0045276713499799994,570.86,0.0728258378532,0.40886264358999996,0.0035594519803200005,9.35327090572,789.779274925,133.0,661.98,0.31191273886,0.05625,9.95001655268,1.28041729981,197.01551312599997,0.025166356113999998,0.00283914929919,1.5751927694799999,134.786655126,42.9264531435,2.8671504067,546.68,-0.19486975216400002,0.936124969497,0.005533225107140001,607.13,0.283304049851,1.27160931288,9.865178574169999,113.83636713799999,0.055008457216499995,1.19092265981,109.192023451,18.8954317172,1.3334053348000001,0.076912793426,0.0045377197958000005,816,609.63,0.15047799373600002,0.05625,220,-1.0,0,56,14,3,1,1,0.0334128878282,0.233333333333,0.05,0.33333333333299997,0.0166666666667,0.25,0.1,0.0166666666667,116.66026822299999,0.0515914214558,-1,827110,0.042173671057400004,0.0,1091,0.0175,-1.0,3,0,1,0.459770114943,0.0344827586207,0.12643678160900002,0.0,0.241379310345,0.12643678160900002,0.0114942528736,167.353038436,0.00174439275819,-1,0.0,483,0.226086671832,0.041111111111099996,-1.0,0,46,2,105,3,0,0,0.09904534606210001,0.294871794872,0.0128205128205,0.0192307692308,0.0,96.423434848,-1,0.0,916,0.31191273886,0.04875,0,767,1,6,0,0.5047732696899999,0.0,0.9263285024150001,0.0615942028986,0.007246376811590001,-1,0.0038274694538499997,675,0.0288888888889,0,0,33,1,0.0310262529833,0.12987012987,0.0,0.116883116883,0.0,0.311688311688,0.012987012987,0.0,-1,0.04625,1,4,0.0945273631841,0.00497512437811,0.606965174129,0.144278606965,0.0199004975124,134.77367392,-1,0.00377358490566,608,265,-1.0,1,0,1,0,0,0.0035799522673,0.14285714285700002,0.0,0.14285714285700002,0.0,0.5714285714289999,0.0,0.14285714285700002,180.814822401,-1,1
0.00538548230654,653.48,0.00210593660864,0.483829138039,0.0037864437360400002,7.745168303430001,1056.60314353,108.0,674.95,0.16291685549,0.0555555555556,12.365444976,1.43100771431,224.59535655099998,-0.010732348020099999,0.00188728186114,1.4871200739200001,149.166929175,40.296728972,3.24152504726,621.22,-0.40753871990999996,1.18381242719,0.00556241681881,671.02,-0.009743288993149999,1.21875122759,9.287297309960001,138.01960278299998,0.030507670658,1.1542557895399999,137.675660832,15.901880217,1.64622967611,-0.060525684429400005,0.00479745238735,716,674.92,0.154453122917,0.0333333333333,208,625.57,0,232,24,3,2,13,0.128247650636,0.0842105263158,0.0105263157895,0.315789473684,0.007017543859649999,0.378947368421,0.157894736842,0.04561403508769999,107.518910045,0.031319705354299995,1008,1008317,-0.0419054727694,0.0,924,0.0488888888889,628.9,1,1,3,0.238410596026,0.00662251655629,0.172185430464,0.00662251655629,0.350993377483,0.205298013245,0.0198675496689,115.963985865,0.0019020808067500001,8353,0.0,908,0.0698157971903,0.020625,-0.102844347293,0,9,2,129,13,0,0,0.09508015478160001,0.0588235294118,0.013071895424799999,0.08496732026139998,0.0,0.0,5063,0.0,708,0.0511955855303,0.04,2,156,1,1,0,0.106688778331,0.011764705882399999,0.9176470588240001,0.0588235294118,0.005882352941180001,15906,0.00406385173099,866,0.0525,2,2,176,4,0.145936981758,0.07940446650119999,0.00496277915633,0.12158808933,0.00496277915633,0.342431761787,0.00992555831266,128.540372554,5388,0.055,12,64,0.105916030534,0.0114503816794,0.596374045802,0.171755725191,0.0610687022901,112.056383896,575,0.004310571413550001,625,231,-0.06560392397300001,4,0,7,2,7,0.0453289110006,0.03125,0.0,0.0546875,0.015625,0.53125,0.0546875,0.3125,107.61551359100001,23901,0
0.004313412402520001,583.16,0.0815393420364,0.336136303398,0.0038402754598300002,9.5829452316,862.388871483,100.0,635.14,0.356807975888,0.1275,10.3902273673,1.1269845816500002,230.055809698,0.06582844313649999,0.00121950491095,1.65260593375,92.2042825594,32.6206467662,2.3999328379900002,532.59,-0.38197751883599995,0.9208036460340001,0.00630388129722,594.65,0.17921530888700002,1.23170100004,9.6343022834,110.821375365,0.048133940728,1.22801948092,101.57642842,12.754808817999999,1.35689833666,0.08864304871639998,0.00458375868212,625,610.06,0.24670052234700002,0.0825,218,551.43,0,229,22,2,1,17,0.0698383653553,0.0774647887324,0.00704225352113,0.37323943662000003,0.00352112676056,0.341549295775,0.13732394366200001,0.05985915492959999,123.312272977,0.0411604920164,33969,1298658,0.0815393420364,0.0,866,0.04,-1.0,3,0,9,0.36868686868699996,0.0151515151515,0.156565656566,0.0,0.277777777778,0.13636363636399998,0.0454545454545,159.261221413,0.0019385509225899999,-1,0.0,1466,0.317737589148,0.04875,-0.154658905075,1,67,2,684,4,0,0,0.23787740164700003,0.08839050131930001,0.00263852242744,0.00527704485488,0.0,134.792980623,333,0.0,1083,0.216509768957,0.055,2,806,1,4,0,0.281183287588,0.00224971878515,0.906636670416,0.08323959505060001,0.0044994375703,10177,0.00329186497867,2074,0.0625,1,2,172,5,0.0731930466606,0.0844327176781,0.00263852242744,0.08707124010549999,0.00527704485488,0.353562005277,0.0131926121372,250.31171361900002,36667,0.1275,4,112,0.0883813306852,0.00397219463754,0.556107249255,0.16683217477700002,0.11122144985099999,189.480728577,28905,0.0038934483627899997,941,256,-1.0,8,0,12,1,7,0.0423909728576,0.034188034188000004,0.0,0.0512820512821,0.0042735042735000004,0.5,0.029914529914500002,0.380341880342,186.53614095900002,-1,1
0.00476955142153,684.94,0.0829733177421,0.469591354418,0.00376590277386,8.95183553567,928.434305586,133.0,722.88,0.559326033805,0.0875,10.775385408800002,1.27138063237,190.603274121,0.0183566717607,0.00271296317116,1.54000622785,122.764158346,37.148215366,2.8542669285900004,534.21,-0.335050494313,0.7892103646140001,0.0057550730070100005,612.9,0.100471988944,1.19125230668,19.4304566773,138.837166269,0.057412576984,1.13737498697,127.92807437399999,17.0584504212,1.4571948202200002,-0.0200744126714,0.00497567755386,1224,707.62,0.21712979695999998,0.0475,200,613.48,0,179,29,17,5,7,0.0623476140718,0.136150234742,0.0798122065728,0.291079812207,0.0234741784038,0.30985915493,0.12676056338,0.032863849765300004,148.543168923,0.0442813645154,31812,1320351,0.051864568938,0.0,666,0.0633333333333,-1.0,18,3,6,0.353233830846,0.089552238806,0.089552238806,0.014925373134299999,0.313432835821,0.109452736318,0.029850746268700004,133.669729524,0.00255473691268,-1,1.10369428551e-06,1024,0.240461358563,0.04875,-0.33116190071199997,3,89,2,318,14,5,4,0.151515151515,0.204597701149,0.0045977011494300005,0.032183908046,0.0114942528736,108.28287966100001,1033,1.10369428551e-06,1199,0.279347294568,0.07125,15,924,12,33,2,0.38349007314499994,0.013636363636399999,0.84,0.0809090909091,0.03,33,0.00487563175107,1074,0.0475,18,5,162,6,0.085684430512,0.0527704485488,0.0474934036939,0.09762532981529999,0.0131926121372,0.34564643799500006,0.0158311345646,150.405343479,30696,0.0875,13,43,0.106493506494,0.0168831168831,0.503896103896,0.209090909091,0.055844155844199994,144.304685286,27948,0.00417781839546,958,239,-1.0,3,1,9,1,2,0.0222918843608,0.032967032967,0.010989010989,0.0989010989011,0.010989010989,0.538461538462,0.021978021978,0.28571428571400004,0.0,-1,0
0.0033920319993900002,664.14,-0.043851306230600004,0.304022823931,0.0028500104587500003,10.6391851198,881.29208455,150.0,694.25,0.20551227310400003,0.12125,11.750561127300001,1.1965376411700002,318.70449058400004,-0.0164217892059,0.0015462659254000001,1.65187319965,117.349224845,35.4025301898,2.8621013752,630.69,-0.37888580852700005,1.06537654461,0.004657844872020001,653.11,0.162676811624,1.24815922186,8.80922974046,121.03002972600001,0.0398372848381,1.23329789994,117.376255839,14.2339128274,1.5125713291299998,-0.0453811441407,0.00347974900171,991,667.06,0.106072808952,0.0675,287,631.47,0,183,18,3,4,4,0.0883631096089,0.0814479638009,0.0135746606335,0.389140271493,0.0180995475113,0.325791855204,0.153846153846,0.0180995475113,166.335966785,0.03598492714530001,5063,1198601,-0.00866503429994,0.0,1316,0.01875,630.69,1,4,1,0.260869565217,0.0108695652174,0.20652173913,0.0434782608696,0.336956521739,0.130434782609,0.0108695652174,-1.0,0.00126177242385,600,0.0,2173,0.14890827043299998,0.0355555555556,-0.149410122023,3,37,3,412,15,4,0,0.233220666345,0.07805907173,0.0063291139240500005,0.0316455696203,0.0084388185654,211.294444611,766,0.0,2540,0.103013133132,0.04,1,719,3,12,3,0.37421535490099994,0.0012919896640799999,0.928940568475,0.0439276485788,0.015503875969,1074,0.0030604749857199996,1066,0.0238888888889,5,9,88,0,0.07242877836789999,0.0604651162791,0.023255813953499998,0.153488372093,0.041860465116300004,0.311627906977,0.0,182.830430845,6112,0.03125,21,53,0.114728682171,0.0325581395349,0.561240310078,0.148837209302,0.08217054263569999,186.44912772,2024,0.0031965353681199997,1457,312,-0.127992391282,0,1,2,3,1,0.029937228392099998,0.0,0.01,0.02,0.03,0.56,0.01,0.37,0.0,2024,0
0.0042071455614299995,570.09,0.042101204503,0.38362039676200005,0.00358220589054,7.8564613658399995,959.5523147719999,133.0,710.56,0.376564592575,0.035,9.99166808447,1.17848629802,251.649984458,0.0426570199849,0.00113212725271,1.57720615075,110.616581314,34.8227504244,2.75479575587,546.83,-0.21029477816300002,0.825875308176,0.0056112395207799995,610.83,-0.008997368674719999,1.30586234829,32.372569082800005,113.19260147700001,0.0544572166512,1.3151190858,106.495102459,12.8582293123,1.4082402818700002,0.0684247118976,0.00363444333996,1208,677.2,0.203139132093,0.02375,275,556.23,0,234,18,6,4,4,0.0727385763133,0.0656934306569,0.021897810219,0.375912408759,0.014598540146,0.36131386861299997,0.14598540146,0.014598540146,175.00106682700002,0.0556949370044,47925,1300763,0.12416860990999999,0.0,708,0.024375,564.72,6,2,0,0.358974358974,0.0512820512821,0.162393162393,0.017094017094000002,0.282051282051,0.128205128205,0.0,123.701676472,0.0012093223686500002,48349,0.0,758,0.21862354820799998,0.024444444444400002,-0.165389971431,0,54,1,610,7,1,0,0.21262045383900002,0.0802377414562,0.0014858841010400002,0.0104011887073,0.0014858841010400002,110.523869016,466,0.0,1207,0.22946263948800003,0.035,3,903,7,11,1,0.30774013055599997,0.00308008213552,0.927104722793,0.04517453798769999,0.011293634496899999,11308,0.00372065908818,891,0.03,1,1,158,4,0.067454149829,0.0439882697947,0.00293255131965,0.117302052786,0.00293255131965,0.35777126099699996,0.0117302052786,134.74198595,55736,0.03,12,44,0.110867178924,0.013172338090000001,0.614709110867,0.167947310648,0.0482985729967,144.354192111,48524,0.0041458668246,733,241,-0.129775814367,2,1,3,2,3,0.015231582219499998,0.0246913580247,0.0123456790123,0.037037037037,0.0246913580247,0.506172839506,0.037037037037,0.35802469135799997,134.619835091,48524,1
0.004893212742229999,605.38,-0.07008471580739999,0.35879605261,0.00419779924466,10.270272824400001,891.729157381,125.0,686.51,0.23737511883600002,0.11125,10.5218565147,1.1693375583299999,207.29551300400001,-0.0173334501485,0.00215221113297,1.7330703978,95.3313888736,33.0022799818,2.6025051394,585.31,-0.31575115231199996,0.951552180676,0.00722933945326,610.38,0.0851523575667,1.24368321569,12.4753813503,95.83907483809999,0.0466611527395,1.2027657375299998,85.92929478090001,13.363239911400001,1.2090133649400001,-0.0670704037031,0.004616440350180001,791,647.46,0.140917131497,0.01875,216,585.6,0,222,38,2,4,3,0.06344669905690001,0.143939393939,0.00757575757576,0.424242424242,0.0151515151515,0.253787878788,0.143939393939,0.0113636363636,107.205325896,0.0414114157144,68053,1567896,-0.0806348081727,0.0,1074,0.02,586.17,1,2,0,0.478813559322,0.004237288135590001,0.161016949153,0.00847457627119,0.22033898305100003,0.127118644068,0.0,135.600068233,0.0014569806874200001,71817,0.0,724,0.23737511883600002,0.08333333333330001,-0.31575115231199996,0,83,1,606,7,2,0,0.20863103743900002,0.118741058655,0.0014306151645200002,0.0100143061516,0.0028612303290400003,115.62582146700001,342,0.0,1191,0.21778209015799999,0.07,0,1001,2,2,0,0.32809374106899997,0.0,0.925994449584,0.06845513413509999,0.00185013876041,7604,0.00392122842023,1124,0.03,4,1,153,3,0.0645898828237,0.104347826087,0.011594202898600001,0.08695652173910001,0.0028985507246399997,0.342028985507,0.008695652173910001,169.43113973299998,67870,0.03,3,23,0.09379310344830001,0.00413793103448,0.577931034483,0.208275862069,0.031724137931,144.168551267,9,0.00685654008439,266,145,-0.168049859199,0,0,6,0,0,0.00743069448414,0.0,0.0,0.176470588235,0.0,0.558823529412,0.0,0.264705882353,0.0,-1,1
0.004952687849989999,635.9,0.179697582346,0.538971592969,0.004133740347770001,6.4529947955999996,923.096327811,125.0,643.81,0.35593289190399996,0.026666666666700003,12.5731478774,1.20468942009,200.548883375,0.09382025616879999,0.0014549778820399997,1.55525303989,160.33832736899998,39.3142677561,3.60146294585,620.5,-0.219529343387,1.0032450794499999,0.00635881955248,630.84,0.231848847419,1.27854167201,3.50051990667,133.275428451,0.0505012643165,1.2455991583600001,146.645244685,15.6123009501,1.94477295287,0.176100943376,0.0053495007132700004,1108,641.4,0.237243805875,0.0211111111111,186,-1.0,0,120,11,7,7,1,0.059553349875900004,0.08029197080289999,0.0510948905109,0.299270072993,0.0510948905109,0.372262773723,0.13868613138699998,0.0072992700729899995,130.561618152,0.0509323505995,-1,748589,0.181495901831,0.0,475,0.01,-1.0,6,5,2,0.353982300885,0.0530973451327,0.0973451327434,0.0442477876106,0.30088495575199997,0.132743362832,0.017699115044200003,82.9023873314,0.00126579915266,-1,0.0,999,0.35593289190399996,0.026666666666700003,-1.0,1,53,5,260,9,1,0,0.171215880893,0.161094224924,0.015197568389099999,0.027355623100299997,0.0030395136778099997,93.33357904180001,-1,0.0,841,0.301983307345,0.025,3,541,3,11,1,0.32158808933,0.004909983633390001,0.885433715221,0.0769230769231,0.018003273322400003,-1,0.00492968511159,650,0.0175,2,1,83,2,0.0640198511166,0.0802139037433,0.0106951871658,0.14438502673800002,0.00534759358289,0.304812834225,0.0106951871658,102.92981528700001,-1,0.0175,7,19,0.103921568627,0.0137254901961,0.580392156863,0.166666666667,0.0372549019608,112.726981309,-1,0.00391517128874,766,255,-1.0,0,0,4,0,2,0.0119106699752,0.0,0.0,0.117647058824,0.0,0.588235294118,0.0588235294118,0.235294117647,0.0,-1,0
0.0038279006440900005,531.81,-0.0420699781293,0.36743620627400003,0.00371467823386,8.52077075822,739.251662108,141.0,707.3,0.162971899462,0.1425,8.65392127586,1.03279211358,235.393649501,-0.0821330251793,0.00190101299317,1.8571803666799998,112.66152805799999,37.1119301119,2.65008354776,504.07,-0.525840658071,0.922093293978,0.00686793511632,590.03,0.010792380937099999,1.2136868198100002,14.934504291600001,112.441303661,0.0340206918797,1.21337712477,109.17277145899999,15.229897698399999,1.3667908038999999,-0.09172855785839999,0.00413496822698,833,591.18,0.0652566296722,0.06,241,518.81,0,231,26,10,3,5,0.0470181152046,0.0984848484848,0.0378787878788,0.458333333333,0.0113636363636,0.261363636364,0.113636363636,0.0189393939394,135.759538059,0.027906329678099997,533,1826753,-0.147794696262,0.0,824,0.024444444444400002,-1.0,13,4,3,0.36746987951800003,0.078313253012,0.144578313253,0.0240963855422,0.253012048193,0.11445783132500001,0.0180722891566,147.427065785,0.0017124162269000001,-1,0.0,1765,0.0828774160277,0.03,-0.218277841684,4,153,7,661,13,8,0,0.172806838999,0.18085106383000002,0.00827423167849,0.015366430259999998,0.00945626477541,145.535478395,683,7.01107399137e-07,1066,0.162971899462,0.10625,7,2459,14,25,3,0.548748219011,0.00261486738887,0.9185655584610001,0.0590212924916,0.0093388121031,2907,0.0036995788368699998,966,0.075,13,5,216,8,0.0588235294118,0.0501138952164,0.029612756264200003,0.05239179954440001,0.011389521640099999,0.34624145785899996,0.0182232346241,151.915238154,39331,0.1425,12,77,0.055457746478900005,0.0105633802817,0.613556338028,0.18661971831000002,0.0677816901408,145.417779705,38773,0.00430086506036,591,232,-0.192647606985,2,2,3,0,10,0.0179116629351,0.013986013985999999,0.013986013985999999,0.020979020979,0.0,0.559440559441,0.06993006993010001,0.32167832167800003,0.0,42887,0
0.00518487655382,520.28,-0.10540937958499999,0.446517812055,0.00420865188437,7.554214493049999,781.928653328,91.0,648.38,0.10660342640900002,0.05625,10.1209563389,1.2372688603,214.21233411400002,-0.08322301261630001,0.00106272699582,1.6393480406299998,105.517242025,33.6651270208,2.7670556166400004,493.15,-0.22175787068000002,0.9206219846029999,0.0068401993987700005,607.39,-0.05628446112319999,1.2816678039700002,29.5149187254,112.870276304,0.0478145252234,1.2613717502600001,96.9117418351,11.1841462815,1.43303641926,-0.06921207124480001,0.00458464486109,1216,624.7,0.0885047722387,0.01125,218,507.96,0,201,23,6,7,5,0.0784543325527,0.10043668122300001,0.026200873362400002,0.38427947598300005,0.030567685589499998,0.314410480349,0.12227074235799999,0.021834061135400002,153.454781613,0.051003135796699996,4796,916580,-0.013623347721899999,0.0,683,0.02125,-1.0,10,3,4,0.416666666667,0.0641025641026,0.18589743589699997,0.0192307692308,0.22435897435899999,0.0641025641026,0.025641025641,108.905262336,0.000928056806793,-1,0.0,1174,0.0704061180685,0.00875,-0.194609889424,1,71,5,364,13,0,0,0.18149882904,0.156387665198,0.011013215859000001,0.0286343612335,0.0,110.374148179,1207,0.0,1191,0.0729916400928,0.012222222222200001,7,874,6,10,2,0.388758782201,0.00720164609053,0.899176954733,0.0730452674897,0.010288065843600001,266,0.00451239224138,1199,0.0075,2,1,94,3,0.05230288836849999,0.0597826086957,0.0108695652174,0.114130434783,0.0054347826087,0.28260869565200003,0.0163043478261,0.0,6404,0.03,5,47,0.0974212034384,0.00716332378223,0.618911174785,0.130372492837,0.067335243553,107.84286606299999,5021,0.0053768424956,408,185,-0.185560562339,3,1,7,1,2,0.0226385636222,0.0375,0.0125,0.0875,0.0125,0.55,0.025,0.275,0.0,6229,1
0.00497290355695,622.84,0.00425771106648,0.519348766038,0.00377004544089,6.96830847671,1216.78822843,167.0,647.27,0.148795736771,0.04,13.2259590047,1.33681629939,217.049516908,0.0196104917701,0.00125292358564,1.56734612224,176.595304422,40.4195583596,3.7564059994199996,584.91,-0.15154301794000002,1.06331624925,0.00575196458764,611.8,0.122516095734,1.28213776161,5.06443508264,146.648555406,0.0352766162137,1.24813597711,170.167226892,17.242824708,2.08558509148,-0.016390578319899998,0.00576744186047,650,626.45,0.08497375139519998,0.01,173,-1.0,0,31,1,3,0,1,0.037439613526599996,0.0333333333333,0.1,0.33333333333299997,0.0,0.4,0.1,0.0333333333333,-1.0,0.032605413379000005,-1,449222,0.0324144693207,0.0,450,0.00666666666667,610.16,1,3,0,0.07142857142860001,0.07142857142860001,0.0,0.214285714286,0.357142857143,0.28571428571400004,0.0,-1.0,0.00102570559864,-1,0.0,700,0.148795736771,0.04,-0.09522950143169999,1,34,0,247,13,3,1,0.384057971014,0.11371237458200001,0.0,0.0434782608696,0.0100334448161,101.331965304,383,0.0,583,0.141287267904,0.0311111111111,0,216,1,3,0,0.340579710145,0.0,0.824427480916,0.152671755725,0.0114503816794,17454,0.00371042216359,750,0.00875,3,2,28,0,0.054347826087,0.0757575757576,0.0454545454545,0.0909090909091,0.030303030303,0.33333333333299997,0.0,0.0,-1,0.0125,8,5,0.116279069767,0.062015503876,0.45736434108499996,0.23255813953499999,0.0387596899225,136.3153513,5446,0.004640371229699999,450,215,-1.0,0,0,0,1,1,0.009661835748790001,0.0,0.0,0.0,0.111111111111,0.666666666667,0.111111111111,0.111111111111,0.0,-1,0
0.00513926186485,556.83,0.242972614576,0.634710848041,0.004230089601760001,7.0355061266600005,801.322503113,158.0,608.21,0.35285859934299996,0.08875,9.538981938760001,1.22397189104,184.26662189400002,0.14462643670999997,0.0018564628808499998,1.47415111886,149.491339013,43.6990788127,3.08973342322,545.9,-0.16054313276499999,1.00331050121,0.00614365739787,564.22,0.324036045961,1.31323409666,9.66275125511,134.53937864600002,0.051213404139599995,1.2744562209799999,120.48558689,16.1224670514,1.4896530875999998,0.084448570978,0.00525993883792,541,598.25,0.25378107209399997,0.0225,190,545.9,0,86,7,8,1,3,0.0577568838146,0.0707070707071,0.08080808080810001,0.26262626262600003,0.010101010100999999,0.40404040403999997,0.141414141414,0.030303030303,-1.0,0.0387925634375,29862,494349,0.163710592777,0.0,400,0.03,550.33,1,1,0,0.1875,0.020833333333299998,0.104166666667,0.020833333333299998,0.479166666667,0.1875,0.0,76.0597064639,0.00173901378554,29663,0.0,858,0.342050141825,0.03125,-0.0110261370982,0,51,4,224,6,2,0,0.198119543318,0.17770034843199997,0.013937282230000002,0.0209059233449,0.00696864111498,99.57031836510001,483,2.61841795187e-06,724,0.31142617885699997,0.04375,1,572,4,13,2,0.445265278711,0.0015408320493099999,0.881355932203,0.08166409861330001,0.020030816641,11009,0.0046735726331,433,0.0288888888889,1,2,66,1,0.0651443922095,0.07194244604319999,0.00719424460432,0.115107913669,0.0143884892086,0.309352517986,0.00719424460432,85.13041465890001,58,0.03,6,20,0.118279569892,0.0161290322581,0.561827956989,0.17473118279599997,0.05376344086019999,0.0,58,0.00554692700244,425,180,-0.038047280893300006,0,0,2,1,3,0.0167897918066,0.0,0.0,0.0540540540541,0.027027027026999998,0.594594594595,0.0810810810811,0.24324324324299998,74.584124763,26681,0
